idx,year,head,stage,direction,pred,actual,decision
2954,2024,severe,k1,SHORT,0.39002466,1,2024-02-06 12:00:00
2959,2024,severe,k1,SHORT,0.6911009,1,2024-02-07 08:00:00
2963,2024,severe,k1,SHORT,0.47624934,0,2024-02-08 00:00:00
2965,2024,severe,k1,SHORT,0.5132224,1,2024-02-08 08:00:00
2971,2024,severe,k1,SHORT,0.65876126,1,2024-02-09 08:00:00
2984,2024,severe,k1,SHORT,0.24084994,0,2024-02-13 16:00:00
2994,2024,severe,k1,SHORT,0.6812893,1,2024-02-15 08:00:00
3002,2024,severe,k1,SHORT,0.4932594,1,2024-02-16 16:00:00
3007,2024,severe,k1,SHORT,0.5239827,0,2024-02-19 16:00:00
3010,2024,severe,k1,SHORT,0.70817554,1,2024-02-20 04:00:00
3015,2024,severe,k1,SHORT,0.37901825,1,2024-02-21 00:00:00
3020,2024,severe,k1,SHORT,0.23146693,0,2024-02-21 20:00:00
3025,2024,severe,k1,SHORT,0.21211739,0,2024-02-22 16:00:00
3029,2024,severe,k1,SHORT,0.46594897,1,2024-02-23 08:00:00
3033,2024,severe,k1,SHORT,0.34372577,0,2024-02-26 04:00:00
3036,2024,severe,k1,SHORT,0.6929847,0,2024-02-26 16:00:00
3043,2024,severe,k1,SHORT,0.24287464,1,2024-02-27 20:00:00
3053,2024,severe,k1,SHORT,0.6735482,1,2024-02-29 12:00:00
3056,2024,severe,k1,SHORT,0.49273393,0,2024-03-01 00:00:00
3074,2024,severe,k1,SHORT,0.34451008,0,2024-03-06 04:00:00
3084,2024,severe,k1,SHORT,0.55894965,0,2024-03-07 20:00:00
3087,2024,severe,k1,SHORT,0.5712806,1,2024-03-08 08:00:00
3092,2024,severe,k1,SHORT,0.4683165,0,2024-03-11 08:00:00
3098,2024,severe,k1,SHORT,0.21293353,0,2024-03-12 08:00:00
3110,2024,severe,k1,SHORT,0.20853613,0,2024-03-14 08:00:00
3118,2024,severe,k1,SHORT,0.20588504,0,2024-03-15 16:00:00
3127,2024,severe,k1,SHORT,0.6331101,0,2024-03-19 08:00:00
3134,2024,severe,k1,SHORT,0.46998572,1,2024-03-20 12:00:00
3141,2024,severe,k1,SHORT,0.28110203,0,2024-03-21 16:00:00
3148,2024,severe,k1,SHORT,0.23401947,1,2024-03-22 20:00:00
3151,2024,severe,k1,SHORT,0.333911,1,2024-03-25 12:00:00
3154,2024,severe,k1,SHORT,0.26013908,0,2024-03-26 00:00:00
3159,2024,severe,k1,SHORT,0.19764778,0,2024-03-26 20:00:00
3167,2024,severe,k1,SHORT,0.49365428,1,2024-03-28 04:00:00
3175,2024,severe,k1,SHORT,0.3275811,0,2024-04-01 16:00:00
3186,2024,severe,k1,SHORT,0.24985738,1,2024-04-03 12:00:00
3192,2024,severe,k1,SHORT,0.28258577,1,2024-04-04 12:00:00
3196,2024,severe,k1,SHORT,0.20228067,0,2024-04-05 04:00:00
3201,2024,severe,k1,SHORT,0.2558423,1,2024-04-08 04:00:00
3204,2024,severe,k1,SHORT,0.28631377,1,2024-04-08 16:00:00
3211,2024,severe,k1,SHORT,0.25844443,0,2024-04-09 20:00:00
3216,2024,severe,k1,SHORT,0.21087365,0,2024-04-10 16:00:00
3221,2024,severe,k1,SHORT,0.24146144,1,2024-04-11 12:00:00
3229,2024,severe,k1,SHORT,0.24714193,0,2024-04-12 20:00:00
3234,2024,severe,k1,SHORT,0.562338,1,2024-04-15 20:00:00
3238,2024,severe,k1,SHORT,0.20116636,1,2024-04-16 12:00:00
3242,2024,severe,k1,SHORT,0.44020262,1,2024-04-17 04:00:00
3246,2024,severe,k1,SHORT,0.21957497,0,2024-04-17 20:00:00
3253,2024,severe,k1,SHORT,0.21815628,1,2024-04-19 00:00:00
3256,2024,severe,k1,SHORT,0.4294909,0,2024-04-19 12:00:00
3259,2024,severe,k1,SHORT,0.19764778,0,2024-04-22 04:00:00
3271,2024,severe,k1,SHORT,0.60977536,1,2024-04-24 04:00:00
3273,2024,severe,k1,SHORT,0.29140997,1,2024-04-24 12:00:00
3276,2024,severe,k1,SHORT,0.20327553,1,2024-04-25 00:00:00
3287,2024,severe,k1,SHORT,0.237266,0,2024-04-26 20:00:00
3294,2024,severe,k1,SHORT,0.3264855,0,2024-04-30 04:00:00
3308,2024,severe,k1,SHORT,0.2335012,0,2024-05-02 12:00:00
3314,2024,severe,k1,SHORT,0.59542733,1,2024-05-03 12:00:00
3316,2024,severe,k1,SHORT,0.3349481,0,2024-05-03 20:00:00
3317,2024,severe,k1,SHORT,0.5421301,1,2024-05-06 04:00:00
3324,2024,severe,k1,SHORT,0.65442467,0,2024-05-07 08:00:00
3331,2024,severe,k1,SHORT,0.27200755,1,2024-05-08 12:00:00
3334,2024,severe,k1,SHORT,0.30326608,0,2024-05-09 00:00:00
3366,2024,severe,k1,SHORT,0.397291,0,2024-05-16 12:00:00
3378,2024,severe,k1,SHORT,0.22190575,0,2024-05-20 16:00:00
3382,2024,severe,k1,SHORT,0.2345741,1,2024-05-21 08:00:00
3386,2024,severe,k1,SHORT,0.385074,0,2024-05-22 00:00:00
3403,2024,severe,k1,SHORT,0.5541282,0,2024-05-24 20:00:00
3410,2024,severe,k1,SHORT,0.72045875,1,2024-05-28 04:00:00
3417,2024,severe,k1,SHORT,0.7049533,0,2024-05-29 08:00:00
3429,2024,severe,k1,SHORT,0.68888885,1,2024-05-31 08:00:00
3432,2024,severe,k1,SHORT,0.23399805,0,2024-05-31 20:00:00
3440,2024,severe,k1,SHORT,0.7095332,0,2024-06-04 08:00:00
3454,2024,severe,k1,SHORT,0.3488468,1,2024-06-06 16:00:00
3459,2024,severe,k1,SHORT,0.21282837,0,2024-06-07 12:00:00
3469,2024,severe,k1,SHORT,0.4450835,1,2024-06-11 08:00:00
3475,2024,severe,k1,SHORT,0.68812853,1,2024-06-12 08:00:00
3479,2024,severe,k1,SHORT,0.22246587,0,2024-06-13 00:00:00
3484,2024,severe,k1,SHORT,0.20432366,0,2024-06-13 20:00:00
3491,2024,severe,k1,SHORT,0.4248746,0,2024-06-17 04:00:00
3499,2024,severe,k1,SHORT,0.23550558,1,2024-06-18 12:00:00
3504,2024,severe,k1,SHORT,0.67953825,1,2024-06-19 08:00:00
3506,2024,severe,k1,SHORT,0.60566384,0,2024-06-19 16:00:00
3519,2024,severe,k1,SHORT,0.24168584,0,2024-06-21 20:00:00
3526,2024,severe,k1,SHORT,0.59087276,1,2024-06-25 04:00:00
3544,2024,severe,k1,SHORT,0.58163416,1,2024-06-28 04:00:00
3553,2024,severe,k1,SHORT,0.4660027,0,2024-07-01 20:00:00
3556,2024,severe,k1,SHORT,0.44182673,1,2024-07-02 08:00:00
3569,2024,severe,k1,SHORT,0.68856937,0,2024-07-04 12:00:00
3572,2024,severe,k1,SHORT,0.68882895,0,2024-07-05 00:00:00
3579,2024,severe,k1,SHORT,0.6953223,0,2024-07-08 08:00:00
3586,2024,severe,k1,SHORT,0.49275768,1,2024-07-09 12:00:00
3595,2024,severe,k1,SHORT,0.22686864,1,2024-07-11 00:00:00
3603,2024,severe,k1,SHORT,0.5226858,1,2024-07-12 08:00:00
3607,2024,severe,k1,SHORT,0.5141965,0,2024-07-15 04:00:00
3613,2024,severe,k1,SHORT,0.5372148,1,2024-07-16 04:00:00
3623,2024,severe,k1,SHORT,0.21181941,0,2024-07-17 20:00:00
3628,2024,severe,k1,SHORT,0.41689754,0,2024-07-18 16:00:00
