idx,year,stage,direction,mean,q10,q50,q90,R,pnl,rid,L,decision,source,score,prior_q50,prior_q75,w
6260,2026,k3p,SHORT,0.0265576005455814,-0.4311903195139961,-0.1065098264245907,0.7120780141668543,-0.0465441743454846,-4.190000000000509,2049,4,2026-04-28 16:00:00,q50,-0.1065098264245907,-0.2370082698108804,-0.16575375575038523,3
6261,2026,k3p,SHORT,0.1753523431887244,-0.4150941663806904,-0.0799598771410325,2.3708602713923863,-0.0793604037635647,-5.730000000000473,2049,4,2026-04-28 20:00:00,q50,-0.0799598771410325,-0.2370082698108804,-0.16575375575038523,3
6262,2026,k1,LONG,0.023112137,-1.0,-0.4899187119248967,1.3201526754110966,-1.0,-40.61000000000058,2050,3,2026-04-29 00:00:00,q10,-1.0,-1.0,-0.7973996595409485,1
6263,2026,k2,LONG,0.33806318,-1.0,-0.8488343613650136,2.9199101171463857,-1.0,-13.010000000000218,2050,3,2026-04-29 04:00:00,q50,-0.8488343613650136,-0.2857401659418709,-0.1198787040322392,0
6264,2026,k3p,LONG,0.4953018872788821,-1.0,-1.0086153982199542,3.70126039475944,-1.0,-16.770000000000437,2050,3,2026-04-29 08:00:00,q50,-1.0086153982199542,-0.2732095041675312,-0.1419637745703576,0
6265,2026,k1,SHORT,-0.086240000494253,-1.0,-0.973952295750518,2.193672836728957,0.1025562057283616,3.3299999999999272,2051,4,2026-04-29 12:00:00,q50,-0.973952295750518,-0.2895793844450354,-0.21774257075958248,0
6266,2026,k2,SHORT,-0.26969108,-0.6846205118732019,-0.4401662295603024,0.4042810766842394,-0.3957202171830052,-24.779999999999745,2051,4,2026-04-29 16:00:00,q10,-0.6846205118732019,-0.7799494076820166,-0.6221707423709721,1
6267,2026,k3p,SHORT,0.4898279192078426,-1.0,-0.1760911053779867,2.993057600754515,-0.5220093021875787,-24.299999999999272,2051,4,2026-04-29 20:00:00,q50,-0.1760911053779867,-0.2370082698108804,-0.16575375575038523,1
6268,2026,k3p,SHORT,0.6850002407257215,-1.0,-0.6145005509722814,1.851453252810652,-0.7933714747102891,-24.340000000000146,2051,4,2026-04-30 00:00:00,q50,-0.6145005509722814,-0.2370082698108804,-0.16575375575038523,0
6269,2026,k1,LONG,0.11355346,-1.0,0.0214746685941767,1.3031849573815777,-0.5394889663182341,-27.86999999999989,2052,1,2026-04-30 04:00:00,q10,-1.0,-1.0,-0.7973996595409485,1
6270,2026,k1,SHORT,-0.0857319693611816,-1.0,-0.9973663626565348,2.253498143416199,-1.0,-32.220000000000255,2053,1,2026-04-30 08:00:00,q50,-0.9973663626565348,-0.2895793844450354,-0.21774257075958248,0
6271,2026,k1,LONG,0.09506253,-0.8234066782714383,-0.0462864742601357,1.5218006723743982,0.1226953176813895,9.25,2054,3,2026-04-30 12:00:00,q10,-0.8234066782714383,-1.0,-0.7973996595409485,1
6272,2026,k2,LONG,-0.19293563,-1.0,-0.3495004050237399,0.6209033008570395,-0.1425501432664702,-13.929999999999382,2054,3,2026-04-30 16:00:00,q50,-0.3495004050237399,-0.2857401659418709,-0.1198787040322392,0
6273,2026,k3p,LONG,-0.3677360643557136,-1.0,-0.1488364131860038,0.5190529964156798,0.4693273770555446,18.0,2054,3,2026-04-30 20:00:00,q50,-0.1488364131860038,-0.2732095041675312,-0.1419637745703576,1
6274,2026,k1,SHORT,0.2000788780859874,-1.0,-0.9990534815395924,1.9378180983660231,0.2945239269857125,5.970000000000255,2055,1,2026-05-01 00:00:00,q50,-0.9990534815395924,-0.2895793844450354,-0.21774257075958248,0
6275,2026,k1,LONG,-0.106330514,-1.0,-0.999114367648634,2.6840668618461896,-0.8724109362054681,-10.529999999999744,2056,1,2026-05-01 04:00:00,q10,-1.0,-1.0,-0.7973996595409485,1
6276,2026,k1,SHORT,-0.034194718239366,-1.0,-0.9261979207580292,1.3955708228056332,-1.0,-27.029999999999745,2057,3,2026-05-01 08:00:00,q50,-0.9261979207580292,-0.2895793844450354,-0.21774257075958248,0
6277,2026,k2,SHORT,-0.26692086,-0.6409139434551242,-0.3814821483220392,0.2457068907923564,-1.0,-66.96000000000004,2057,3,2026-05-01 12:00:00,q10,-0.6409139434551242,-0.7799494076820166,-0.6221707423709721,1
6278,2026,k3p,SHORT,-0.4351089146156704,-1.0,-0.9548229893332454,0.5203834509666119,-1.0,-27.89702314188889,2057,3,2026-05-01 16:00:00,q50,-0.9548229893332454,-0.2370082698108804,-0.16575375575038523,0
6279,2026,k1,LONG,-0.12105677,-0.7100379261570211,-0.333358744314521,0.975626903262241,-0.3298602287166467,-25.96000000000004,2058,2,2026-05-01 20:00:00,q10,-0.7100379261570211,-1.0,-0.7973996595409485,3
6280,2026,k1,SHORT,-0.3815085300734,-1.0,-0.9064127073858546,0.1281190623821597,2.6673380328969496,79.46000000000004,2059,7,2026-05-04 04:00:00,q50,-0.9064127073858546,-0.2895793844450354,-0.21774257075958248,0
6281,2026,k2,SHORT,-0.64756614,-1.0,-0.9656179866252994,0.1489255877717489,2.392692560895334,72.69000000000051,2059,7,2026-05-04 08:00:00,q10,-1.0,-0.7799494076820166,-0.6221707423709721,0
6282,2026,k3p,SHORT,-0.208252694602309,-1.0,-0.2779037143810258,1.0314951394628358,1.0444497837578175,43.470000000000255,2059,7,2026-05-04 12:00:00,q50,-0.2779037143810258,-0.2370082698108804,-0.16575375575038523,0
6283,2026,k3p,SHORT,-0.2168049422562714,-1.0,-0.3120356054790789,0.9022146837941092,0.7782240071396614,34.88000000000011,2059,7,2026-05-04 16:00:00,q50,-0.3120356054790789,-0.2370082698108804,-0.16575375575038523,0
6284,2026,k3p,SHORT,-0.161648740351631,-0.5611805852057888,-0.284361176477731,0.738115719390149,-0.2477961527908801,-22.789999999999964,2059,7,2026-05-04 20:00:00,q50,-0.284361176477731,-0.2370082698108804,-0.16575375575038523,0
6285,2026,k3p,SHORT,-0.2892079867804205,-1.0,-0.4445495662656812,0.3004122300257737,-0.1626436201644505,-9.679999999999382,2059,7,2026-05-05 00:00:00,q50,-0.4445495662656812,-0.2370082698108804,-0.16575375575038523,0
6286,2026,k3p,SHORT,-0.2518648581664686,-1.0,-0.4382841400669296,0.9193363928662164,-0.1163427009844307,-3.759999999999309,2059,7,2026-05-05 04:00:00,q50,-0.4382841400669296,-0.2370082698108804,-0.16575375575038523,0
6287,2026,k1,LONG,0.13005327,-1.0,-0.999114367648634,4.003576618090055,1.347760442878752,26.78000000000065,2060,4,2026-05-05 08:00:00,q10,-1.0,-1.0,-0.7973996595409485,1
6288,2026,k2,LONG,0.4457467,-0.9999861068496246,-0.2996338254717231,1.9284614070303576,0.0454819277108502,1.5100000000002185,2060,4,2026-05-05 12:00:00,q50,-0.2996338254717231,-0.2857401659418709,-0.1198787040322392,0
6289,2026,k3p,LONG,-0.1443157820704357,-1.0,-0.9033319676732516,1.5473316690317735,-0.1243194192377381,-4.109999999999673,2060,4,2026-05-05 16:00:00,q50,-0.9033319676732516,-0.2732095041675312,-0.1419637745703576,0
6290,2026,k3p,LONG,-0.3444429047707601,-1.0,-0.8077896827107012,1.6365537971061843,-0.0458956804576784,-1.0,2060,4,2026-05-05 20:00:00,q50,-0.8077896827107012,-0.2732095041675312,-0.1419637745703576,0
6291,2026,k1,SHORT,-0.2494923044256013,-1.0,-0.737485505011181,1.2512338574546322,-1.0,-26.38999999999941,2061,1,2026-05-06 00:00:00,q50,-0.737485505011181,-0.2895793844450354,-0.21774257075958248,0
6292,2026,k1,LONG,0.16859595,-0.911845734920018,-0.2497120268597177,1.261266087070827,1.435488676996432,96.35000000000036,2062,10,2026-05-06 04:00:00,q10,-0.911845734920018,-1.0,-0.7973996595409485,1
6293,2026,k2,LONG,0.095194384,-0.6612894383038531,-0.0791753922563357,0.8736339041620257,0.6450009744689055,66.1899999999996,2062,10,2026-05-06 08:00:00,q50,-0.0791753922563357,-0.2857401659418709,-0.1198787040322392,3
6294,2026,k3p,LONG,0.1527306266517115,-0.3022185060646382,-0.1344973669822638,0.1654819143738851,0.1140077482885902,14.600000000000364,2062,10,2026-05-06 12:00:00,q50,-0.1344973669822638,-0.2732095041675312,-0.1419637745703576,3
6295,2026,k3p,LONG,0.374071790631609,-0.4949030285762952,-0.0546026733228164,2.3638580158660667,0.3942858371489315,31.829999999999927,2062,10,2026-05-06 16:00:00,q50,-0.0546026733228164,-0.2732095041675312,-0.1419637745703576,3
6296,2026,k3p,LONG,0.7258309333993939,-1.0,-0.0283618890129472,2.159080531802183,0.7132277981300653,31.96000000000004,2062,10,2026-05-06 20:00:00,q50,-0.0283618890129472,-0.2732095041675312,-0.1419637745703576,3
6297,2026,k3p,LONG,0.1899476521506768,-1.0,-0.5934361003090284,2.1866609950893032,0.7788440523761433,21.90999999999985,2062,10,2026-05-07 00:00:00,q50,-0.5934361003090284,-0.2732095041675312,-0.1419637745703576,0
6298,2026,k3p,LONG,0.5225681208331151,-1.0,-1.0273969031663657,2.9948716052201205,2.2243220469555016,26.5600000000004,2062,10,2026-05-07 04:00:00,q50,-1.0273969031663657,-0.2732095041675312,-0.1419637745703576,0
6299,2026,k3p,LONG,0.3087889910601481,-1.0,-1.0116356488294187,2.6751953862930207,1.345987968208577,18.73999999999978,2062,10,2026-05-07 08:00:00,q50,-1.0116356488294187,-0.2732095041675312,-0.1419637745703576,0
6300,2026,k3p,LONG,-0.0042736064958354,-1.0,-0.3052730540699187,1.771496929300142,-0.3479207489658256,-15.980000000000471,2062,10,2026-05-07 12:00:00,q50,-0.3052730540699187,-0.2732095041675312,-0.1419637745703576,0
6301,2026,k3p,LONG,-0.0483652191458091,-0.4978456486582792,-0.1271331195020205,0.8472382835082233,-0.6085274050970375,-34.98999999999978,2062,10,2026-05-07 16:00:00,q50,-0.1271331195020205,-0.2732095041675312,-0.1419637745703576,3
6302,2026,k1,SHORT,-0.2530902664711107,-1.0,-0.5440248590160608,1.7491155664032991,0.108799999999998,4.079999999999927,2063,3,2026-05-07 20:00:00,q50,-0.5440248590160608,-0.2895793844450354,-0.21774257075958248,0
6303,2026,k2,SHORT,-0.23201022,-0.7704258336061327,-0.2707433292455982,0.75277747765485,-0.3629576964095271,-30.63000000000011,2063,3,2026-05-08 00:00:00,q10,-0.7704258336061327,-0.7799494076820166,-0.6221707423709721,1
6304,2026,k3p,SHORT,0.0054243356333957,-1.0,-0.766340278899532,1.1690985660276276,-1.0,-26.766941922433944,2063,3,2026-05-08 04:00:00,q50,-0.766340278899532,-0.2370082698108804,-0.16575375575038523,0
6305,2026,k1,LONG,0.23451038,-1.0,-0.7392307073841236,1.5973943345647204,-0.8708443659900134,-29.600000000000364,2064,4,2026-05-08 08:00:00,q10,-1.0,-1.0,-0.7973996595409485,1
6306,2026,k2,LONG,1.3362925,-1.0,-0.3458698008612258,5.066437740252531,-1.0,-15.159999999999854,2064,4,2026-05-08 12:00:00,q50,-0.3458698008612258,-0.2857401659418709,-0.1198787040322392,0
6307,2026,k3p,LONG,0.950099206452578,-1.0,-0.6948426653781773,3.491520756264515,-1.0,-26.910000000000764,2064,4,2026-05-08 16:00:00,q50,-0.6948426653781773,-0.2732095041675312,-0.1419637745703576,0
6308,2026,k3p,LONG,1.1224451129495825,-1.0,-1.0191934962836575,3.9312785075805,-1.0,-9.489999999999782,2064,4,2026-05-08 20:00:00,q50,-1.0191934962836575,-0.2732095041675312,-0.1419637745703576,0
6309,2026,k2,SHORT,-0.09030942,-0.7211383211037022,-0.2782191512669213,1.0207254051412196,-0.3675401893855902,-16.6899999999996,2065,4,2026-05-11 04:00:00,q10,-0.7211383211037022,-0.7799494076820166,-0.6221707423709721,1
6310,2026,k3p,SHORT,-0.2113241026939947,-1.0,-0.3269951197934976,0.3604120692541305,-0.6165737050894686,-28.1899999999996,2065,4,2026-05-11 08:00:00,q50,-0.3269951197934976,-0.2370082698108804,-0.16575375575038523,0
6311,2026,k3p,SHORT,-0.2506497638972316,-1.0,-0.2746164604536616,0.9554403611765696,-0.8600000000000076,-32.68000000000029,2065,4,2026-05-11 12:00:00,q50,-0.2746164604536616,-0.2370082698108804,-0.16575375575038523,0
6312,2026,k1,LONG,0.20400082,-1.0,-0.1924936968626766,2.747802956148977,0.2643898695318452,13.779999999999744,2066,4,2026-05-11 16:00:00,q10,-1.0,-1.0,-0.7973996595409485,1
6313,2026,k2,LONG,-0.119544476,-1.0,-0.1845485543231489,1.0849890310952175,-0.0368349249658978,-2.430000000000291,2066,4,2026-05-11 20:00:00,q50,-0.1845485543231489,-0.2857401659418709,-0.1198787040322392,1
6314,2026,k3p,LONG,0.0409359725837014,-0.687257962041367,-0.1250425451558172,1.6016271922258531,-0.4062679208561598,-23.590000000000146,2066,4,2026-05-12 00:00:00,q50,-0.1250425451558172,-0.2732095041675312,-0.1419637745703576,3
6315,2026,k3p,LONG,0.4633758029652708,-0.646660305863757,-0.135860738892046,1.5180996944904472,-0.6844599671220692,-35.26000000000022,2066,4,2026-05-12 04:00:00,q50,-0.135860738892046,-0.2732095041675312,-0.1419637745703576,3
6316,2026,k1,SHORT,-0.091788818740657,-1.0,-0.2143381673552336,0.7912191262922921,-0.0267496635262471,-1.5900000000001455,2067,4,2026-05-12 08:00:00,q50,-0.2143381673552336,-0.2895793844450354,-0.21774257075958248,3
6317,2026,k2,SHORT,-0.29049414,-0.6114933703616521,-0.3242000157038561,0.669492265306888,-0.2342879108206738,-12.1899999999996,2067,4,2026-05-12 12:00:00,q10,-0.6114933703616521,-0.7799494076820166,-0.6221707423709721,3
6318,2026,k3p,SHORT,-0.259584973739408,-1.0,-0.7877884642565469,0.9826941562386386,-0.3835518735988848,-9.960000000000036,2067,4,2026-05-12 16:00:00,q50,-0.7877884642565469,-0.2370082698108804,-0.16575375575038523,0
6319,2026,k3p,SHORT,-0.2475273797135602,-1.0,-0.3630939435008427,0.2243004201765946,-1.0,-47.796402159759054,2067,4,2026-05-12 20:00:00,q50,-0.3630939435008427,-0.2370082698108804,-0.16575375575038523,0
6320,2026,k1,LONG,0.053811464,-0.9407871903884636,-0.2138936649408317,1.0495037328368966,-0.2072666149469836,-16.029999999999745,2068,2,2026-05-13 00:00:00,q10,-0.9407871903884636,-1.0,-0.7973996595409485,1
6321,2026,k2,LONG,0.902783,-1.0,-0.0917891616243423,4.992426004957188,-0.3492063492063402,-15.179999999999382,2068,2,2026-05-13 04:00:00,q50,-0.0917891616243423,-0.2857401659418709,-0.1198787040322392,3
6322,2026,k1,SHORT,-0.2024956099798641,-1.0,-0.9622077952199308,0.8785950851148345,-0.1970749542961435,-5.389999999999418,2069,5,2026-05-13 08:00:00,q50,-0.9622077952199308,-0.2895793844450354,-0.21774257075958248,0
6323,2026,k2,SHORT,-0.47795424,-1.0,-0.92877063966044,0.2903700435695402,-0.2637028014616265,-4.329999999999927,2069,5,2026-05-13 12:00:00,q10,-1.0,-0.7799494076820166,-0.6221707423709721,0
6324,2026,k3p,SHORT,-0.0101931379520476,-1.0,-0.2968345577407583,1.088274286755217,-0.672955974842752,-21.39999999999964,2069,5,2026-05-13 16:00:00,q50,-0.2968345577407583,-0.2370082698108804,-0.16575375575038523,0
6325,2026,k3p,SHORT,-0.0489460356223373,-1.0,-0.7854296314556368,1.1076716860771083,-0.6354948805460561,-9.30999999999949,2069,5,2026-05-13 20:00:00,q50,-0.7854296314556368,-0.2370082698108804,-0.16575375575038523,0
6326,2026,k3p,SHORT,-0.0069659096902824,-1.0,-0.7901353053842695,0.938845434910606,-0.7203872437357259,-12.649999999999636,2069,5,2026-05-14 00:00:00,q50,-0.7901353053842695,-0.2370082698108804,-0.16575375575038523,0
6327,2026,k1,LONG,0.2908125,-1.0,-0.6181313888522293,1.2834542110674492,-1.0,-27.419999999999163,2070,4,2026-05-14 04:00:00,q10,-1.0,-1.0,-0.7973996595409485,1
6328,2026,k2,LONG,-0.027851973,-1.0,-0.2686364551737888,1.4132469255833386,-1.0,-13.510000000000218,2070,4,2026-05-14 08:00:00,q50,-0.2686364551737888,-0.2857401659418709,-0.1198787040322392,1
6329,2026,k3p,LONG,-0.4088712930758383,-1.0,-0.6362439341826739,1.032596912321581,-1.0,-24.78000000000065,2070,4,2026-05-14 12:00:00,q50,-0.6362439341826739,-0.2732095041675312,-0.1419637745703576,0
6330,2026,k3p,LONG,-0.2376678280970737,-1.0,-1.0182971123022069,2.069622641323824,-1.0,-18.53000000000065,2070,4,2026-05-14 16:00:00,q50,-1.0182971123022069,-0.2732095041675312,-0.1419637745703576,0
6331,2026,k1,SHORT,-0.0690326439791045,-1.0,-0.5499054576336173,1.611940234006148,4.372144670050685,137.8099999999995,2071,9,2026-05-14 20:00:00,q50,-0.5499054576336173,-0.2895793844450354,-0.21774257075958248,0
6332,2026,k2,SHORT,-0.14926334,-0.5952212154862514,-0.1986415025217617,0.1299328557630145,2.0374749863561847,112.0,2071,9,2026-05-15 00:00:00,q10,-0.5952212154862514,-0.7799494076820166,-0.6221707423709721,3
6333,2026,k3p,SHORT,0.2787014627928029,-0.4150941663806904,-0.0568754481583334,2.4147161046399,1.404923994520051,89.57999999999993,2071,9,2026-05-15 04:00:00,q50,-0.0568754481583334,-0.2370082698108804,-0.16575375575038523,3
6334,2026,k3p,SHORT,0.1405463973165983,-0.553821908076265,-0.0853506245109137,2.126029586206409,0.8942550484840822,65.4399999999996,2071,9,2026-05-15 08:00:00,q50,-0.0853506245109137,-0.2370082698108804,-0.16575375575038523,3
6335,2026,k3p,SHORT,0.1259382087133073,-0.5964661897074804,-0.1201789882631592,0.8514913542184994,0.128301801778376,13.550000000000182,2071,9,2026-05-15 12:00:00,q50,-0.1201789882631592,-0.2370082698108804,-0.16575375575038523,3
6336,2026,k3p,SHORT,0.0773689728389124,-0.5802260551680039,-0.1060016911639228,0.8641506211665435,0.0562409846109945,5.229999999999563,2071,9,2026-05-15 16:00:00,q50,-0.1060016911639228,-0.2370082698108804,-0.16575375575038523,3
6337,2026,k3p,SHORT,0.0938746322985109,-0.6163512105724759,-0.1060016911639228,1.6163404580802656,0.0567068251212608,3.6700000000000728,2071,9,2026-05-15 20:00:00,q50,-0.1060016911639228,-0.2370082698108804,-0.16575375575038523,3
6338,2026,k3p,SHORT,0.3751252711251804,-1.0,-0.3601821710760326,1.5663534853859251,-0.5213451469996054,-25.890000000000327,2071,9,2026-05-18 04:00:00,q50,-0.3601821710760326,-0.2370082698108804,-0.16575375575038523,0
6339,2026,k1,LONG,-0.022975774,-0.8234066782714383,-0.0503512936627813,0.9934042897819124,0.4582366589327075,27.64999999999964,2072,4,2026-05-18 08:00:00,q10,-0.8234066782714383,-1.0,-0.7973996595409485,1
6340,2026,k2,LONG,0.20271663,-1.0,-0.3009696759664313,2.167450570412897,0.306876553438267,18.519999999999527,2072,4,2026-05-18 12:00:00,q50,-0.3009696759664313,-0.2857401659418709,-0.1198787040322392,0
6341,2026,k3p,LONG,-0.11295236448587,-1.0,-0.5522202677508882,1.734357920848613,-0.0710513682189161,-2.9600000000000364,2072,4,2026-05-18 16:00:00,q50,-0.5522202677508882,-0.2732095041675312,-0.1419637745703576,0
6342,2026,k3p,LONG,0.1253525958389787,-1.0,-0.7385334996566734,2.80661414098283,0.9248120300751872,18.44999999999981,2072,4,2026-05-18 20:00:00,q50,-0.7385334996566734,-0.2732095041675312,-0.1419637745703576,0
6343,2026,k1,SHORT,0.3010152773254769,-1.0,-0.9990534815395924,2.645165026213104,-1.0,-15.850000000000364,2073,1,2026-05-19 00:00:00,q50,-0.9990534815395924,-0.2895793844450354,-0.21774257075958248,0
6344,2026,k1,LONG,0.08739818,-1.0,-0.5400957302758832,2.417689395644889,-0.7118939658179213,-20.40999999999985,2074,1,2026-05-19 04:00:00,q10,-1.0,-1.0,-0.7973996595409485,1
6345,2026,k1,SHORT,-0.0180676628632473,-1.0,-0.2173541634764636,1.4369572384904017,0.9918612122510344,46.3100000000004,2075,8,2026-05-19 08:00:00,q50,-0.2173541634764636,-0.2895793844450354,-0.21774257075958248,3
6346,2026,k2,SHORT,0.21625823,-1.0,-0.7344380182754996,1.635640662772172,1.565993265993283,46.51000000000022,2075,8,2026-05-19 12:00:00,q10,-1.0,-0.7799494076820166,-0.6221707423709721,0
6347,2026,k3p,SHORT,-0.3229127044925051,-1.0,-1.009258658315995,1.4572342654534682,1.8505643340858404,40.99000000000069,2075,8,2026-05-19 16:00:00,q50,-1.009258658315995,-0.2370082698108804,-0.16575375575038523,0
6348,2026,k3p,SHORT,0.2782970450698816,-1.0,-0.4208222464239781,1.1277967766516177,0.2623278063668648,11.38000000000011,2075,8,2026-05-19 20:00:00,q50,-0.4208222464239781,-0.2370082698108804,-0.16575375575038523,0
6349,2026,k3p,SHORT,0.0869769134320225,-0.4464612840117781,-0.301356926718433,0.8551029220906459,-0.2249359989154919,-14.05999999999949,2075,8,2026-05-20 00:00:00,q50,-0.301356926718433,-0.2370082698108804,-0.16575375575038523,0
6350,2026,k3p,SHORT,0.0880217773002358,-1.0,-0.6630772533865721,1.1775752747408716,0.1775104273839393,4.8200000000006185,2075,8,2026-05-20 04:00:00,q50,-0.6630772533865721,-0.2370082698108804,-0.16575375575038523,0
6351,2026,k3p,SHORT,-0.214415723091519,-1.0,-0.54724011652854,-0.0101368515143304,-0.6869826420870763,-34.19999999999982,2075,8,2026-05-20 08:00:00,q50,-0.54724011652854,-0.2370082698108804,-0.16575375575038523,0
6352,2026,k3p,SHORT,-0.4437244175710988,-1.0,-0.9648785932414838,0.5454530499624886,-0.5446348061316397,-12.079999999999927,2075,8,2026-05-20 12:00:00,q50,-0.9648785932414838,-0.2370082698108804,-0.16575375575038523,0
6353,2026,k1,LONG,0.067612305,-1.0,-0.3859158733542053,1.6148004783127392,1.0449697319112257,36.25,2076,5,2026-05-20 16:00:00,q10,-1.0,-1.0,-0.7973996595409485,1
6354,2026,k2,LONG,-0.28395915,-0.9472014775901992,-0.4050742845691844,0.5924157296867956,-0.0327443669962784,-2.020000000000437,2076,5,2026-05-20 20:00:00,q50,-0.4050742845691844,-0.2857401659418709,-0.1198787040322392,0
6355,2026,k3p,LONG,0.1748813407987563,-0.8996881418136471,-0.2335378133954126,0.623877985682201,-0.1605445671718476,-12.5,2076,5,2026-05-21 00:00:00,q50,-0.2335378133954126,-0.2732095041675312,-0.1419637745703576,1
6356,2026,k3p,LONG,-0.0126131348400942,-1.0,-0.4201736439635808,1.0202382904832443,-0.2797051973904214,-12.820000000000618,2076,5,2026-05-21 04:00:00,q50,-0.4201736439635808,-0.2732095041675312,-0.1419637745703576,0
6357,2026,k3p,LONG,-0.4405309312825133,-1.0,-0.6427928868260615,2.0688682138269217,-1.0,-18.98948566849685,2076,5,2026-05-21 08:00:00,q50,-0.6427928868260615,-0.2732095041675312,-0.1419637745703576,0
6358,2026,k1,SHORT,0.0044811587304044,-1.0,-0.2376534211918684,1.6058829933995218,-0.3256904637832195,-12.5,2077,3,2026-05-21 12:00:00,q50,-0.2376534211918684,-0.2895793844450354,-0.21774257075958248,1
6359,2026,k2,SHORT,-0.4524197,-1.0,-0.5816827793879163,0.2924515370692987,-1.0,-36.17999999999938,2077,3,2026-05-21 16:00:00,q10,-1.0,-0.7799494076820166,-0.6221707423709721,0
6360,2026,k3p,SHORT,-0.3301906844280899,-1.0,-0.738079281267551,0.4069984925057571,-1.0,-23.17999999999938,2077,3,2026-05-21 20:00:00,q50,-0.738079281267551,-0.2370082698108804,-0.16575375575038523,0
6361,2026,k1,LONG,0.0035917712,-1.0,-0.2382330535154886,1.422240785503733,-0.314285714285718,-17.710000000000036,2078,2,2026-05-22 00:00:00,q10,-1.0,-1.0,-0.7973996595409485,1
6362,2026,k2,LONG,-0.4416863,-1.0,-0.9468623127375404,1.4048269708384566,0.0421974522292808,0.5299999999997453,2078,2,2026-05-22 04:00:00,q50,-0.9468623127375404,-0.2857401659418709,-0.1198787040322392,0
6363,2026,k1,SHORT,-0.0927948708312284,-1.0,-0.9990534815395924,1.827731571332135,-0.0665247472059607,-1.25,2079,2,2026-05-22 08:00:00,q50,-0.9990534815395924,-0.2895793844450354,-0.21774257075958248,0
6364,2026,k2,SHORT,-0.3925664,-1.0,-0.8768960314876729,0.145747843604654,-1.0,-14.429999999999382,2079,2,2026-05-22 12:00:00,q10,-1.0,-0.7799494076820166,-0.6221707423709721,0
6365,2026,k1,LONG,0.6798317,-1.0,-0.9123620564620188,3.2337098060203755,-1.0,-21.15999999999985,2080,1,2026-05-22 16:00:00,q10,-1.0,-1.0,-0.7973996595409485,1
6366,2026,k1,SHORT,-0.1774811581411658,-1.0,-0.6662579032152679,1.4618599731319928,-1.0,-21.800000000000185,2081,2,2026-05-22 20:00:00,q50,-0.6662579032152679,-0.2895793844450354,-0.21774257075958248,0
6367,2026,k1,LONG,-0.012059689,-0.9118273458964044,-0.2717337659886834,1.1796533030630143,-0.2032085561497359,-13.300000000000182,2082,2,2026-05-25 04:00:00,q10,-0.9118273458964044,-1.0,-0.7973996595409485,1
6368,2026,k2,LONG,-0.42978317,-1.0,-0.4707910869532887,0.8919382438194289,-0.1843572542588903,-8.740000000000691,2082,2,2026-05-25 08:00:00,q50,-0.4707910869532887,-0.2857401659418709,-0.1198787040322392,0
6369,2026,k1,SHORT,-0.2821063115690629,-1.0,-0.8995071838066613,0.5339495777241405,-1.0,-20.24000000000069,2083,1,2026-05-25 12:00:00,q50,-0.8995071838066613,-0.2895793844450354,-0.21774257075958248,0
6370,2026,k1,LONG,0.5971826,-1.0,-0.999114367648634,5.251486597834294,-1.0,-17.159999999999854,2084,3,2026-05-25 16:00:00,q10,-1.0,-1.0,-0.7973996595409485,1
6371,2026,k2,LONG,-0.014844467,-1.0,-0.3959672488099066,1.9008300125810131,-1.0,-20.61999999999989,2084,3,2026-05-25 20:00:00,q50,-0.3959672488099066,-0.2857401659418709,-0.1198787040322392,0
6372,2026,k3p,LONG,0.5239202090507871,-1.0,-0.9509348335650328,2.536337793394466,-1.0,-10.480340797205828,2084,3,2026-05-26 00:00:00,q50,-0.9509348335650328,-0.2732095041675312,-0.1419637745703576,0
6373,2026,k1,SHORT,0.0004217102562146,-1.0,-0.4797650710207105,1.9014303264857817,1.218761061946913,34.43000000000029,2085,6,2026-05-26 04:00:00,q50,-0.4797650710207105,-0.2895793844450354,-0.21774257075958248,0
6374,2026,k2,SHORT,-0.0761841,-0.5528491119019993,-0.184168697452692,0.569437862137622,0.1887102667153812,10.329999999999927,2085,6,2026-05-26 08:00:00,q10,-0.5528491119019993,-0.7799494076820166,-0.6221707423709721,3
6375,2026,k3p,SHORT,-0.082503507511889,-1.0,-0.3145905229087891,1.569471707440249,0.2191576363468887,8.710000000000036,2085,6,2026-05-26 12:00:00,q50,-0.3145905229087891,-0.2370082698108804,-0.16575375575038523,0
6376,2026,k3p,SHORT,-0.213788659802065,-1.0,-0.2868620363823544,1.5212883255241103,0.1748179354597469,5.239999999999782,2085,6,2026-05-26 16:00:00,q50,-0.2868620363823544,-0.2370082698108804,-0.16575375575038523,0
6377,2026,k3p,SHORT,-0.2047927650514365,-1.0,-0.2677218001532123,1.4245904610784546,-0.2876789222565245,-10.25,2085,6,2026-05-26 20:00:00,q50,-0.2677218001532123,-0.2370082698108804,-0.16575375575038523,0
6378,2026,k3p,SHORT,-0.1587089325230904,-1.0,-0.7751753668453006,0.7560167163039972,-1.0,-21.079999999999927,2085,6,2026-05-27 00:00:00,q50,-0.7751753668453006,-0.2370082698108804,-0.16575375575038523,0
6379,2026,k1,LONG,-0.13192813,-1.0,-0.4184472751795046,1.837012946158993,-0.1523809523809526,-4.960000000000036,2086,1,2026-05-27 04:00:00,q10,-1.0,-1.0,-0.7973996595409485,1
