idx,year,stage,direction,mean,q10,q50,q90,R,pnl,rid,L,decision
6216,2026,k3p,SHORT,-0.2187823551944958,-1.0,-0.773630860799341,1.392420359484288,-0.3353388220392707,-10.590000000000146,2035,5,2026-04-17 00:00:00
6217,2026,k3p,SHORT,-0.1350735921072382,-1.0,-0.7901353053842695,1.5627618038139222,-0.5539307449812193,-8.11999999999989,2035,5,2026-04-17 04:00:00
6223,2026,k3p,SHORT,-0.1279835186656607,-1.0,-0.332597335240714,0.7581514871622552,-0.1399350453347673,-7.359999999999673,2037,3,2026-04-20 08:00:00
6231,2026,k3p,SHORT,0.3124633648725132,-1.0,-0.6613292959845619,2.1763155878637748,1.1916874823899923,38.82999999999993,2039,5,2026-04-21 16:00:00
6232,2026,k3p,SHORT,0.0220085409669841,-0.5573919490243207,-0.0678252062500313,1.7646068343285946,-0.3282203699256958,-28.769999999999527,2039,5,2026-04-21 20:00:00
6233,2026,k3p,SHORT,-0.0817554523602571,-0.6797892082493119,-0.0949927785316038,1.059266160301376,-0.2574662484658379,-18.88000000000011,2039,5,2026-04-22 00:00:00
6239,2026,k3p,SHORT,-0.0557468745978668,-1.0,-0.7901353053842695,1.7409580693789752,0.0853403141361297,1.6300000000001091,2041,6,2026-04-23 00:00:00
6240,2026,k3p,SHORT,0.0684035928774528,-1.0,-0.7854296314556368,2.529968086416594,-1.0,-1.559999999999491,2041,6,2026-04-23 04:00:00
6241,2026,k3p,SHORT,0.0128801123630605,-1.0,-0.1851117180731762,0.8392803196302419,-0.7295265190001953,-35.89999999999964,2041,6,2026-04-23 08:00:00
6242,2026,k3p,SHORT,-0.0693946219712329,-1.0,-0.214195710166396,0.8460253702844078,-0.7922300922944782,-36.909999999999854,2041,6,2026-04-23 12:00:00
6247,2026,k3p,SHORT,0.1136700272172735,-1.0,-0.1226931312043431,2.368865365944572,-1.0,-41.43415235971406,2043,4,2026-04-24 08:00:00
6248,2026,k3p,SHORT,-0.0500578314812121,-1.0,-0.7854296314556368,1.886505077689608,-1.0,-20.18000000000029,2043,4,2026-04-24 12:00:00
6256,2026,k3p,SHORT,-0.404701327700144,-1.0,-0.9989294164070616,0.5049490366680258,-0.2856887748166127,-6.770000000000437,2047,3,2026-04-28 00:00:00
6260,2026,k3p,SHORT,0.0265576005455814,-0.4311903195139961,-0.1065098264245907,0.7120780141668543,-0.0465441743454846,-4.190000000000509,2049,4,2026-04-28 16:00:00
6261,2026,k3p,SHORT,0.1753523431887244,-0.4150941663806904,-0.0799598771410325,2.3708602713923863,-0.0793604037635647,-5.730000000000473,2049,4,2026-04-28 20:00:00
6267,2026,k3p,SHORT,0.4898279192078426,-1.0,-0.1760911053779867,2.993057600754515,-0.5220093021875787,-24.299999999999272,2051,4,2026-04-29 20:00:00
6268,2026,k3p,SHORT,0.6850002407257215,-1.0,-0.6145005509722814,1.851453252810652,-0.7933714747102891,-24.340000000000146,2051,4,2026-04-30 00:00:00
6278,2026,k3p,SHORT,-0.4351089146156704,-1.0,-0.9548229893332454,0.5203834509666119,-1.0,-27.89702314188889,2057,3,2026-05-01 16:00:00
6282,2026,k3p,SHORT,-0.208252694602309,-1.0,-0.2779037143810258,1.0314951394628358,1.0444497837578175,43.470000000000255,2059,7,2026-05-04 12:00:00
6283,2026,k3p,SHORT,-0.2168049422562714,-1.0,-0.3120356054790789,0.9022146837941092,0.7782240071396614,34.88000000000011,2059,7,2026-05-04 16:00:00
6284,2026,k3p,SHORT,-0.161648740351631,-0.5611805852057888,-0.284361176477731,0.738115719390149,-0.2477961527908801,-22.789999999999964,2059,7,2026-05-04 20:00:00
6285,2026,k3p,SHORT,-0.2892079867804205,-1.0,-0.4445495662656812,0.3004122300257737,-0.1626436201644505,-9.679999999999382,2059,7,2026-05-05 00:00:00
6286,2026,k3p,SHORT,-0.2518648581664686,-1.0,-0.4382841400669296,0.9193363928662164,-0.1163427009844307,-3.759999999999309,2059,7,2026-05-05 04:00:00
6304,2026,k3p,SHORT,0.0054243356333957,-1.0,-0.766340278899532,1.1690985660276276,-1.0,-26.766941922433944,2063,3,2026-05-08 04:00:00
6310,2026,k3p,SHORT,-0.2113241026939947,-1.0,-0.3269951197934976,0.3604120692541305,-0.6165737050894686,-28.1899999999996,2065,4,2026-05-11 08:00:00
6311,2026,k3p,SHORT,-0.2506497638972316,-1.0,-0.2746164604536616,0.9554403611765696,-0.8600000000000076,-32.68000000000029,2065,4,2026-05-11 12:00:00
6318,2026,k3p,SHORT,-0.259584973739408,-1.0,-0.7877884642565469,0.9826941562386386,-0.3835518735988848,-9.960000000000036,2067,4,2026-05-12 16:00:00
6319,2026,k3p,SHORT,-0.2475273797135602,-1.0,-0.3630939435008427,0.2243004201765946,-1.0,-47.796402159759054,2067,4,2026-05-12 20:00:00
6324,2026,k3p,SHORT,-0.0101931379520476,-1.0,-0.2968345577407583,1.088274286755217,-0.672955974842752,-21.39999999999964,2069,5,2026-05-13 16:00:00
6325,2026,k3p,SHORT,-0.0489460356223373,-1.0,-0.7854296314556368,1.1076716860771083,-0.6354948805460561,-9.30999999999949,2069,5,2026-05-13 20:00:00
6326,2026,k3p,SHORT,-0.0069659096902824,-1.0,-0.7901353053842695,0.938845434910606,-0.7203872437357259,-12.649999999999636,2069,5,2026-05-14 00:00:00
6333,2026,k3p,SHORT,0.2787014627928029,-0.4150941663806904,-0.0568754481583334,2.4147161046399,1.404923994520051,89.57999999999993,2071,9,2026-05-15 04:00:00
6334,2026,k3p,SHORT,0.1405463973165983,-0.553821908076265,-0.0853506245109137,2.126029586206409,0.8942550484840822,65.4399999999996,2071,9,2026-05-15 08:00:00
6335,2026,k3p,SHORT,0.1259382087133073,-0.5964661897074804,-0.1201789882631592,0.8514913542184994,0.128301801778376,13.550000000000182,2071,9,2026-05-15 12:00:00
6336,2026,k3p,SHORT,0.0773689728389124,-0.5802260551680039,-0.1060016911639228,0.8641506211665435,0.0562409846109945,5.229999999999563,2071,9,2026-05-15 16:00:00
6337,2026,k3p,SHORT,0.0938746322985109,-0.6163512105724759,-0.1060016911639228,1.6163404580802656,0.0567068251212608,3.6700000000000728,2071,9,2026-05-15 20:00:00
6338,2026,k3p,SHORT,0.3751252711251804,-1.0,-0.3601821710760326,1.5663534853859251,-0.5213451469996054,-25.890000000000327,2071,9,2026-05-18 04:00:00
6347,2026,k3p,SHORT,-0.3229127044925051,-1.0,-1.009258658315995,1.4572342654534682,1.8505643340858404,40.99000000000069,2075,8,2026-05-19 16:00:00
6348,2026,k3p,SHORT,0.2782970450698816,-1.0,-0.4208222464239781,1.1277967766516177,0.2623278063668648,11.38000000000011,2075,8,2026-05-19 20:00:00
6349,2026,k3p,SHORT,0.0869769134320225,-0.4464612840117781,-0.301356926718433,0.8551029220906459,-0.2249359989154919,-14.05999999999949,2075,8,2026-05-20 00:00:00
6350,2026,k3p,SHORT,0.0880217773002358,-1.0,-0.6630772533865721,1.1775752747408716,0.1775104273839393,4.8200000000006185,2075,8,2026-05-20 04:00:00
6351,2026,k3p,SHORT,-0.214415723091519,-1.0,-0.54724011652854,-0.0101368515143304,-0.6869826420870763,-34.19999999999982,2075,8,2026-05-20 08:00:00
6352,2026,k3p,SHORT,-0.4437244175710988,-1.0,-0.9648785932414838,0.5454530499624886,-0.5446348061316397,-12.079999999999927,2075,8,2026-05-20 12:00:00
6360,2026,k3p,SHORT,-0.3301906844280899,-1.0,-0.738079281267551,0.4069984925057571,-1.0,-23.17999999999938,2077,3,2026-05-21 20:00:00
6375,2026,k3p,SHORT,-0.082503507511889,-1.0,-0.3145905229087891,1.569471707440249,0.2191576363468887,8.710000000000036,2085,6,2026-05-26 12:00:00
6376,2026,k3p,SHORT,-0.213788659802065,-1.0,-0.2868620363823544,1.5212883255241103,0.1748179354597469,5.239999999999782,2085,6,2026-05-26 16:00:00
6377,2026,k3p,SHORT,-0.2047927650514365,-1.0,-0.2677218001532123,1.4245904610784546,-0.2876789222565245,-10.25,2085,6,2026-05-26 20:00:00
6378,2026,k3p,SHORT,-0.1587089325230904,-1.0,-0.7751753668453006,0.7560167163039972,-1.0,-21.079999999999927,2085,6,2026-05-27 00:00:00
6382,2026,k3p,SHORT,-0.0170366799936007,-0.6612059302955297,-0.2396374189930894,0.8038139449900925,-0.2394778902504061,-17.980000000000473,2087,4,2026-05-27 16:00:00
6383,2026,k3p,SHORT,-0.0725219938079909,-1.0,-0.3207380688563769,0.3324627702536833,-0.109275520440369,-6.0,2087,4,2026-05-27 20:00:00
6398,2026,k3p,SHORT,-0.1660609743336528,-1.0,-0.3052314475289883,0.4210315406258924,0.3875576036866325,16.81999999999971,2091,6,2026-06-01 12:00:00
6399,2026,k3p,SHORT,-0.2403889742553938,-1.0,-0.3701867828384541,0.4698215138984226,0.739839970511817,21.539999999999964,2091,6,2026-06-01 16:00:00
6400,2026,k3p,SHORT,-0.3069377826088834,-1.0,-0.3268801334245896,0.3500203901163949,-0.0318969559119905,-1.2600000000002185,2091,6,2026-06-01 20:00:00
6401,2026,k3p,SHORT,-0.3608523751897052,-1.0,-0.9510157701095338,0.5512613331122399,0.2183909649882712,5.159999999999855,2091,6,2026-06-02 00:00:00
6408,2026,k3p,SHORT,-0.2307072405098926,-1.0,-0.771724741770265,1.3635794226784417,1.5619082747044115,37.52999999999975,2093,8,2026-06-03 04:00:00
6409,2026,k3p,SHORT,-0.1461760265440922,-1.0,-0.2693643395152866,1.031752607912085,0.7086884573579983,20.94999999999981,2093,8,2026-06-03 08:00:00
6410,2026,k3p,SHORT,-0.2171251664482957,-1.0,-0.3906316926267597,0.7841827331720774,-0.0972442391828884,-4.630000000000109,2093,8,2026-06-03 12:00:00
6411,2026,k3p,SHORT,-0.1990976115642717,-1.0,-0.9536155188080128,1.0967937081115997,0.498584452425371,11.849999999999454,2093,8,2026-06-03 16:00:00
6412,2026,k3p,SHORT,-0.2109864496927241,-1.0,-0.2865918976944145,0.9555259608059972,-0.2231715129073084,-6.3400000000001455,2093,8,2026-06-03 20:00:00
6413,2026,k3p,SHORT,-0.2931504104804576,-1.0,-0.4779341701246639,0.7782541461428055,-0.3595752471622077,-9.819999999999707,2093,8,2026-06-04 00:00:00
6421,2026,k3p,SHORT,-0.1263331566624329,-1.0,-0.2878724499256043,1.5839439511880615,3.059273422562093,112.0,2095,10,2026-06-05 08:00:00
