universe,policy,sl_arm,block,n,resolved,wins,losses,wr,total_R,mean_R,PF,maxDD,avg_win_R,med_win_R,avg_loss_R,payoff,amb,cens,position_mode
CONTROL,CHALLENGE_EXIT,FIXED_10,2024,286.0,280.0,84.0,196.0,0.3,179.71599999999967,0.6418428571428559,1.9625614602637276,32.730000000000146,4.362166666666664,2.425,-0.9525816326530618,4.579310073948698,6.0,0.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_10,2025H1,125.0,123.0,34.0,89.0,0.2764227642276423,41.232000000000156,0.3352195121951232,1.4781353278831122,29.120000000000026,3.7490294117647087,2.3925000000000183,-0.9689325842696622,3.869236593576382,1.0,1.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_10,2026JF,41.0,39.0,6.0,33.0,0.15384615384615385,153.24299999999982,3.9293076923076877,5.643727272727268,23.0,31.04049999999997,30.78299999999999,-1.0,31.04049999999997,0.0,2.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_15,2024,286.0,280.0,99.0,181.0,0.3535714285714286,133.38799999999972,0.4763857142857133,1.8537888421393987,23.405333333333488,2.925441077441076,1.7546666666666473,-0.8631528545119711,3.389250307345769,6.0,0.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_15,2025H1,125.0,122.0,44.0,78.0,0.36065573770491804,42.55800000000008,0.3488360655737711,1.5797039593171098,26.753333333333337,2.6357121212121233,1.870000000000012,-0.9411965811965811,2.800384291516695,1.0,2.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_15,2026JF,41.0,39.0,7.0,32.0,0.1794871794871795,100.46933333333322,2.5761367521367493,4.139666666666663,22.0,18.92419047619046,17.895999999999972,-1.0,18.92419047619046,0.0,2.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_20,2024,286.0,271.0,104.0,167.0,0.3837638376383764,100.41249999999965,0.3705258302583013,1.7939598562510588,17.53750000000015,2.1815673076923057,1.282249999999999,-0.7573083832335339,2.8806855384031422,13.0,2.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_20,2025H1,125.0,120.0,49.0,71.0,0.4083333333333333,31.158000000000087,0.2596500000000007,1.4868019154603918,24.181999999999995,1.94211224489796,1.5705000000000156,-0.9014859154929571,2.1543456326058736,2.0,3.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_20,2026JF,41.0,39.0,8.0,31.0,0.20512820512820512,72.01849999999989,1.8466282051282024,3.3231774193548356,22.0,12.877312499999988,9.82624999999998,-1.0,12.877312499999988,0.0,2.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_25,2024,286.0,272.0,110.0,162.0,0.40441176470588236,87.35359999999969,0.3211529411764694,1.8246911901875658,16.708800000000103,1.7570581818181805,1.0698000000000047,-0.6538444444444457,2.687272480094415,12.0,2.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_25,2025H1,125.0,121.0,51.0,70.0,0.4214876033057851,20.22720000000008,0.16716694214876102,1.3366980051668589,20.890400000000003,1.5745568627450985,1.2564000000000124,-0.8582171428571422,1.8346835365035319,0.0,4.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_25,2026JF,41.0,39.0,8.0,31.0,0.20512820512820512,51.41479999999992,1.318328205128203,2.6585419354838686,22.0,10.301849999999991,7.8609999999999856,-1.0,10.301849999999991,0.0,2.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_30,2024,286.0,279.0,113.0,166.0,0.4050179211469534,69.97166666666638,0.25079450418159993,1.7297355549452607,15.696000000000048,1.4677699115044238,0.8996666666666745,-0.577628514056226,2.5410274523974627,5.0,2.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_30,2025H1,125.0,119.0,54.0,65.0,0.453781512605042,19.26800000000009,0.16191596638655537,1.3769514692264573,13.110666666666674,1.3033950617283954,1.1066666666666682,-0.7863897435897427,1.6574415833281428,2.0,4.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_30,2026JF,41.0,36.0,9.0,27.0,0.25,42.58099999999992,1.1828055555555532,2.577074074074071,22.0,7.731222222222213,4.1536666666666555,-1.0,7.731222222222213,2.0,3.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_40,2024,286.0,282.0,117.0,165.0,0.4148936170212766,55.05274999999976,0.19522251773049562,1.7521638145984855,12.17725000000009,1.096113247863247,0.725,-0.4435909090909099,2.4710002513568385,2.0,2.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_40,2025H1,125.0,119.0,60.0,59.0,0.5042016806722689,18.279250000000083,0.15360714285714355,1.4719143910105426,7.376000000000012,0.9502250000000004,0.7572500000000049,-0.6565127118644059,1.4473824844937002,1.0,5.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_40,2026JF,41.0,36.0,10.0,26.0,0.2777777777777778,29.598499999999948,0.8221805555555541,2.1524100607382013,19.0,5.528249999999995,3.1059999999999945,-0.9878461538461535,5.596266157919324,2.0,3.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_50,2024,286.0,284.0,119.0,165.0,0.41901408450704225,45.82739999999981,0.1613640845070416,1.7812882525632368,10.271200000000022,0.8780134453781506,0.5811999999999989,-0.35549212121212187,2.469853459436421,0.0,2.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_50,2025H1,125.0,120.0,64.0,56.0,0.5333333333333333,15.675600000000065,0.13063000000000055,1.5083505749735728,6.611200000000018,0.7267468750000003,0.5464000000000033,-0.5506464285714279,1.319806753101876,0.0,5.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,FIXED_50,2026JF,41.0,37.0,13.0,24.0,0.35135135135135137,31.17019999999995,0.8424378378378365,2.3400082540883513,13.969199999999997,4.1870307692307644,2.4921999999999933,-0.9692166666666662,4.320015238316957,1.0,3.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,H1_STRUCT,2024,286.0,248.0,104.0,144.0,0.41935483870967744,154.30107680462893,0.6221817613089876,2.5835085098292403,14.656909607909768,2.4206116119687446,1.220253861092493,-0.676684241945281,3.5771656289943334,34.0,2.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,H1_STRUCT,2025H1,125.0,112.0,58.0,54.0,0.5178571428571429,34.94260250863907,0.31198752239856314,1.9116771549393203,8.039054916236047,1.263283233997394,1.0245840340184218,-0.7097745382075886,1.7798373511504015,8.0,5.0,INDEPENDENT
CONTROL,CHALLENGE_EXIT,H1_STRUCT,2026JF,41.0,33.0,15.0,18.0,0.45454545454545453,33.42974638184157,1.0130226176315626,3.5597894383626154,8.003361662050025,3.0992876813425565,1.9352383910544966,-0.7255316021275979,4.271747326035139,5.0,3.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_10,2024,286.0,280.0,133.0,147.0,0.475,1.9719999999998876,0.007042857142856742,1.0134149659863936,31.412000000000205,1.1200902255639087,0.7010000000000218,-1.0,1.1200902255639087,0.0,6.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_10,2025H1,125.0,120.0,43.0,77.0,0.35833333333333334,-2.1200000000000783,-0.01766666666666732,0.9724675324675315,19.94999999999996,1.7413953488372076,1.1369999999999891,-1.0,1.7413953488372076,0.0,5.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_10,2026JF,41.0,41.0,6.0,35.0,0.14634146341463414,-22.682000000000063,-0.5532195121951234,0.3519428571428554,26.076000000000022,2.0529999999999897,1.7829999999999928,-1.0,2.0529999999999897,0.0,0.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_15,2024,286.0,278.0,157.0,121.0,0.564748201438849,-4.966666666666727,-0.017865707434052976,0.9589531680440766,30.930666666666646,0.7390658174097661,0.4879999999999957,-1.0,0.7390658174097661,0.0,8.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_15,2025H1,125.0,118.0,56.0,62.0,0.4745762711864407,2.9006666666666785,0.024581920903954904,1.046784946236559,9.218,1.1589404761904762,0.7576666666666521,-1.0,1.1589404761904762,0.0,7.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_15,2026JF,41.0,41.0,6.0,35.0,0.14634146341463414,-26.788000000000043,-0.6533658536585376,0.23462857142857024,28.029333333333366,1.3686666666666598,1.1886666666666619,-1.0,1.3686666666666598,0.0,0.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_20,2024,286.0,276.0,169.0,107.0,0.6123188405797102,-13.658500000000066,-0.04948731884057995,0.8723504672897191,28.93149999999996,0.552316568047337,0.3570000000000163,-1.0,0.552316568047337,0.0,10.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_20,2025H1,125.0,117.0,59.0,58.0,0.5042735042735043,-7.761000000000013,-0.06633333333333345,0.8661896551724136,13.900999999999971,0.851508474576271,0.5679999999999836,-1.0,0.851508474576271,0.0,8.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_20,2026JF,41.0,41.0,7.0,34.0,0.17073170731707318,-26.357000000000014,-0.6428536585365857,0.22479411764705834,26.788000000000007,1.0918571428571406,0.9550000000000182,-1.0,1.0918571428571406,0.0,0.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_25,2024,286.0,275.0,182.0,93.0,0.6618181818181819,-9.86680000000007,-0.03587927272727298,0.8939053763440853,22.15239999999998,0.4567758241758238,0.29539999999999966,-1.0,0.4567758241758238,0.0,11.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_25,2025H1,125.0,116.0,62.0,54.0,0.5344827586206896,-10.872400000000015,-0.09372758620689668,0.7986592592592591,15.926399999999976,0.695606451612903,0.45459999999999123,-1.0,0.695606451612903,0.0,9.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_25,2026JF,41.0,41.0,8.0,33.0,0.1951219512195122,-24.608400000000003,-0.6002048780487805,0.25429090909090907,24.5532,1.0489499999999998,0.9756000000000131,-1.0,1.0489499999999998,0.0,0.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_30,2024,286.0,274.0,190.0,84.0,0.6934306569343066,-7.2716666666667304,-0.026538929440389526,0.9134325396825391,19.82400000000001,0.40383333333333304,0.2553333333333361,-1.0,0.40383333333333304,0.0,12.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_30,2025H1,125.0,116.0,64.0,52.0,0.5517241379310345,-14.011333333333338,-0.12078735632183912,0.730551282051282,18.771999999999977,0.5935729166666666,0.3794999999999996,-1.0,0.5935729166666666,0.0,9.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_30,2026JF,41.0,39.0,8.0,31.0,0.20512820512820512,-24.007,-0.6155641025641027,0.2255806451612903,24.627666666666666,0.8741249999999999,0.8130000000000109,-1.0,0.8741249999999999,0.0,2.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_40,2024,286.0,268.0,195.0,73.0,0.7276119402985075,-12.249750000000061,-0.04570802238805993,0.8321952054794512,21.570000000000057,0.3115397435897433,0.1952499999999986,-1.0,0.3115397435897433,0.0,18.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_40,2025H1,125.0,114.0,72.0,42.0,0.631578947368421,-6.947249999999985,-0.06094078947368408,0.8345892857142861,12.131749999999974,0.48684375000000024,0.33425000000000293,-1.0,0.48684375000000024,0.0,11.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_40,2026JF,41.0,39.0,11.0,28.0,0.28205128205128205,-16.81724999999999,-0.4312115384615382,0.39938392857142896,17.03274999999999,1.0166136363636373,0.7872499999999946,-1.0,1.0166136363636373,0.0,2.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_50,2024,286.0,268.0,206.0,62.0,0.7686567164179104,-8.338000000000058,-0.031111940298507678,0.8655161290322572,17.67280000000006,0.2604951456310677,0.16469999999999796,-1.0,0.2604951456310677,0.0,18.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_50,2025H1,125.0,111.0,79.0,32.0,0.7117117117117117,-1.4363999999999775,-0.012940540540540337,0.9551125000000008,8.914599999999993,0.38688101265822816,0.2715999999999985,-1.0,0.38688101265822816,0.0,14.0,INDEPENDENT
CONTROL,FIRST_TARGET,FIXED_50,2026JF,41.0,39.0,13.0,26.0,0.3333333333333333,-13.351799999999987,-0.3423538461538458,0.4864692307692314,13.324199999999985,0.9729384615384628,0.641200000000008,-1.0,0.9729384615384628,0.0,2.0,INDEPENDENT
CONTROL,FIRST_TARGET,H1_STRUCT,2024,286.0,271.0,170.0,101.0,0.6273062730627307,-6.15299152437966,-0.022704765772618672,0.9390792918378253,21.36836260025368,0.557923579268355,0.34037510829750595,-1.0,0.557923579268355,0.0,13.0,INDEPENDENT
CONTROL,FIRST_TARGET,H1_STRUCT,2025H1,125.0,115.0,71.0,44.0,0.6173913043478261,-7.233688279937383,-0.06290163721684681,0.8355979936377866,12.747458316069824,0.51783537633891,0.3613729755861701,-1.0,0.51783537633891,0.0,10.0,INDEPENDENT
CONTROL,FIRST_TARGET,H1_STRUCT,2026JF,41.0,39.0,16.0,23.0,0.41025641025641024,-16.149677741811377,-0.4140943010720866,0.29784009818211427,16.31911805065687,0.42814514113678925,0.3689150175911689,-1.0,0.42814514113678925,0.0,2.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_10,2024,286.0,283.0,62.0,221.0,0.21908127208480566,87.02899999999981,0.3075229681978792,1.4023160133136086,59.25100000000009,4.89272580645161,3.966000000000008,-0.9788235294117648,4.998578047456572,3.0,0.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_10,2025H1,125.0,121.0,26.0,95.0,0.21487603305785125,140.15299999999996,1.1582892561983469,2.4944552259495425,31.609999999999985,8.997499999999999,7.769499999999994,-0.9871789473684208,9.114355633277176,3.0,1.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_10,2026JF,41.0,37.0,4.0,33.0,0.10810810810810811,88.14099999999999,2.382189189189189,3.6709393939393937,27.0,30.285249999999998,31.06350000000002,-1.0,30.285249999999998,0.0,4.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_15,2024,286.0,284.0,78.0,206.0,0.2746478873239437,55.60799999999985,0.1958028169014079,1.2907851114341582,45.616,3.1646410256410236,2.429999999999988,-0.9283203883495147,3.408996576351751,2.0,0.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_15,2025H1,125.0,122.0,33.0,89.0,0.27049180327868855,116.06333333333329,0.9513387978142073,2.3664798593450747,32.72866666666664,6.0908888888888875,4.505333333333328,-0.9543370786516855,6.382324469142778,0.0,3.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_15,2026JF,41.0,36.0,4.0,32.0,0.1111111111111111,48.76066666666666,1.3544629629629628,2.523770833333333,26.0,20.190166666666663,20.709000000000014,-1.0,20.190166666666663,1.0,4.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_20,2024,286.0,275.0,90.0,185.0,0.32727272727272727,72.2219999999999,0.26262545454545416,1.4534250789485246,37.134499999999996,2.5722555555555546,1.95625,-0.8609783783783782,2.9875959956164118,9.0,2.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_20,2025H1,125.0,118.0,35.0,83.0,0.2966101694915254,81.04099999999998,0.6867881355932202,2.0550908416276634,27.236499999999978,4.510014285714285,3.3789999999999965,-0.9254156626506023,4.87350113871703,2.0,5.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_20,2026JF,41.0,36.0,5.0,31.0,0.1388888888888889,33.041999999999966,0.9178333333333324,2.065870967741934,26.0,12.808399999999992,10.580000000000018,-1.0,12.808399999999992,1.0,4.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_25,2024,286.0,278.0,98.0,180.0,0.35251798561151076,66.94599999999993,0.24081294964028752,1.4743502536632367,30.022399999999934,2.1232448979591827,1.5864000000000034,-0.7840666666666667,2.7079902618304343,6.0,2.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_25,2025H1,125.0,118.0,39.0,79.0,0.3305084745762712,60.82640000000001,0.5154779661016949,1.8579230348267137,25.310399999999973,3.3775897435897444,2.545599999999995,-0.8974632911392403,3.763485121828471,1.0,6.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_25,2026JF,41.0,36.0,5.0,31.0,0.1388888888888889,20.233599999999974,0.5620444444444437,1.6526967741935477,26.0,10.246719999999994,8.464000000000015,-1.0,10.246719999999994,1.0,4.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_30,2024,286.0,278.0,102.0,176.0,0.3669064748201439,60.6633333333333,0.2182134292565946,1.495461648616715,27.705666666666545,1.7951111111111107,1.3220000000000027,-0.6956704545454543,2.58040441329943,6.0,2.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_30,2025H1,125.0,113.0,41.0,72.0,0.36283185840707965,49.33600000000001,0.4366017699115045,1.7898983861326963,22.161333333333282,2.7266991869918695,2.051333333333332,-0.8674814814814812,3.143236190281808,4.0,8.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_30,2026JF,41.0,34.0,5.0,29.0,0.14705882352941177,13.694666666666643,0.4027843137254895,1.4722298850574704,24.0,8.538933333333329,7.053333333333345,-1.0,8.538933333333329,1.0,6.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_40,2024,286.0,279.0,108.0,171.0,0.3870967741935484,49.40299999999994,0.17707168458781342,1.5200767435066727,19.427499999999952,1.3369884259259255,0.9866250000000036,-0.5555073099415204,2.4067881772188984,5.0,2.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_40,2025H1,125.0,109.0,45.0,64.0,0.41284403669724773,42.820249999999994,0.3928463302752293,1.8962383117664603,17.70349999999995,2.0132888888888885,1.535500000000002,-0.7465273437499998,2.6968722656234103,3.0,13.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_40,2026JF,41.0,33.0,5.0,28.0,0.15151515151515152,4.239499999999975,0.1284696969696962,1.1526015513921126,23.0,6.404199999999996,5.290000000000009,-0.9921964285714288,6.45456868779583,1.0,7.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_50,2024,286.0,281.0,110.0,171.0,0.3914590747330961,39.66239999999996,0.14114733096085397,1.513998683330655,14.639599999999934,1.0620618181818178,0.7825,-0.45125380116959046,2.353579771359473,3.0,2.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_50,2025H1,125.0,109.0,46.0,63.0,0.42201834862385323,33.4216,0.30662018348623854,1.832555289287903,15.841599999999957,1.5992391304347826,1.1575,-0.6371968253968254,2.5098039831551713,1.0,15.0,INDEPENDENT
CONTROL,FLIP_EXIT,FIXED_50,2026JF,41.0,31.0,6.0,25.0,0.1935483870967742,1.4235999999999898,0.04592258064516096,1.0578106979841781,19.567999999999994,4.3414666666666655,3.444200000000001,-0.9850080000000002,4.407544574934076,2.0,8.0,INDEPENDENT
CONTROL,FLIP_EXIT,H1_STRUCT,2024,286.0,250.0,89.0,161.0,0.356,117.9769394423128,0.4719077577692512,1.9166131638303185,32.50179144530918,2.7717591860421127,1.9412269412269456,-0.7994386839468027,3.467131678389677,32.0,2.0,INDEPENDENT
CONTROL,FLIP_EXIT,H1_STRUCT,2025H1,125.0,105.0,42.0,63.0,0.4,95.73957583715455,0.9118054841633766,2.9004543474998195,17.99219927859977,3.4789709419948247,1.8525128071532933,-0.7996381543909226,4.350681521249729,7.0,13.0,INDEPENDENT
CONTROL,FLIP_EXIT,H1_STRUCT,2026JF,41.0,32.0,6.0,26.0,0.1875,2.77131040083537,0.08660345002610531,1.1306734669496943,17.79200312301555,3.9965358079828164,2.3395905212461656,-0.8156886325792896,4.899585023448675,1.0,8.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_10,2024,217.0,211.0,60.0,151.0,0.2843601895734597,120.2259999999998,0.5697914691943119,1.8381915153205268,34.84900000000002,4.394349999999998,2.276499999999987,-0.949900662251656,4.626115313556659,6.0,0.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_10,2025H1,91.0,89.0,21.0,68.0,0.23595505617977527,6.076999999999999,0.06828089887640448,1.0921888984966395,28.120000000000022,3.428380952380952,2.316000000000031,-0.9693970588235296,3.536611671322452,1.0,1.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_10,2026JF,20.0,18.0,2.0,16.0,0.1111111111111111,-5.146000000000095,-0.2858888888888942,0.6783749999999941,14.0,5.4269999999999525,5.4269999999999525,-1.0,5.4269999999999525,0.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_15,2024,217.0,212.0,69.0,143.0,0.32547169811320753,73.82133333333319,0.3482138364779867,1.6088424340061458,29.812000000000005,2.8271014492753612,1.4893333333333127,-0.8478927738927744,3.3342676530852002,5.0,0.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_15,2025H1,91.0,88.0,30.0,58.0,0.3409090909090909,24.393999999999984,0.27720454545454526,1.4473008654833501,25.75333333333334,2.6310000000000007,1.870000000000012,-0.9402758620689661,2.7981150066011433,1.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_15,2026JF,20.0,18.0,2.0,16.0,0.1111111111111111,-8.764000000000063,-0.4868888888888924,0.45224999999999604,14.0,3.6179999999999684,3.6179999999999684,-1.0,3.6179999999999684,0.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_20,2024,217.0,207.0,74.0,133.0,0.357487922705314,57.9819999999998,0.28010628019323575,1.5917164594165678,21.164000000000055,2.1077229729729723,1.110749999999996,-0.7367631578947377,2.8607876905730207,8.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_20,2025H1,91.0,87.0,33.0,54.0,0.3793103448275862,15.972000000000026,0.18358620689655203,1.3283683350294515,23.182,1.9579545454545462,1.5705000000000156,-0.9007499999999999,2.173693639139102,1.0,3.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_20,2026JF,20.0,18.0,2.0,16.0,0.1111111111111111,-10.573000000000047,-0.5873888888888915,0.33918749999999703,14.0,2.7134999999999763,2.7134999999999763,-1.0,2.7134999999999763,0.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_25,2024,217.0,206.0,78.0,128.0,0.3786407766990291,51.60599999999977,0.250514563106795,1.639058266421636,14.05680000000011,1.6969128205128197,0.910599999999995,-0.6308843750000013,2.6897366423329414,9.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_25,2025H1,91.0,87.0,35.0,52.0,0.40229885057471265,11.467600000000026,0.13181149425287386,1.2583141866017935,19.890400000000007,1.5960457142857147,1.2564000000000124,-0.8537307692307692,1.869495362951236,0.0,4.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_25,2026JF,20.0,18.0,2.0,16.0,0.1111111111111111,-11.658400000000038,-0.647688888888891,0.27134999999999765,14.0,2.170799999999981,2.170799999999981,-1.0,2.170799999999981,0.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_30,2024,217.0,212.0,81.0,131.0,0.38207547169811323,42.27466666666648,0.19940880503144565,1.5805444549728282,14.212000000000046,1.4209094650205751,0.7730000000000018,-0.5558702290076346,2.556189180264697,3.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_30,2025H1,91.0,86.0,38.0,48.0,0.4418604651162791,11.51166666666671,0.13385658914728732,1.2989706786249178,12.11066666666667,1.3162105263157897,1.1066666666666682,-0.8021736111111105,1.6408050677367383,1.0,4.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_30,2026JF,20.0,18.0,2.0,16.0,0.1111111111111111,-12.382000000000032,-0.6878888888888907,0.22612499999999802,14.0,1.8089999999999842,1.8089999999999842,-1.0,1.8089999999999842,0.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_40,2024,217.0,213.0,84.0,129.0,0.39436619718309857,34.625999999999834,0.16256338028168937,1.632874721840169,10.737750000000037,1.0635505952380946,0.5839999999999974,-0.4241259689922488,2.507629037111688,2.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_40,2025H1,91.0,85.0,43.0,42.0,0.5058823529411764,11.82625000000005,0.13913235294117707,1.422566035713331,6.376000000000012,0.9258837209302331,0.7292500000000018,-0.6663511904761898,1.38948310465023,1.0,5.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_40,2026JF,20.0,17.0,3.0,14.0,0.17647058823529413,-8.189750000000027,-0.48175000000000157,0.4150178571428552,11.0,1.936749999999991,1.55949999999998,-1.0,1.936749999999991,1.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_50,2024,217.0,215.0,86.0,129.0,0.4,29.485999999999866,0.137144186046511,1.6720915390226068,9.187200000000026,0.8529999999999994,0.485,-0.3400930232558146,2.5081373085339105,0.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_50,2025H1,91.0,86.0,47.0,39.0,0.5465116279069767,11.123800000000038,0.12934651162790742,1.514333536777083,5.683600000000014,0.6968382978723409,0.5094000000000051,-0.5545538461538458,1.2565746369001327,0.0,5.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,FIXED_50,2026JF,20.0,18.0,6.0,12.0,0.3333333333333333,3.139599999999973,0.17442222222222073,1.268021171248077,7.969200000000001,2.475599999999995,2.111099999999997,-0.9761666666666664,2.5360423424961542,0.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,H1_STRUCT,2024,217.0,192.0,74.0,118.0,0.3854166666666667,89.29894288699273,0.4650986608697538,2.164588671596569,16.657837822406634,2.2429387705146753,1.0811450492994887,-0.6498180180601123,3.4516413952485836,23.0,2.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,H1_STRUCT,2025H1,91.0,82.0,42.0,40.0,0.5121951219512195,27.39430806496551,0.33407692762153063,2.012953952774987,7.039054916236047,1.2961497540328528,1.0606096124249536,-0.6760995401103578,1.9170990026428447,4.0,5.0,INDEPENDENT
SAME_NEAREST,CHALLENGE_EXIT,H1_STRUCT,2026JF,20.0,18.0,8.0,10.0,0.4444444444444444,4.171255931779376,0.23173644065440976,1.6075315302264102,4.865908556589424,1.3796455610460998,0.9562562803461911,-0.6865908556589424,2.0094144127830122,0.0,2.0,INDEPENDENT
SAME_NEAREST,FIRST_TARGET,FIXED_10,2024,217.0,217.0,121.0,96.0,0.5576036866359447,16.542999999999893,0.07623502304147416,1.1723229166666653,11.797000000000027,0.930107438016528,0.6269999999999982,-1.0,0.930107438016528,0.0,0.0,INDEPENDENT
SAME_NEAREST,FIRST_TARGET,FIXED_10,2025H1,91.0,91.0,40.0,51.0,0.43956043956043955,-1.4150000000000995,-0.015549450549451643,0.9722549019607823,11.495000000000072,1.2396249999999975,0.9739999999999782,-1.0,1.2396249999999975,0.0,0.0,INDEPENDENT
SAME_NEAREST,FIRST_TARGET,FIXED_10,2026JF,20.0,20.0,6.0,14.0,0.3,-1.6820000000000621,-0.0841000000000031,0.8798571428571386,8.076000000000022,2.0529999999999897,1.7829999999999928,-1.0,2.0529999999999897,0.0,0.0,INDEPENDENT
SAME_NEAREST,FIRST_TARGET,FIXED_15,2024,217.0,217.0,142.0,75.0,0.6543778801843319,11.112666666666623,0.05121044546850979,1.1481688888888884,13.930666666666639,0.6064272300469481,0.4283333333333303,-1.0,0.6064272300469481,0.0,0.0,INDEPENDENT
