idx,ts,arrival_side,ref,before,after,primary,resolution,eligible,topology,d_same,d_opp,next_side,hit,nearest_bsl,nearest_ssl,m1_open,m1_high,m1_low,m1_close,block,ratio_same_opp
291,2024-10-11 16:40:00,UP,2652.97,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,6.550000000000182,51.32999999999993,UP,True,2659.52,2601.64,2652.09,2653.34,2651.13,2651.46,2024,0.1276056886810869
292,2024-10-11 19:06:00,UP,2659.52,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,10.61999999999989,57.88000000000011,UP,True,2670.14,2601.64,2658.87,2659.53,2658.86,2659.46,2024,0.1834830684174131
293,2024-10-14 09:22:00,UP,2661.39,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,8.75,59.75,DOWN,False,2670.14,2601.64,2660.8,2662.79,2660.8,2662.04,2024,0.14644351464435146
295,2024-10-15 07:34:00,DOWN,2643.11,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,41.470000000000255,23.639999999999873,UP,False,2666.75,2601.64,2643.53,2643.91,2643.04,2643.04,2024,1.7542301184433367
297,2024-10-16 05:01:00,UP,2668.88,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,1.2599999999997635,30.809999999999945,UP,True,2670.14,2638.07,2668.66,2669.21,2668.61,2668.93,2024,0.04089581304770418
298,2024-10-16 08:53:00,UP,2670.14,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.900000000000091,32.06999999999971,UP,True,2673.04,2638.07,2668.06,2670.54,2668.06,2668.66,2024,0.09042719052073955
299,2024-10-16 09:13:00,UP,2673.04,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.2400000000002365,34.9699999999998,UP,True,2674.28,2638.07,2671.77,2673.45,2671.76,2673.42,2024,0.03545896482700153
300,2024-10-16 09:14:00,UP,2674.28,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,11.230000000000018,36.210000000000036,UP,True,2685.51,2638.07,2673.43,2674.97,2672.8,2673.08,2024,0.31013532173432773
301,2024-10-17 09:40:00,UP,2685.38,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,0.13000000000010914,47.309999999999945,UP,True,2685.51,2638.07,2684.41,2685.39,2684.4,2685.17,2024,0.0027478334390215447
302,2024-10-17 09:41:00,UP,2685.51,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,47.440000000000055,UP,True,,2638.07,2685.16,2685.68,2684.87,2685.41,2024,
303,2024-10-18 04:06:00,UP,2696.68,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,23.629999999999654,UP,True,,2673.05,2695.91,2696.88,2695.91,2696.7,2024,
304,2024-10-22 16:35:00,UP,2740.51,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,26.38000000000011,DOWN,False,,2714.13,2740.29,2740.64,2738.95,2738.96,2024,
306,2024-10-23 18:12:00,DOWN,2714.13,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,NO_OPPOSITE_TARGET,41.07999999999993,,DOWN,True,,2673.05,2715.5,2715.81,2713.39,2713.41,2024,
307,2024-10-25 11:20:00,DOWN,2722.39,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,13.699999999999818,20.800000000000182,UP,False,2743.19,2708.69,2723.39,2723.47,2721.88,2722.13,2024,0.6586538461538316
309,2024-10-29 03:05:00,UP,2747.66,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,10.760000000000218,19.84999999999991,UP,True,2758.42,2727.81,2747.22,2748.85,2747.22,2748.64,2024,0.5420654911838926
310,2024-10-29 15:37:00,UP,2758.42,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,30.610000000000127,UP,True,,2727.81,2757.65,2759.09,2756.68,2757.66,2024,
311,2024-10-30 20:07:00,UP,2789.76,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,43.76000000000022,DOWN,False,,2746.0,2789.57,2789.94,2789.56,2789.64,2024,
313,2024-10-31 16:34:00,DOWN,2746.0,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,18.190000000000055,44.01000000000022,DOWN,True,2790.01,2727.81,2748.66,2748.98,2745.13,2746.57,2024,0.41331515564644317
314,2024-11-04 01:03:00,DOWN,2731.53,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,3.7200000000002547,30.6899999999996,DOWN,True,2762.22,2727.81,2733.57,2733.57,2729.91,2732.25,2024,0.1212121212121311
315,2024-11-05 04:33:00,DOWN,2731.73,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,1.8200000000001637,16.420000000000073,DOWN,True,2748.15,2729.91,2733.01,2733.02,2730.75,2731.66,2024,0.11084043848965625
316,2024-11-05 04:35:00,DOWN,2727.81,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,3.2399999999997817,20.340000000000146,UP,False,2748.15,2724.57,2730.51,2730.51,2726.41,2727.82,2024,0.1592920353982182
318,2024-11-06 08:26:00,DOWN,2724.57,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,7.580000000000382,25.359999999999673,DOWN,True,2749.93,2716.99,2727.15,2727.68,2722.51,2723.18,2024,0.29889589905364666
319,2024-11-06 08:29:00,DOWN,2716.99,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.299999999999727,32.940000000000055,DOWN,True,2749.93,2708.69,2720.01,2720.39,2715.55,2717.42,2024,0.2519732847601613
320,2024-11-06 08:35:00,DOWN,2708.69,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,35.63999999999987,41.23999999999978,DOWN,True,2749.93,2673.05,2709.24,2710.56,2705.51,2708.13,2024,0.864209505334628
321,2024-11-06 15:30:00,DOWN,2673.05,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,34.98000000000002,76.87999999999965,DOWN,True,2749.93,2638.07,2676.27,2676.45,2671.4,2671.95,2024,0.45499479708637064
322,2024-11-11 01:00:00,DOWN,2680.3,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,36.970000000000255,29.98999999999978,DOWN,True,2710.29,2643.33,2684.74,2685.24,2679.08,2684.56,2024,1.2327442480827118
323,2024-11-11 15:34:00,DOWN,2643.33,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.2599999999997635,60.74000000000024,DOWN,True,2704.07,2638.07,2646.24,2646.29,2642.0,2642.0,2024,0.08659861705630134
324,2024-11-11 15:41:00,DOWN,2638.07,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,36.43000000000029,66.0,DOWN,True,2704.07,2601.64,2639.78,2639.78,2636.29,2637.14,2024,0.5519696969697013
325,2024-11-12 09:24:00,DOWN,2601.64,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,16.859999999999673,73.67000000000007,UP,False,2675.31,2584.78,2604.25,2604.25,2599.42,2600.2,2024,0.22885842269580095
327,2024-11-13 18:34:00,DOWN,2589.64,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,4.859999999999673,85.67000000000007,DOWN,True,2675.31,2584.78,2590.74,2591.17,2587.41,2588.89,2024,0.05672931014357031
328,2024-11-13 18:57:00,DOWN,2584.78,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,38.04000000000042,90.52999999999975,DOWN,True,2675.31,2546.74,2585.57,2586.59,2584.69,2585.87,2024,0.4201922014801781
329,2024-11-14 11:30:00,DOWN,2546.74,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,45.86999999999989,71.96000000000004,UP,False,2618.7,2500.87,2552.17,2552.17,2546.26,2546.34,2024,0.6374374652584751
331,2024-11-18 15:04:00,UP,2597.27,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,21.429999999999836,37.86000000000013,UP,True,2618.7,2559.41,2596.67,2597.85,2596.53,2597.74,2024,0.5660327522451073
332,2024-11-19 04:11:00,UP,2618.7,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,56.61000000000013,59.289999999999964,UP,True,2675.31,2559.41,2617.96,2619.22,2617.77,2618.32,2024,0.9547984483049445
333,2024-11-20 03:01:00,UP,2639.4,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,35.909999999999854,79.99000000000024,UP,True,2675.31,2559.41,2638.96,2641.44,2638.94,2640.67,2024,0.4489311163895455
334,2024-11-20 16:35:00,UP,2641.78,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,33.529999999999745,82.37000000000035,UP,True,2675.31,2559.41,2640.64,2643.6,2640.56,2643.6,2024,0.4070656792521501
335,2024-11-22 02:23:00,UP,2673.47,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.8400000000001455,54.679999999999836,UP,True,2675.31,2618.79,2673.26,2673.49,2672.49,2672.58,2024,0.03365032918800569
336,2024-11-22 03:00:00,UP,2675.31,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,28.76000000000022,56.51999999999998,UP,True,2704.07,2618.79,2673.1,2677.69,2673.06,2676.99,2024,0.5088464260438823
337,2024-11-22 11:38:00,UP,2704.07,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,6.2199999999998,85.2800000000002,UP,True,2710.29,2618.79,2703.36,2705.03,2702.71,2705.03,2024,0.07293621013132956
338,2024-11-22 20:21:00,UP,2710.29,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,39.63999999999987,91.5,DOWN,False,2749.93,2618.79,2710.19,2710.3,2709.81,2710.23,2024,0.4332240437158456
340,2024-11-25 16:15:00,DOWN,2658.17,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,39.38000000000011,63.190000000000055,DOWN,True,2721.36,2618.79,2660.57,2660.64,2653.83,2653.83,2024,0.6231998733976907
341,2024-11-25 20:21:00,DOWN,2618.79,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,59.38000000000011,102.57000000000016,UP,False,2721.36,2559.41,2620.55,2620.74,2617.94,2618.07,2024,0.5789217120015601
343,2024-11-29 04:08:00,UP,2649.63,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,8.559999999999945,28.710000000000036,UP,True,2658.19,2620.92,2648.93,2650.42,2648.66,2649.61,2024,0.29815395332636485
344,2024-11-29 04:22:00,UP,2658.19,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,63.17000000000007,37.26999999999998,DOWN,False,2721.36,2620.92,2657.58,2662.12,2657.52,2660.93,2024,1.6949288972363858
346,2024-12-03 15:54:00,UP,2651.71,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,14.599999999999909,29.88000000000011,DOWN,False,2666.31,2621.83,2650.49,2651.72,2650.47,2651.6,2024,0.4886211512717489
348,2024-12-04 17:26:00,UP,2655.55,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,10.759999999999764,33.720000000000255,DOWN,False,2666.31,2621.83,2654.95,2656.0,2654.03,2654.36,2024,0.31909845788848407
350,2024-12-06 03:08:00,DOWN,2620.92,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,15.720000000000255,34.529999999999745,UP,False,2655.45,2605.2,2624.21,2624.83,2618.76,2619.2,2024,0.4552562988705581
352,2024-12-09 11:48:00,UP,2655.45,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,1.7100000000000364,31.429999999999836,UP,True,2657.16,2624.02,2654.91,2656.04,2654.68,2655.92,2024,0.05440661788100685
353,2024-12-09 11:50:00,UP,2657.16,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,9.150000000000091,33.13999999999987,UP,True,2666.31,2624.02,2655.99,2657.51,2655.81,2656.68,2024,0.27610138805069784
354,2024-12-09 16:00:00,UP,2666.31,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,55.05000000000018,42.289999999999964,UP,True,2721.36,2624.02,2665.51,2666.4,2665.37,2666.25,2024,1.301726176401046
355,2024-12-10 12:52:00,UP,2676.4,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,44.960000000000036,52.38000000000011,UP,True,2721.36,2624.02,2675.38,2676.71,2675.38,2676.54,2024,0.8583428789614346
356,2024-12-11 16:03:00,UP,2704.27,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,17.090000000000146,29.170000000000073,UP,True,2721.36,2675.1,2703.53,2704.32,2702.35,2703.67,2024,0.5858758998971582
357,2024-12-12 02:26:00,UP,2721.36,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,28.56999999999971,46.26000000000022,DOWN,False,2749.93,2675.1,2720.4,2721.43,2720.4,2721.16,2024,0.6175961954171979
359,2024-12-17 08:23:00,DOWN,2648.52,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,5.039999999999964,15.820000000000164,DOWN,True,2664.34,2643.48,2649.77,2650.09,2647.59,2647.78,2024,0.31858407079645457
360,2024-12-17 10:57:00,DOWN,2643.48,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,19.460000000000036,20.860000000000127,DOWN,True,2664.34,2624.02,2645.65,2645.65,2641.68,2642.6,2024,0.9328859060402646
361,2024-12-18 18:49:00,DOWN,2633.06,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,9.039999999999964,18.61999999999989,DOWN,True,2651.68,2624.02,2633.16,2634.02,2633.02,2633.98,2024,0.48549946294307283
362,2024-12-18 21:05:00,DOWN,2624.02,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,10.650000000000091,27.659999999999854,DOWN,True,2651.68,2613.37,2625.84,2626.06,2622.76,2622.94,2024,0.38503253796095976
363,2024-12-18 21:47:00,DOWN,2613.37,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.170000000000073,38.309999999999945,DOWN,True,2651.68,2605.2,2615.17,2616.26,2611.5,2611.5,2024,0.21326024536674718
364,2024-12-18 21:57:00,DOWN,2605.2,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,45.789999999999964,46.48000000000002,UP,False,2651.68,2559.41,2606.4,2606.42,2604.39,2604.97,2024,0.9851549053356271
366,2024-12-23 08:42:00,UP,2631.77,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,19.909999999999854,44.80000000000018,UP,True,2651.68,2586.97,2630.79,2631.81,2630.66,2631.72,2024,0.4444196428571378
367,2024-12-26 08:00:00,UP,2621.36,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,11.849999999999909,13.25,UP,True,2633.21,2608.11,2626.32,2626.59,2625.8,2625.8,2024,0.8943396226415026
368,2024-12-26 17:09:00,UP,2633.21,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,18.4699999999998,23.190000000000055,DOWN,False,2651.68,2610.02,2632.77,2633.53,2632.76,2633.52,2024,0.7964639931004638
370,2024-12-30 10:52:00,DOWN,2610.02,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,1.9099999999998545,28.190000000000055,DOWN,True,2638.21,2608.11,2611.49,2611.49,2609.28,2610.85,2024,0.06775452288044877
1,2025-01-08 16:13:00,UP,2664.23,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,0.9699999999997999,19.0,UP,True,2665.2,2645.23,2663.17,2664.48,2663.04,2663.08,2025H1,0.05105263157893684
2,2025-01-08 16:32:00,UP,2665.2,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,19.9699999999998,UP,True,,2645.23,2664.56,2665.51,2664.12,2664.69,2025H1,
3,2025-01-09 13:27:00,UP,2670.02,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,24.789999999999964,UP,True,,2645.23,2668.19,2671.43,2668.15,2670.02,2025H1,
4,2025-01-10 08:57:00,UP,2678.29,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,33.059999999999945,DOWN,False,,2645.23,2677.93,2678.3,2677.77,2678.27,2025H1,
6,2025-01-13 17:55:00,DOWN,2663.69,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,18.460000000000036,34.29999999999973,UP,False,2697.99,2645.23,2664.02,2664.04,2663.53,2663.61,2025H1,0.5381924198250783
8,2025-01-16 02:23:00,UP,2697.99,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,NO_SAME_TARGET,,38.179999999999836,DOWN,False,,2659.81,2697.41,2698.08,2697.37,2698.08,2025H1,
10,2025-01-21 03:41:00,UP,2713.72,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,3.6200000000003456,24.409999999999854,UP,True,2717.34,2689.31,2713.29,2714.39,2713.2,2714.34,2025H1,0.1482998770995644
11,2025-01-21 03:55:00,UP,2717.34,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,7.309999999999945,28.0300000000002,UP,True,2724.65,2689.31,2716.66,2717.82,2716.43,2717.55,2025H1,0.26079200856225093
12,2025-01-21 04:39:00,UP,2724.65,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,35.340000000000146,UP,True,,2689.31,2723.83,2725.42,2723.51,2724.62,2025H1,
13,2025-01-24 04:00:00,UP,2763.36,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,27.570000000000164,DOWN,False,,2735.79,2762.3,2765.55,2762.3,2764.67,2025H1,
15,2025-01-30 08:58:00,UP,2766.25,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,5.690000000000055,21.590000000000146,UP,True,2771.94,2744.66,2764.92,2766.47,2764.92,2765.73,2025H1,0.26354793886058436
16,2025-01-30 10:12:00,UP,2771.94,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,13.980000000000018,27.2800000000002,UP,True,2785.92,2744.66,2771.21,2771.98,2771.21,2771.54,2025H1,0.5124633431085013
17,2025-01-30 15:58:00,UP,2785.92,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,41.26000000000022,DOWN,False,,2744.66,2785.44,2786.01,2785.26,2785.33,2025H1,
19,2025-02-03 16:36:00,UP,2817.17,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,NO_SAME_TARGET,,45.07999999999993,UP,True,,2772.09,2816.75,2818.62,2815.95,2818.47,2025H1,
20,2025-02-04 15:21:00,UP,2830.71,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,58.61999999999989,UP,True,,2772.09,2827.87,2831.02,2827.86,2831.02,2025H1,
21,2025-02-07 17:19:00,UP,2882.36,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,48.23000000000002,UP,True,,2834.13,2881.05,2882.82,2880.99,2881.65,2025H1,
22,2025-02-10 08:46:00,UP,2886.74,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,34.38999999999987,DOWN,False,,2852.35,2885.86,2888.28,2885.69,2887.87,2025H1,
24,2025-02-13 05:15:00,UP,2909.12,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,33.43000000000029,45.40000000000009,UP,True,2942.55,2863.72,2908.56,2909.5,2908.48,2909.49,2025H1,0.7363436123348067
25,2025-02-13 20:56:00,UP,2922.71,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,19.840000000000146,58.99000000000024,UP,True,2942.55,2863.72,2921.8,2922.94,2921.7,2922.71,2025H1,0.33632819121885177
26,2025-02-18 05:02:00,UP,2906.39,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,33.55000000000018,29.449999999999818,UP,True,2939.94,2876.94,2904.41,2906.83,2904.39,2906.35,2025H1,1.1392190152801491
27,2025-02-19 10:37:00,UP,2939.94,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.6100000000001273,47.92000000000007,UP,True,2942.55,2892.02,2939.76,2939.95,2939.51,2939.76,2025H1,0.05446577629382561
28,2025-02-19 11:15:00,UP,2942.55,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,50.5300000000002,DOWN,False,,2892.02,2939.55,2943.51,2939.32,2943.16,2025H1,
30,2025-02-20 08:00:00,UP,2946.94,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,NO_SAME_TARGET,,28.420000000000073,DOWN,False,,2918.52,2946.85,2946.96,2946.05,2946.49,2025H1,
32,2025-02-21 10:21:00,DOWN,2918.52,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,26.5,36.32999999999993,UP,False,2954.85,2892.02,2920.72,2920.73,2917.47,2917.57,2025H1,0.7294247178640256
34,2025-02-24 16:00:00,UP,2954.85,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,NO_SAME_TARGET,,33.75,DOWN,False,,2921.1,2954.36,2956.01,2954.31,2955.7,2025H1,
36,2025-02-25 17:17:00,DOWN,2921.1,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,4.329999999999927,35.09999999999991,DOWN,True,2956.2,2916.77,2925.2,2925.2,2921.01,2921.88,2025H1,0.12336182336182161
37,2025-02-25 17:21:00,DOWN,2916.77,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,24.75,39.429999999999836,DOWN,True,2956.2,2892.02,2920.86,2920.88,2916.05,2917.22,2025H1,0.6276946487446133
38,2025-02-25 18:08:00,DOWN,2892.02,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,15.079999999999927,64.17999999999984,DOWN,True,2956.2,2876.94,2897.18,2898.09,2888.2,2889.27,2025H1,0.23496416329074424
39,2025-02-27 07:36:00,DOWN,2890.81,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.6100000000001273,54.0300000000002,DOWN,True,2944.84,2888.2,2892.41,2892.79,2890.41,2890.57,2025H1,0.048306496390896125
40,2025-02-27 09:44:00,DOWN,2888.2,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,11.259999999999764,56.64000000000033,DOWN,True,2944.84,2876.94,2889.7,2890.26,2887.98,2890.26,2025H1,0.19879943502824327
41,2025-02-27 16:46:00,DOWN,2876.94,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,13.220000000000255,43.79999999999973,DOWN,True,2920.74,2863.72,2880.7,2880.89,2872.83,2872.84,2025H1,0.30182648401827256
42,2025-02-28 05:41:00,DOWN,2867.71,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,3.9900000000002365,53.029999999999745,DOWN,True,2920.74,2863.72,2868.0,2868.74,2867.7,2867.98,2025H1,0.07524042994531879
43,2025-02-28 05:44:00,DOWN,2863.72,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,11.36999999999989,57.01999999999998,DOWN,True,2920.74,2852.35,2864.55,2865.09,2863.67,2863.76,2025H1,0.1994037179936846
44,2025-02-28 10:44:00,DOWN,2852.35,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,18.2199999999998,68.38999999999987,DOWN,True,2920.74,2834.13,2853.56,2853.57,2852.2,2852.23,2025H1,0.26641321830676756
45,2025-02-28 16:55:00,DOWN,2834.13,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,26.940000000000055,86.60999999999967,UP,False,2920.74,2807.19,2835.68,2835.88,2834.1,2834.41,2025H1,0.31104953238656224
47,2025-03-04 09:27:00,UP,2895.13,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,25.609999999999673,62.49000000000024,UP,True,2920.74,2832.64,2894.67,2901.05,2894.63,2899.54,2025H1,0.40982557209152787
48,2025-03-04 11:31:00,UP,2920.74,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,24.100000000000364,88.09999999999991,UP,True,2944.84,2832.64,2920.46,2921.02,2920.28,2920.84,2025H1,0.2735527809307649
49,2025-03-05 18:20:00,UP,2927.8,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,17.039999999999964,95.16000000000031,DOWN,False,2944.84,2832.64,2926.17,2928.03,2926.12,2927.92,2025H1,0.17906683480453875
51,2025-03-07 16:55:00,UP,2926.54,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,3.3299999999999272,30.309999999999945,UP,True,2929.87,2896.23,2925.01,2926.97,2924.97,2926.9,2025H1,0.10986473111184207
52,2025-03-07 17:01:00,UP,2929.87,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,14.970000000000255,33.63999999999987,DOWN,False,2944.84,2896.23,2929.85,2929.98,2928.71,2928.93,2025H1,0.44500594530321974
54,2025-03-10 13:40:00,DOWN,2896.23,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,5.019999999999982,34.070000000000164,DOWN,True,2930.3,2891.21,2896.73,2897.05,2895.57,2896.72,2025H1,0.14734370413853706
55,2025-03-10 19:10:00,DOWN,2891.21,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,58.570000000000164,39.090000000000146,UP,False,2930.3,2832.64,2894.0,2894.19,2891.07,2891.31,2025H1,1.4983371706318738
57,2025-03-12 18:08:00,UP,2930.3,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,14.539999999999964,50.51999999999998,UP,True,2944.84,2879.78,2929.33,2931.98,2929.33,2931.98,2025H1,0.28780680918448076
58,2025-03-13 04:55:00,UP,2944.84,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,11.359999999999673,38.789999999999964,UP,True,2956.2,2906.05,2944.27,2946.0,2944.27,2945.82,2025H1,0.29285898427428936
