child_id,at,event,source,minute
2024OOS-COU0143,2024-06-14 11:09:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-06-14 11:09:00
2024OOS-COU0145,2024-06-17 01:40:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-17 01:40:00
2024OOS-COU0145,2024-06-17 04:00:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-06-17 04:00:00
2024OOS-COU0145,2024-06-17 05:47:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-06-17 05:47:00
2024OOS-COU0145,2024-06-17 08:58:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-06-17 08:58:00
2024OOS-COU0148,2024-06-19 04:07:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-19 04:07:00
2024OOS-COU0150,2024-06-19 15:39:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-19 15:39:00
2024OOS-COU0154,2024-06-24 10:32:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-24 10:32:00
2024OOS-COU0154,2024-06-24 11:05:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-06-24 11:05:00
2024OOS-COU0155,2024-06-24 16:32:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-24 16:32:00
2024OOS-COU0161,2024-06-27 09:33:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-27 09:33:00
2024OOS-COU0161,2024-06-27 11:53:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-06-27 11:53:00
2024OOS-COU0161,2024-06-27 12:24:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-06-27 12:24:00
2024OOS-COU0161,2024-06-27 14:41:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-06-27 14:41:00
2024OOS-COU0161,2024-06-27 15:39:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-06-27 15:39:00
2024OOS-COU0162,2024-06-28 17:39:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-06-28 17:39:00
2024OOS-COU0167,2024-07-03 05:50:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-07-03 05:50:00
2024OOS-COU0168,2024-07-04 09:32:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-07-04 09:32:00
2024OOS-COU0170,2024-07-08 05:47:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-07-08 05:47:00
2024OOS-COU0170,2024-07-08 09:54:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-07-08 09:54:00
2024OOS-COU0170,2024-07-08 11:42:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-07-08 11:42:00
2024OOS-COU0170,2024-07-08 18:33:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-07-08 18:33:00
2024OOS-COU0170,2024-07-08 18:45:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-07-08 18:45:00
2024OOS-COU0170,2024-07-08 18:48:00,R_MILESTONE_6,M1_proxy_time_tick_MFE_eligibility,2024-07-08 18:48:00
2024OOS-COU0170,2024-07-08 18:53:00,R_MILESTONE_7,M1_proxy_time_tick_MFE_eligibility,2024-07-08 18:53:00
2024OOS-COU0172,2024-07-10 20:19:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-07-10 20:19:00
2024OOS-COU0174,2024-07-12 10:18:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-07-12 10:18:00
2024OOS-COU0175,2024-07-12 13:13:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-07-12 13:13:00
2024OOS-COU0175,2024-07-12 15:30:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-07-12 15:30:00
2024OOS-COU0175,2024-07-12 15:31:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-07-12 15:31:00
2024OOS-COU0176,2024-07-15 01:33:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-07-15 01:33:00
2024OOS-WIT0044,2024-07-15 13:53:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-07-15 13:53:00
2024OOS-WIT0044,2024-07-15 17:09:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-07-15 17:09:00
2024OOS-WIT0044,2024-07-15 17:53:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-07-15 17:53:00
2024OOS-WIT0044,2024-07-15 18:27:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-07-15 18:27:00
2024OOS-WIT0044,2024-07-16 12:51:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-07-16 12:51:00
2024OOS-WIT0044,2024-07-16 17:52:00,R_MILESTONE_6,M1_proxy_time_tick_MFE_eligibility,2024-07-16 17:52:00
2024OOS-WIT0044,2024-07-16 18:07:00,R_MILESTONE_7,M1_proxy_time_tick_MFE_eligibility,2024-07-16 18:07:00
2024OOS-WIT0044,2024-07-16 18:39:00,R_MILESTONE_8,M1_proxy_time_tick_MFE_eligibility,2024-07-16 18:39:00
2024OOS-WIT0044,2024-07-17 03:40:00,R_MILESTONE_9,M1_proxy_time_tick_MFE_eligibility,2024-07-17 03:40:00
2024OOS-WIT0044,2024-07-17 04:41:00,R_MILESTONE_10,M1_proxy_time_tick_MFE_eligibility,2024-07-17 04:41:00
2024OOS-COU0181,2024-07-26 04:49:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-07-26 04:49:00
2024OOS-COU0181,2024-07-26 16:36:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-07-26 16:36:00
2024OOS-COU0181,2024-07-26 17:11:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-07-26 17:11:00
2024OOS-COU0181,2024-07-29 01:15:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-07-29 01:15:00
2024OOS-COU0183,2024-07-30 08:34:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-07-30 08:34:00
2024OOS-COU0197,2024-08-08 06:54:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-08-08 06:54:00
2024OOS-COU0197,2024-08-08 13:42:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-08-08 13:42:00
2024OOS-COU0197,2024-08-08 14:09:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-08-08 14:09:00
2024OOS-COU0197,2024-08-08 15:21:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-08-08 15:21:00
2024OOS-COU0199,2024-08-09 08:46:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-08-09 08:46:00
2024OOS-COU0201,2024-08-13 15:53:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-08-13 15:53:00
2024OOS-COU0201,2024-08-13 16:22:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-08-13 16:22:00
2024OOS-COU0203,2024-08-16 06:12:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-08-16 06:12:00
2024OOS-COU0204,2024-08-19 04:23:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-08-19 04:23:00
2024OOS-COU0204,2024-08-19 14:09:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-08-19 14:09:00
2024OOS-WIT0051,2024-08-20 08:34:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-08-20 08:34:00
2024OOS-WIT0052,2024-08-20 10:37:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-08-20 10:37:00
2024OOS-WIT0052,2024-08-20 10:44:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-08-20 10:44:00
2024OOS-WIT0052,2024-08-20 11:03:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-08-20 11:03:00
2024OOS-WIT0052,2024-08-20 11:48:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-08-20 11:48:00
2024OOS-WIT0052,2024-08-20 14:58:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-08-20 14:58:00
2024OOS-WIT0054,2024-08-21 21:14:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-08-21 21:14:00
2024OOS-COU0211,2024-08-27 04:02:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-08-27 04:02:00
2024OOS-COU0211,2024-08-27 05:07:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-08-27 05:07:00
2024OOS-COU0213,2024-08-29 15:30:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-08-29 15:30:00
2024OOS-COU0213,2024-08-29 15:40:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-08-29 15:40:00
2024OOS-COU0217,2024-09-02 11:41:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-09-02 11:41:00
2024OOS-WIT0055,2024-09-03 14:49:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-09-03 14:49:00
2024OOS-WIT0055,2024-09-03 16:49:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-09-03 16:49:00
2024OOS-COU0220,2024-09-06 19:16:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-09-06 19:16:00
2024OOS-COU0221,2024-09-09 04:44:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-09-09 04:44:00
2024OOS-COU0221,2024-09-09 06:43:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-09-09 06:43:00
2024OOS-COU0222,2024-09-09 12:16:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-09-09 12:16:00
2024OOS-COU0222,2024-09-09 15:26:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-09-09 15:26:00
2024OOS-COU0225,2024-09-11 15:30:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-09-11 15:30:00
2024OOS-COU0225,2024-09-11 15:36:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-09-11 15:36:00
2024OOS-COU0228,2024-09-13 15:40:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-09-13 15:40:00
2024OOS-COU0230,2024-09-16 13:52:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-09-16 13:52:00
2024OOS-COU0231,2024-09-16 15:54:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-09-16 15:54:00
2024OOS-COU0236,2024-09-19 09:01:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-09-19 09:01:00
2024OOS-COU0236,2024-09-19 12:19:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-09-19 12:19:00
2024OOS-COU0236,2024-09-20 09:47:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-09-20 09:47:00
2024OOS-COU0236,2024-09-20 11:39:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-09-20 11:39:00
2024OOS-COU0236,2024-09-20 19:18:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-09-20 19:18:00
2024OOS-COU0236,2024-09-24 07:55:00,R_MILESTONE_6,M1_proxy_time_tick_MFE_eligibility,2024-09-24 07:55:00
2024OOS-COU0236,2024-09-24 19:09:00,R_MILESTONE_7,M1_proxy_time_tick_MFE_eligibility,2024-09-24 19:09:00
2024OOS-COU0236,2024-09-24 22:39:00,R_MILESTONE_8,M1_proxy_time_tick_MFE_eligibility,2024-09-24 22:39:00
2024OOS-WIT0061,2024-09-19 19:46:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-09-19 19:46:00
2024OOS-WIT0061,2024-09-20 09:49:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-09-20 09:49:00
2024OOS-WIT0061,2024-09-20 11:39:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-09-20 11:39:00
2024OOS-WIT0061,2024-09-20 18:47:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-09-20 18:47:00
2024OOS-WIT0061,2024-09-23 16:54:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-09-23 16:54:00
2024OOS-WIT0061,2024-09-24 17:49:00,R_MILESTONE_6,M1_proxy_time_tick_MFE_eligibility,2024-09-24 17:49:00
2024OOS-WIT0061,2024-09-24 19:44:00,R_MILESTONE_7,M1_proxy_time_tick_MFE_eligibility,2024-09-24 19:44:00
2024OOS-WIT0061,2024-09-24 22:42:00,R_MILESTONE_8,M1_proxy_time_tick_MFE_eligibility,2024-09-24 22:42:00
2024OOS-COU0238,2024-09-27 15:41:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-09-27 15:41:00
2024OOS-COU0243,2024-10-02 08:28:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-10-02 08:28:00
2024OOS-COU0244,2024-10-03 06:18:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-10-03 06:18:00
2024OOS-WIT0065,2024-10-10 15:30:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-10-10 15:30:00
2024OOS-WIT0065,2024-10-10 15:30:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-10-10 15:30:00
2024OOS-COU0255,2024-10-14 01:01:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-10-14 01:01:00
2024OOS-COU0255,2024-10-14 04:04:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-10-14 04:04:00
2024OOS-COU0265,2024-10-18 10:40:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-10-18 10:40:00
2024OOS-COU0271,2024-10-23 04:14:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-10-23 04:14:00
2024OOS-COU0271,2024-10-23 04:24:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-10-23 04:24:00
2024OOS-COU0271,2024-10-23 04:34:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-10-23 04:34:00
2024OOS-COU0271,2024-10-23 04:37:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-10-23 04:37:00
2024OOS-COU0271,2024-10-23 04:43:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-10-23 04:43:00
2024OOS-COU0272,2024-10-23 15:23:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-10-23 15:23:00
2024OOS-COU0272,2024-10-23 16:14:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-10-23 16:14:00
2024OOS-COU0272,2024-10-23 17:10:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-10-23 17:10:00
2024OOS-COU0272,2024-10-23 17:27:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-10-23 17:27:00
2024OOS-COU0272,2024-10-23 17:38:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-10-23 17:38:00
2024OOS-COU0272,2024-10-23 18:14:00,R_MILESTONE_6,M1_proxy_time_tick_MFE_eligibility,2024-10-23 18:14:00
2024OOS-COU0276,2024-10-28 03:00:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-10-28 03:00:00
2024OOS-COU0276,2024-10-28 03:04:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-10-28 03:04:00
2024OOS-COU0276,2024-10-28 03:10:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-10-28 03:10:00
2024OOS-COU0276,2024-10-28 03:10:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-10-28 03:10:00
2024OOS-COU0280,2024-10-30 13:13:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-10-30 13:13:00
2024OOS-COU0280,2024-10-30 14:15:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-10-30 14:15:00
2024OOS-COU0286,2024-11-04 15:45:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-11-04 15:45:00
2024OOS-COU0288,2024-11-05 15:44:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-11-05 15:44:00
2024OOS-COU0289,2024-11-05 21:27:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-11-05 21:27:00
2024OOS-COU0289,2024-11-05 23:26:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-11-05 23:26:00
2024OOS-COU0290,2024-11-07 14:50:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-11-07 14:50:00
2024OOS-COU0290,2024-11-07 16:18:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-11-07 16:18:00
2024OOS-COU0290,2024-11-07 22:08:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-11-07 22:08:00
2024OOS-COU0294,2024-11-12 15:24:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-11-12 15:24:00
2024OOS-COU0296,2024-11-13 15:30:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-11-13 15:30:00
2024OOS-COU0304,2024-11-20 08:07:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-11-20 08:07:00
2024OOS-COU0304,2024-11-20 08:19:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-11-20 08:19:00
2024OOS-COU0304,2024-11-20 09:29:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-11-20 09:29:00
2024OOS-COU0304,2024-11-20 09:58:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-11-20 09:58:00
2024OOS-COU0307,2024-11-22 15:06:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-11-22 15:06:00
2024OOS-COU0307,2024-11-22 15:27:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-11-22 15:27:00
2024OOS-COU0307,2024-11-22 16:27:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-11-22 16:27:00
2024OOS-COU0308,2024-11-25 05:22:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-11-25 05:22:00
2024OOS-COU0308,2024-11-25 05:28:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-11-25 05:28:00
2024OOS-COU0310,2024-11-28 10:34:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-11-28 10:34:00
2024OOS-COU0310,2024-11-28 11:40:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-11-28 11:40:00
2024OOS-COU0312,2024-11-29 17:00:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-11-29 17:00:00
2024OOS-COU0314,2024-12-02 12:28:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-12-02 12:28:00
2024OOS-COU0314,2024-12-02 13:35:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-12-02 13:35:00
2024OOS-COU0327,2024-12-11 06:34:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-12-11 06:34:00
2024OOS-COU0327,2024-12-11 06:37:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-12-11 06:37:00
2024OOS-COU0327,2024-12-11 07:04:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-12-11 07:04:00
2024OOS-COU0330,2024-12-12 12:08:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-12-12 12:08:00
2024OOS-COU0330,2024-12-12 13:07:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-12-12 13:07:00
2024OOS-COU0330,2024-12-12 15:04:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-12-12 15:04:00
2024OOS-COU0330,2024-12-12 15:55:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-12-12 15:55:00
2024OOS-COU0330,2024-12-12 15:59:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-12-12 15:59:00
2024OOS-COU0330,2024-12-12 16:10:00,R_MILESTONE_6,M1_proxy_time_tick_MFE_eligibility,2024-12-12 16:10:00
2024OOS-COU0330,2024-12-12 16:14:00,R_MILESTONE_7,M1_proxy_time_tick_MFE_eligibility,2024-12-12 16:14:00
2024OOS-COU0330,2024-12-12 16:23:00,R_MILESTONE_8,M1_proxy_time_tick_MFE_eligibility,2024-12-12 16:23:00
2024OOS-COU0330,2024-12-12 16:36:00,R_MILESTONE_9,M1_proxy_time_tick_MFE_eligibility,2024-12-12 16:36:00
2024OOS-COU0330,2024-12-12 17:42:00,R_MILESTONE_10,M1_proxy_time_tick_MFE_eligibility,2024-12-12 17:42:00
2024OOS-COU0331,2024-12-16 10:32:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-12-16 10:32:00
2024OOS-COU0336,2024-12-18 01:59:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-12-18 01:59:00
2024OOS-COU0336,2024-12-18 02:35:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-12-18 02:35:00
2024OOS-COU0336,2024-12-18 03:59:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-12-18 03:59:00
2024OOS-WIT0080,2024-12-18 15:00:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-12-18 15:00:00
2024OOS-WIT0080,2024-12-18 16:16:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-12-18 16:16:00
2024OOS-WIT0080,2024-12-18 16:46:00,R_MILESTONE_3,M1_proxy_time_tick_MFE_eligibility,2024-12-18 16:46:00
2024OOS-WIT0080,2024-12-18 17:10:00,R_MILESTONE_4,M1_proxy_time_tick_MFE_eligibility,2024-12-18 17:10:00
2024OOS-WIT0080,2024-12-18 21:00:00,R_MILESTONE_5,M1_proxy_time_tick_MFE_eligibility,2024-12-18 21:00:00
2024OOS-WIT0080,2024-12-18 21:00:00,R_MILESTONE_6,M1_proxy_time_tick_MFE_eligibility,2024-12-18 21:00:00
2024OOS-WIT0080,2024-12-18 21:05:00,R_MILESTONE_7,M1_proxy_time_tick_MFE_eligibility,2024-12-18 21:05:00
2024OOS-WIT0080,2024-12-18 21:06:00,R_MILESTONE_8,M1_proxy_time_tick_MFE_eligibility,2024-12-18 21:06:00
2024OOS-WIT0080,2024-12-18 21:08:00,R_MILESTONE_9,M1_proxy_time_tick_MFE_eligibility,2024-12-18 21:08:00
2024OOS-WIT0080,2024-12-18 21:09:00,R_MILESTONE_10,M1_proxy_time_tick_MFE_eligibility,2024-12-18 21:09:00
2024OOS-WIT0080,2024-12-18 21:47:00,R_MILESTONE_11,M1_proxy_time_tick_MFE_eligibility,2024-12-18 21:47:00
2024OOS-WIT0080,2024-12-18 21:48:00,R_MILESTONE_12,M1_proxy_time_tick_MFE_eligibility,2024-12-18 21:48:00
2024OOS-WIT0080,2024-12-18 21:56:00,R_MILESTONE_13,M1_proxy_time_tick_MFE_eligibility,2024-12-18 21:56:00
2024OOS-WIT0080,2024-12-18 22:18:00,R_MILESTONE_14,M1_proxy_time_tick_MFE_eligibility,2024-12-18 22:18:00
2024OOS-WIT0080,2024-12-18 22:27:00,R_MILESTONE_15,M1_proxy_time_tick_MFE_eligibility,2024-12-18 22:27:00
2024OOS-WIT0080,2024-12-18 22:29:00,R_MILESTONE_16,M1_proxy_time_tick_MFE_eligibility,2024-12-18 22:29:00
2024OOS-WIT0080,2024-12-18 22:30:00,R_MILESTONE_17,M1_proxy_time_tick_MFE_eligibility,2024-12-18 22:30:00
2024OOS-WIT0080,2024-12-18 22:35:00,R_MILESTONE_18,M1_proxy_time_tick_MFE_eligibility,2024-12-18 22:35:00
2024OOS-WIT0080,2024-12-18 22:41:00,R_MILESTONE_19,M1_proxy_time_tick_MFE_eligibility,2024-12-18 22:41:00
2024OOS-WIT0080,2024-12-18 23:54:00,R_MILESTONE_20,M1_proxy_time_tick_MFE_eligibility,2024-12-18 23:54:00
2024OOS-WIT0081,2024-12-20 15:26:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-12-20 15:26:00
2024OOS-COU0338,2024-12-24 02:56:00,R_MILESTONE_1,M1_proxy_time_tick_MFE_eligibility,2024-12-24 02:56:00
2024OOS-COU0338,2024-12-24 07:01:00,R_MILESTONE_2,M1_proxy_time_tick_MFE_eligibility,2024-12-24 07:01:00
