cluster_id,block,direction,touch_hour,price_low,price_high,object_count,families,timeframes,object_ids,has_FVG_OB,has_H4,state,role,accepted_through_4h_2close,object_direction_dominant_24h,state_direction_dominant_24h,favorable_points,adverse_points
POIC0846,2025H1,BULL,2025-06-12 14:00:00,3338.64,3375.22,1,OB,H1,H1_OB_BULL_20250612_1000_VIA_20250612_1300,False,False,UP,ALIGNED,False,True,True,87.47000000000025,-16.230000000000018
POIC0847,2025H1,BULL,2025-06-13 06:00:00,3419.9,3424.74,1,FVG,H1,H1_FVG_BULL_20250613_0500,False,False,UP,ALIGNED,False,True,True,24.49000000000024,14.479999999999563
POIC0848,2025H1,BULL,2025-06-13 09:00:00,3389.32,3413.92,2,FVG,H1;H4,H4_FVG_BULL_20250613_0400;H1_FVG_BULL_20250613_0400,False,True,UP,ALIGNED,False,True,True,45.190000000000055,-6.220000000000255
POIC0849,2025H1,BULL,2025-06-13 13:00:00,3418.99,3420.03,1,FVG,H1,H1_FVG_BULL_20250613_1200,False,False,UP,ALIGNED,False,True,True,27.299999999999727,7.960000000000036
POIC0850,2025H1,BULL,2025-06-13 17:00:00,3423.08,3433.94,1,FVG,H1,H1_FVG_BULL_20250613_1600,False,False,UP,ALIGNED,False,True,True,11.349999999999907,9.230000000000018
POIC0851,2025H1,BULL,2025-06-16 03:00:00,3431.75,3439.54,2,FVG;OB,H1,H1_OB_BULL_20250613_2200_VIA_20250616_0100;H1_FVG_BULL_20250616_0200,True,False,UP,ALIGNED,False,False,False,15.565000000000056,52.77500000000009
POIC0852,2025H1,BULL,2025-06-16 16:00:00,3377.82,3398.84,3,FVG;OB,H1;H4,H4_OB_BULL_20250612_1600_VIA_20250613_0000;H1_OB_BULL_20250613_0100_VIA_20250613_0200;H1_FVG_BULL_20250613_0300,True,True,DOWN,OPPOSING,False,True,False,29.69000000000005,14.659999999999854
POIC0853,2025H1,BULL,2025-06-17 03:00:00,3386.06,3393.05,1,FVG,H1,H1_FVG_BULL_20250617_0200,False,False,DOWN,OPPOSING,False,False,True,13.634999999999764,23.34500000000025
POIC0854,2025H1,BULL,2025-06-17 06:00:00,3338.64,3377.82,2,FVG;OB,H4,H4_OB_BULL_20250612_0800_VIA_20250612_1200;H4_FVG_BULL_20250612_1600,True,True,DOWN,OPPOSING,False,True,False,41.92999999999984,-7.980000000000018
POIC0855,2025H1,BULL,2025-06-17 15:00:00,3385.93,3388.2,1,FVG,H1,H1_FVG_BULL_20250617_1400,False,False,DOWN,OPPOSING,True,False,True,12.925000000000182,20.854999999999563
POIC0856,2025H1,BULL,2025-06-17 17:00:00,3367.96,3373.16,1,FVG,H1,H1_FVG_BULL_20250612_1400,False,False,DOWN,OPPOSING,False,True,False,29.42999999999984,4.349999999999909
POIC0857,2025H1,BULL,2025-06-18 02:00:00,3386.38,3388.68,1,FVG,H1,H1_FVG_BULL_20250618_0100,False,False,BALANCE,BALANCE,True,False,,12.460000000000036,25.019999999999527
POIC0858,2025H1,BULL,2025-06-18 08:00:00,3378.63,3389.4,2,FVG;OB,H1,H1_OB_BULL_20250618_0400_VIA_20250618_0700;H1_FVG_BULL_20250618_0700,True,False,BALANCE,BALANCE,False,False,,12.794999999999618,21.50500000000011
POIC0859,2025H1,BULL,2025-06-18 17:00:00,3375.49,3385.49,1,OB,H1,H1_OB_BULL_20250618_1200_VIA_20250618_1600,False,False,BALANCE,BALANCE,False,False,,15.270000000000437,33.00999999999976
POIC0860,2025H1,BULL,2025-06-19 06:00:00,3369.62,3370.75,1,FVG,H1,H1_FVG_BULL_20250619_0200,False,False,BALANCE,BALANCE,True,False,,8.804999999999836,22.704999999999927
POIC0861,2025H1,BULL,2025-06-19 08:00:00,3361.14,3362.45,1,FVG,H1,H1_FVG_BULL_20250612_1300,False,False,BALANCE,BALANCE,False,True,,17.19499999999971,17.05500000000029
POIC0862,2025H1,BULL,2025-06-20 14:00:00,3352.43,3354.98,1,FVG,H1,H1_FVG_BULL_20250620_1300,False,False,DOWN,OPPOSING,True,True,False,20.78499999999985,11.804999999999836
POIC0863,2025H1,BULL,2025-06-20 21:00:00,3350.73,3365.2,1,FVG,H1,H1_FVG_BULL_20250620_1700,False,False,BALANCE,BALANCE,False,True,,12.71499999999969,-6.625
POIC0864,2025H1,BULL,2025-06-23 02:00:00,3370.68,3372.11,1,FVG,H1,H1_FVG_BULL_20250623_0100,False,False,BALANCE,BALANCE,True,False,,22.06500000000005,24.454999999999927
POIC0865,2025H1,BULL,2025-06-23 03:00:00,3359.13,3364.59,1,FVG,H4,H4_FVG_BULL_20250620_2000,False,True,BALANCE,BALANCE,False,True,,31.59999999999991,20.44000000000005
POIC0866,2025H1,BULL,2025-06-23 03:00:00,3364.84,3371.23,2,FVG;OB,H1,H1_OB_BULL_20250620_2200_VIA_20250623_0100;H1_FVG_BULL_20250623_0200,True,False,BALANCE,BALANCE,True,False,,25.425000000000185,26.61499999999978
POIC0867,2025H1,BULL,2025-06-23 08:00:00,3341.9,3350.73,1,OB,H1,H1_OB_BULL_20250620_1500_VIA_20250620_1600,False,False,BALANCE,BALANCE,False,True,,47.14499999999998,13.164999999999964
POIC0868,2025H1,BULL,2025-06-23 15:00:00,3358.82,3361.62,1,FVG,H1,H1_FVG_BULL_20250623_1200,False,False,BALANCE,BALANCE,False,False,,33.23999999999978,44.14000000000033
POIC0869,2025H1,BULL,2025-06-23 15:00:00,3362.31,3363.96,1,FVG,H1,H1_FVG_BULL_20250623_1300,False,False,BALANCE,BALANCE,False,False,,30.324999999999815,47.05500000000029
POIC0870,2025H1,BULL,2025-06-23 20:00:00,3355.87,3381.0,1,OB,H1,H1_OB_BULL_20250623_1500_VIA_20250623_1900,False,False,UP,ALIGNED,False,False,False,23.1550000000002,73.0949999999998
POIC0871,2025H1,BULL,2025-06-24 08:00:00,3319.26,3331.38,1,OB,H1,H1_OB_BULL_20250611_2000_VIA_20250611_2300,False,False,DOWN,OPPOSING,False,False,True,23.449999999999815,29.980000000000015
POIC0872,2025H1,BULL,2025-06-24 21:00:00,3316.99,3317.93,1,FVG,H1,H1_FVG_BULL_20250624_2000,False,False,DOWN,OPPOSING,False,True,False,19.579999999999927,5.510000000000218
POIC0873,2025H1,BULL,2025-06-25 01:00:00,3319.0,3321.63,1,FVG,H1,H1_FVG_BULL_20250624_2300,False,False,DOWN,OPPOSING,False,True,False,16.72499999999991,8.365000000000236
POIC0874,2025H1,BULL,2025-06-25 07:00:00,3324.79,3326.39,1,FVG,H1,H1_FVG_BULL_20250625_0400,False,False,DOWN,OPPOSING,False,True,False,17.559999999999945,13.640000000000327
POIC0875,2025H1,BULL,2025-06-25 12:00:00,3320.73,3325.78,2,FVG;OB,H1;H4,H1_OB_BULL_20250625_0100_VIA_20250625_0400;H4_FVG_BULL_20250625_0400,True,True,DOWN,OPPOSING,False,True,False,27.045000000000076,11.305000000000293
POIC0876,2025H1,BULL,2025-06-25 15:00:00,3320.4,3320.73,1,FVG,H4,H4_FVG_BULL_20250625_0000,False,True,DOWN,OPPOSING,False,True,False,29.735000000000127,8.615000000000236
POIC0877,2025H1,BULL,2025-06-26 03:00:00,3331.15,3335.61,1,OB,H1,H1_OB_BULL_20250626_0100_VIA_20250626_0200,False,False,UP,ALIGNED,False,False,False,16.920000000000073,23.41000000000031
POIC0878,2025H1,BULL,2025-06-26 12:00:00,3331.15,3339.99,2,FVG;OB,H1;H4,H4_OB_BULL_20250626_0000_VIA_20250626_0800;H1_FVG_BULL_20250626_1000,True,True,BALANCE,BALANCE,False,False,,13.180000000000293,53.67999999999984
POIC0879,2025H1,BULL,2025-06-26 12:00:00,3340.39,3344.38,1,FVG,H1,H1_FVG_BULL_20250626_1100,False,False,BALANCE,BALANCE,True,False,,6.364999999999782,60.495000000000346
POIC0880,2025H1,BULL,2025-06-26 13:00:00,3333.38,3338.1,1,OB,H1,H1_OB_BULL_20250626_0700_VIA_20250626_1000,False,False,BALANCE,BALANCE,True,False,,8.370000000000346,53.84999999999991
POIC0881,2025H1,BULL,2025-06-26 15:00:00,3321.54,3321.65,1,FVG,H1,H1_FVG_BULL_20250625_1800,False,False,BALANCE,BALANCE,True,False,,22.424999999999727,45.595000000000255
POIC0882,2025H1,BULL,2025-06-26 16:00:00,3310.34,3311.31,1,FVG,H1,H1_FVG_BULL_20250624_1900,False,False,BALANCE,BALANCE,False,False,,25.575000000000276,41.375
POIC0883,2025H1,BULL,2025-06-26 16:00:00,3311.95,3321.54,1,OB,H1,H1_OB_BULL_20250625_1600_VIA_20250625_1900,False,False,BALANCE,BALANCE,False,False,,19.6550000000002,47.29500000000007
POIC0884,2025H1,BULL,2025-06-26 22:00:00,3324.91,3331.23,1,FVG,H1,H1_FVG_BULL_20250626_2000,False,False,BALANCE,BALANCE,False,False,,6.230000000000473,72.13999999999987
POIC0885,2025H1,BULL,2025-06-30 07:00:00,3275.9,3277.82,1,FVG,H1,H1_FVG_BULL_20250630_0600,False,False,DOWN,OPPOSING,False,True,False,45.73000000000002,2.309999999999945
POIC0886,2025H1,BULL,2025-06-30 12:00:00,3277.82,3284.63,3,FVG;OB,H1;H4,H1_OB_BULL_20250630_0600_VIA_20250630_0700;H4_FVG_BULL_20250630_0800;H1_FVG_BULL_20250630_0800,True,True,BALANCE,BALANCE,False,True,,61.17499999999973,6.675000000000182
POIC0887,2025H1,BULL,2025-06-30 12:00:00,3286.27,3287.83,1,FVG,H1,H1_FVG_BULL_20250630_0900,False,False,BALANCE,BALANCE,True,True,,55.34999999999991,12.5
POIC0888,2026JF,BEAR,2026-01-05 01:00:00,4333.29,4362.01,3,FVG,H1;H4,H4_FVG_BEAR_20260102_2000;H1_FVG_BEAR_20260102_1800;H1_FVG_BEAR_20260102_1700,False,True,WARMUP,BALANCE,True,False,,2.5299999999997453,108.13000000000012
POIC0889,2026JF,BEAR,2026-01-05 01:00:00,4373.69,4385.04,1,FVG,H1,H1_FVG_BEAR_20260102_1600,False,False,WARMUP,BALANCE,True,False,,34.24499999999989,76.41499999999996
POIC0890,2026JF,BEAR,2026-01-05 16:00:00,4421.43,4430.79,1,FVG,H1,H1_FVG_BEAR_20260105_1400,False,False,WARMUP,BALANCE,True,False,,9.230000000000471,49.77999999999975
POIC0891,2026JF,BEAR,2026-01-06 13:00:00,4455.91,4475.89,2,FVG;OB,H1,H1_FVG_BEAR_20260106_1200;H1_OB_BEAR_20260106_1000_VIA_20260106_1100,True,False,UP,OPPOSING,False,False,True,24.469999999999345,34.530000000000655
POIC0892,2026JF,BEAR,2026-01-07 05:00:00,4478.61,4482.34,1,FVG,H1,H1_FVG_BEAR_20260107_0400,False,False,BALANCE,BALANCE,False,True,,56.96500000000015,-0.1850000000004001
POIC0893,2026JF,BEAR,2026-01-07 08:00:00,4459.71,4478.61,1,OB,H1,H1_OB_BEAR_20260107_0400_VIA_20260107_0700,False,False,BALANCE,BALANCE,False,True,,53.52999999999975,5.8100000000004
POIC0894,2026JF,BEAR,2026-01-07 09:00:00,4460.37,4463.62,1,FVG,H1,H1_FVG_BEAR_20260107_0800,False,False,BALANCE,BALANCE,False,True,,46.36499999999978,12.975000000000364
POIC0895,2026JF,BEAR,2026-01-07 10:00:00,4470.54,4472.0,1,FVG,H1,H1_FVG_BEAR_20260107_0700,False,False,BALANCE,BALANCE,False,True,,55.64000000000033,3.699999999999818
POIC0896,2026JF,BEAR,2026-01-07 18:00:00,4454.94,4458.87,1,FVG,H1,H1_FVG_BEAR_20260107_1400,False,False,BALANCE,BALANCE,False,True,,49.25500000000011,11.425000000000182
POIC0897,2026JF,BEAR,2026-01-08 08:00:00,4432.3,4437.29,1,FVG,H1,H1_FVG_BEAR_20260108_0700,False,False,DOWN,ALIGNED,False,False,False,27.14500000000044,49.034999999999854
POIC0898,2026JF,BEAR,2026-01-08 14:00:00,4422.84,4434.94,1,OB,H1,H1_OB_BEAR_20260108_1200_VIA_20260108_1300,False,False,DOWN,ALIGNED,False,False,False,21.23999999999978,54.94000000000051
POIC0899,2026JF,BEAR,2026-01-08 17:00:00,4439.65,4441.78,1,FVG,H4,H4_FVG_BEAR_20260108_0800,False,True,BALANCE,BALANCE,True,False,,12.864999999999782,57.40499999999975
POIC0900,2026JF,BEAR,2026-01-08 17:00:00,4445.35,4461.6,1,OB,H4,H4_OB_BEAR_20260107_2000_VIA_20260108_0400,False,True,BALANCE,BALANCE,True,False,,25.625,44.64499999999953
POIC0901,2026JF,BEAR,2026-01-08 18:00:00,4458.41,4463.92,1,OB,H1,H1_OB_BEAR_20260108_0100_VIA_20260108_0400,False,False,BALANCE,BALANCE,False,False,,16.5649999999996,55.89500000000044
POIC0902,2026JF,BEAR,2026-01-08 22:00:00,4452.91,4457.55,1,FVG,H1,H1_FVG_BEAR_20260108_2100,False,False,BALANCE,BALANCE,True,False,,3.639999999999418,61.83000000000084
POIC0903,2026JF,BEAR,2026-01-09 04:00:00,4470.03,4472.66,1,FVG,H1,H1_FVG_BEAR_20260109_0300,False,False,BALANCE,BALANCE,False,False,,13.104999999999563,45.715000000001055
POIC0904,2026JF,BEAR,2026-01-09 15:00:00,4491.79,4497.28,1,OB,H1,H1_OB_BEAR_20260106_2300_VIA_20260107_0300,False,False,UP,OPPOSING,True,True,False,35.414999999999964,22.525000000000546
POIC0905,2026JF,BEAR,2026-01-13 01:00:00,4597.63,4608.66,1,FVG,H1,H1_FVG_BEAR_20260112_2300,False,False,UP,OPPOSING,False,True,False,33.285000000000764,31.38499999999931
POIC0906,2026JF,BEAR,2026-01-13 04:00:00,4589.31,4597.63,1,OB,H1,H1_OB_BEAR_20260112_2300_VIA_20260113_0300,False,False,UP,OPPOSING,False,False,True,23.610000000000586,41.05999999999949
POIC0907,2026JF,BEAR,2026-01-13 10:00:00,4592.5,4593.94,1,FVG,H1,H1_FVG_BEAR_20260113_0800,False,False,BALANCE,BALANCE,False,False,,23.359999999999676,46.44000000000051
POIC0908,2026JF,BEAR,2026-01-15 06:00:00,4595.37,4614.62,1,OB,H1,H1_OB_BEAR_20260115_0400_VIA_20260115_0500,False,False,BALANCE,BALANCE,False,True,,23.86499999999978,19.78499999999985
POIC0909,2026JF,BEAR,2026-01-16 03:00:00,4604.4,4616.29,1,OB,H1,H1_OB_BEAR_20260115_2300_VIA_20260116_0200,False,False,BALANCE,BALANCE,False,True,,73.73499999999967,9.805000000000293
POIC0910,2026JF,BEAR,2026-01-16 18:00:00,4596.07,4614.63,1,OB,H1,H1_OB_BEAR_20260116_1600_VIA_20260116_1700,False,False,BALANCE,BALANCE,False,True,,37.77000000000044,-6.329999999999927
POIC0911,2026JF,BEAR,2026-01-19 01:00:00,4632.95,4633.29,1,FVG,H1,H1_FVG_BEAR_20260114_2300,False,False,UP,OPPOSING,True,False,True,12.949999999999818,57.42000000000007
POIC0912,2026JF,BEAR,2026-01-20 03:00:00,4667.99,4668.1,1,FVG,H1,H1_FVG_BEAR_20260120_0200,False,False,UP,OPPOSING,True,False,True,8.1850000000004,119.39499999999953
POIC0913,2026JF,BEAR,2026-01-21 10:00:00,4857.08,4858.84,1,FVG,H1,H1_FVG_BEAR_20260121_0900,False,False,UP,OPPOSING,True,True,False,102.27000000000044,22.920000000000076
POIC0914,2026JF,BEAR,2026-01-22 03:00:00,4798.78,4813.11,1,FVG,H1,H1_FVG_BEAR_20260122_0200,False,False,UP,OPPOSING,False,False,True,33.45499999999993,159.48500000000058
POIC0915,2026JF,BEAR,2026-01-22 17:00:00,4853.9,4855.22,1,FVG,H4,H4_FVG_BEAR_20260121_2000,False,True,UP,OPPOSING,True,False,True,27.579999999999927,112.83000000000084
POIC0916,2026JF,BEAR,2026-01-22 17:00:00,4858.39,4880.25,1,OB,H1,H1_OB_BEAR_20260121_1500_VIA_20260121_1900,False,False,UP,OPPOSING,True,False,True,42.34000000000015,98.07000000000062
POIC0917,2026JF,BEAR,2026-01-23 12:00:00,4921.62,4943.11,1,FVG,H1,H1_FVG_BEAR_20260123_1100,False,False,UP,OPPOSING,False,False,True,20.375,57.54500000000007
POIC0918,2026JF,BEAR,2026-01-27 03:00:00,5069.59,5080.76,1,FVG,H1,H1_FVG_BEAR_20260126_2100,False,False,UP,OPPOSING,False,False,True,56.625,115.30499999999938
POIC0919,2026JF,BEAR,2026-01-27 07:00:00,5080.76,5104.82,1,OB,H1,H1_OB_BEAR_20260126_1900_VIA_20260126_2100,False,False,UP,OPPOSING,False,False,True,45.96000000000004,156.0600000000004
POIC0920,2026JF,BEAR,2026-01-27 17:00:00,5073.52,5091.18,1,OB,H1,H1_OB_BEAR_20260127_1400_VIA_20260127_1600,False,False,BALANCE,BALANCE,False,False,,34.73000000000047,229.07999999999996
POIC0921,2026JF,BEAR,2026-01-29 14:00:00,5529.65,5536.81,1,FVG,H1,H1_FVG_BEAR_20260129_1100,False,False,UP,OPPOSING,False,True,False,590.7799999999997,16.460000000000036
POIC0922,2026JF,BEAR,2026-01-29 19:00:00,5311.05,5491.06,1,FVG,H1,H1_FVG_BEAR_20260129_1800,False,False,BALANCE,BALANCE,False,True,,458.6050000000005,49.85499999999956
POIC0923,2026JF,BEAR,2026-01-30 01:00:00,5425.75,5470.9,1,FVG,H4,H4_FVG_BEAR_20260129_2000,False,True,BALANCE,BALANCE,False,True,,763.3149999999996,2.5850000000000364
POIC0924,2026JF,BEAR,2026-01-30 06:00:00,5229.3,5290.42,1,FVG,H1,H1_FVG_BEAR_20260130_0500,False,False,DOWN,ALIGNED,False,True,True,574.8500000000004,-18.730000000000476
POIC0925,2026JF,BEAR,2026-01-30 12:00:00,5117.9,5186.47,1,OB,H1,H1_OB_BEAR_20260130_0900_VIA_20260130_1100,False,False,DOWN,ALIGNED,False,True,True,467.1749999999993,-6.494999999999891
POIC0926,2026JF,BEAR,2026-01-30 19:00:00,4980.63,5074.09,1,OB,H1,H1_OB_BEAR_20260130_1700_VIA_20260130_1800,False,False,DOWN,ALIGNED,False,True,True,342.3500000000004,-41.50000000000091
POIC0927,2026JF,BEAR,2026-01-30 21:00:00,4893.46,4943.89,1,FVG,H1,H1_FVG_BEAR_20260130_2000,False,False,DOWN,ALIGNED,False,True,True,109.76500000000031,29.03499999999985
POIC0928,2026JF,BEAR,2026-02-02 02:00:00,4831.85,4891.63,1,OB,H1,H1_OB_BEAR_20260130_2300_VIA_20260202_0100,False,False,DOWN,ALIGNED,False,True,True,458.6199999999999,23.050000000000185
POIC0929,2026JF,BEAR,2026-02-02 04:00:00,4685.01,4947.71,1,OB,H4,H4_OB_BEAR_20260130_2000_VIA_20260202_0000,False,True,DOWN,ALIGNED,False,True,True,413.2400000000007,39.70999999999913
POIC0930,2026JF,BEAR,2026-02-02 09:00:00,4573.26,4712.9,2,FVG;OB,H1,H1_FVG_BEAR_20260202_0800;H1_OB_BEAR_20260202_0600_VIA_20260202_0700,True,False,DOWN,ALIGNED,False,False,False,155.47999999999956,250.6900000000005
POIC0931,2026JF,BEAR,2026-02-02 13:00:00,4740.32,4884.79,1,OB,H1,H1_OB_BEAR_20260202_0200_VIA_20260202_0400,False,False,DOWN,ALIGNED,False,True,True,215.8150000000005,135.5050000000001
POIC0932,2026JF,BEAR,2026-02-03 10:00:00,4947.71,4992.34,1,FVG,H4,H4_FVG_BEAR_20260130_2000,False,True,UP,OPPOSING,False,False,True,89.28499999999985,121.2450000000008
POIC0933,2026JF,BEAR,2026-02-03 18:00:00,4992.34,5145.69,1,OB,H4,H4_OB_BEAR_20260130_1200_VIA_20260130_1600,False,True,UP,OPPOSING,False,True,False,188.27499999999964,22.70500000000084
POIC0934,2026JF,BEAR,2026-02-04 14:00:00,5062.1,5091.27,1,OB,H1,H1_OB_BEAR_20260204_0900_VIA_20260204_1200,False,False,UP,OPPOSING,False,True,False,286.89500000000044,-13.225000000000364
POIC0935,2026JF,BEAR,2026-02-04 21:00:00,4939.95,4967.28,1,FVG,H1,H1_FVG_BEAR_20260204_1800,False,False,BALANCE,BALANCE,False,True,,163.82499999999982,70.24499999999989
POIC0936,2026JF,BEAR,2026-02-05 01:00:00,4970.86,5063.46,3,FVG;OB,H1;H4,H4_FVG_BEAR_20260204_2000;H1_FVG_BEAR_20260204_1700;H1_OB_BEAR_20260204_1500_VIA_20260204_1600,True,True,BALANCE,BALANCE,False,True,,256.9799999999996,6.699999999999818
POIC0937,2026JF,BEAR,2026-02-05 06:00:00,4888.86,4935.93,1,FVG,H1,H1_FVG_BEAR_20260205_0500,False,False,BALANCE,BALANCE,False,True,,257.5550000000003,31.294999999999163
POIC0938,2026JF,BEAR,2026-02-05 12:00:00,4873.22,4970.86,1,OB,H4,H4_OB_BEAR_20260204_2000_VIA_20260205_0800,False,True,DOWN,ALIGNED,False,True,True,267.1999999999998,-15.63000000000011
POIC0939,2026JF,BEAR,2026-02-05 13:00:00,4886.64,4901.16,1,FVG,H1,H1_FVG_BEAR_20260205_1200,False,False,DOWN,ALIGNED,False,True,True,239.0599999999995,12.510000000000218
POIC0940,2026JF,BEAR,2026-02-06 04:00:00,4796.14,4906.41,4,FVG;OB,H1;H4,H4_FVG_BEAR_20260206_0000;H4_OB_BEAR_20260205_1600_VIA_20260205_2000;H1_OB_BEAR_20260205_1800_VIA_20260205_2300;H1_FVG_BEAR_20260205_2200,True,True,BALANCE,BALANCE,False,False,,90.01499999999942,119.94500000000062
POIC0941,2026JF,BEAR,2026-02-06 17:00:00,4961.51,4996.94,1,FVG,H1,H1_FVG_BEAR_20260205_0400,False,False,UP,OPPOSING,False,True,False,57.155000000000655,-8.00500000000011
POIC0942,2026JF,BEAR,2026-02-06 19:00:00,4968.49,5023.86,1,OB,H1,H1_OB_BEAR_20260205_0100_VIA_20260205_0400,False,False,UP,OPPOSING,False,True,False,59.58499999999913,-24.954999999999018
POIC0943,2026JF,BEAR,2026-02-09 13:00:00,5002.9,5035.48,1,OB,H1,H1_OB_BEAR_20260209_1000_VIA_20260209_1200,False,False,UP,OPPOSING,False,False,True,31.3799999999992,67.17000000000007
POIC0944,2026JF,BEAR,2026-02-09 18:00:00,5064.35,5068.94,1,FVG,H1,H1_FVG_BEAR_20260204_1200,False,False,UP,OPPOSING,False,True,False,78.83500000000004,19.71499999999924
POIC0945,2026JF,BEAR,2026-02-10 04:00:00,5048.37,5048.45,1,FVG,H1,H1_FVG_BEAR_20260210_0200,False,False,UP,OPPOSING,False,True,False,49.44999999999982,30.199999999999815
POIC0946,2026JF,BEAR,2026-02-10 19:00:00,5026.76,5058.55,1,OB,H1,H1_OB_BEAR_20260210_1500_VIA_20260210_1700,False,False,BALANCE,BALANCE,False,False,,37.9950000000008,76.43499999999949
POIC0947,2026JF,BEAR,2026-02-12 04:00:00,5067.66,5069.87,1,FVG,H1,H1_FVG_BEAR_20260212_0200,False,False,UP,OPPOSING,False,True,False,190.1349999999993,15.00500000000102
POIC0948,2026JF,BEAR,2026-02-12 17:00:00,5051.45,5083.77,1,OB,H1,H1_OB_BEAR_20260212_1500_VIA_20260212_1600,False,False,DOWN,ALIGNED,False,True,True,188.98000000000047,7.219999999999345
POIC0949,2026JF,BEAR,2026-02-13 01:00:00,4926.82,4928.79,1,FVG,H1,H1_FVG_BEAR_20260212_2300,False,False,DOWN,ALIGNED,True,False,False,40.345000000000255,118.23499999999969
POIC0950,2026JF,BEAR,2026-02-13 03:00:00,4958.03,5048.76,2,FVG,H1;H4,H4_FVG_BEAR_20260212_2000;H1_FVG_BEAR_20260212_1900,False,True,DOWN,ALIGNED,False,True,True,76.14500000000044,42.64499999999953
POIC0951,2026JF,BEAR,2026-02-13 09:00:00,4968.88,4972.93,1,FVG,H1,H1_FVG_BEAR_20260213_0800,False,False,DOWN,ALIGNED,True,False,False,37.095000000000255,75.13499999999931
POIC0952,2026JF,BEAR,2026-02-13 14:00:00,4955.56,4961.41,1,FVG,H1,H1_FVG_BEAR_20260213_1300,False,False,DOWN,ALIGNED,True,False,False,6.175000000000182,87.55499999999938
POIC0953,2026JF,BEAR,2026-02-13 21:00:00,5039.87,5074.83,1,OB,H1,H1_OB_BEAR_20260212_1700_VIA_20260212_1800,False,False,BALANCE,BALANCE,False,True,,35.900000000000546,-11.3100000000004
POIC0954,2026JF,BEAR,2026-02-16 01:00:00,5048.76,5083.77,1,OB,H4,H4_OB_BEAR_20260212_1200_VIA_20260212_1600,False,True,UP,OPPOSING,False,True,False,100.96500000000016,-14.305000000000293
POIC0955,2026JF,BEAR,2026-02-16 03:00:00,5022.65,5029.8,1,FVG,H1,H1_FVG_BEAR_20260216_0200,False,False,UP,OPPOSING,False,True,False,94.08500000000004,5.045000000000073
POIC0956,2026JF,BEAR,2026-02-16 08:00:00,4992.06,4992.21,1,FVG,H1,H1_FVG_BEAR_20260216_0600,False,False,UP,OPPOSING,True,True,False,133.03499999999983,25.104999999999563
POIC0957,2026JF,BEAR,2026-02-16 08:00:00,4999.99,5007.14,1,FVG,H1,H1_FVG_BEAR_20260216_0500,False,False,UP,OPPOSING,True,True,False,144.46500000000017,13.674999999999272
POIC0958,2026JF,BEAR,2026-02-16 18:00:00,4988.31,4989.67,1,FVG,H1,H1_FVG_BEAR_20260216_1700,False,False,BALANCE,BALANCE,True,True,,147.22999999999956,12.010000000000218
POIC0959,2026JF,BEAR,2026-02-17 04:00:00,4963.89,4985.26,1,FVG,H1,H1_FVG_BEAR_20260217_0300,False,False,DOWN,ALIGNED,False,True,True,132.8150000000005,-3.4950000000008004
POIC0960,2026JF,BEAR,2026-02-17 09:00:00,4914.25,4946.67,1,FVG,H1,H1_FVG_BEAR_20260217_0800,False,False,DOWN,ALIGNED,False,True,True,88.69999999999982,13.88000000000011
POIC0961,2026JF,BEAR,2026-02-17 16:00:00,4886.52,4932.58,1,OB,H4,H4_OB_BEAR_20260217_0800_VIA_20260217_1200,False,True,DOWN,ALIGNED,False,True,True,67.78999999999996,59.55000000000018
POIC0962,2026JF,BEAR,2026-02-17 20:00:00,4907.08,4928.33,1,FVG,H1,H1_FVG_BEAR_20260217_1600,False,False,DOWN,ALIGNED,False,False,False,63.46500000000015,93.16499999999996
POIC0963,2026JF,BEAR,2026-02-18 02:00:00,4862.53,4910.33,1,OB,H1,H1_OB_BEAR_20260217_2000_VIA_20260218_0100,False,False,DOWN,ALIGNED,False,False,False,28.200000000000728,124.4399999999996
POIC0964,2026JF,BEAR,2026-02-18 06:00:00,4928.33,4944.34,1,OB,H1,H1_OB_BEAR_20260217_1400_VIA_20260217_1500,False,False,DOWN,ALIGNED,False,False,False,29.975000000000364,74.53499999999985
POIC0965,2026JF,BEAR,2026-02-18 12:00:00,4923.06,4929.14,1,FVG,H1,H1_FVG_BEAR_20260218_1100,False,False,UP,OPPOSING,True,False,True,19.74000000000069,95.86999999999988
POIC0966,2026JF,BEAR,2026-02-18 15:00:00,4954.45,4971.08,1,OB,H1,H1_OB_BEAR_20260217_0400_VIA_20260217_0700,False,False,UP,OPPOSING,True,False,True,19.69499999999971,59.20500000000084
POIC0967,2026JF,BEAR,2026-02-18 16:00:00,4971.08,4997.7,3,FVG;OB,H1;H4,H4_FVG_BEAR_20260217_0400;H1_OB_BEAR_20260216_2000_VIA_20260217_0200;H4_OB_BEAR_20260216_2000_VIA_20260217_0000,True,True,UP,OPPOSING,True,False,True,32.039999999999054,37.58000000000084
POIC0968,2026JF,BEAR,2026-02-19 03:00:00,4958.75,4988.81,1,OB,H1,H1_OB_BEAR_20260219_0100_VIA_20260219_0200,False,False,UP,OPPOSING,False,False,True,12.990000000000691,48.49999999999909
POIC0969,2026JF,BEAR,2026-02-19 13:00:00,4996.11,5006.26,1,FVG,H1,H1_FVG_BEAR_20260219_1200,False,False,UP,OPPOSING,False,False,True,37.7549999999992,41.405000000000655
