route_id,direction,entry_year,ha_idx,ha_ts,label,decision_ts,decision_px,challenge_ts,open_count,losing_count,losing_frac,total_raw_loss,total_loss_entry_atr,mean_loss_entry_atr_per_open,max_loss_entry_atr,total_loss_current_atr,net_unreal_current_atr,worst_unreal_current_atr
203,DOWN,2026,7085,2026-08-04 04:00:00,EXACT,2026-08-04 04:00:00,4049.04,2026-08-04 14:52:03,1,1,1.0,28.889999999999873,0.7642958300847531,0.7642958300847531,0.7642958300847531,0.7676106410279542,-0.7676106410279542,0.7676106410279542
204,UP,2026,7101,2026-08-06 20:00:00,EARLY,2026-08-06 20:00:00,4241.27,2026-08-13 17:30:14,5,0,0.0,0.0,0.0,0.0,0.0,0.0,8.236975936469705,0.0
204,UP,2026,7110,2026-08-10 08:00:00,EARLY,2026-08-10 08:00:00,4339.39,2026-08-13 17:30:14,6,0,0.0,0.0,0.0,0.0,0.0,0.0,22.06711366281349,0.0
204,UP,2026,7112,2026-08-10 16:00:00,EARLY,2026-08-10 16:00:00,4332.5,2026-08-13 17:30:14,6,0,0.0,0.0,0.0,0.0,0.0,0.0,21.036180638776447,0.0
204,UP,2026,7117,2026-08-11 12:00:00,EARLY,2026-08-11 12:00:00,4369.01,2026-08-13 17:30:14,8,2,0.25,18.05999999999949,0.47728136689792217,0.05966017086224027,0.3573003366810556,0.47610947316214264,26.251664024371195,0.35642303860200025
204,UP,2026,7120,2026-08-12 01:00:02,EARLY,2026-08-12 01:00:02,4370.82,2026-08-13 17:30:14,8,2,0.25,14.44000000000051,0.3816136732007992,0.0477017091500999,0.3094664898324941,0.3818276817959612,26.71392327479161,0.309640038353917
204,UP,2026,7126,2026-08-13 01:00:02,EXACT,2026-08-13 01:00:02,4410.96,2026-08-13 17:30:14,9,1,0.1111111111111111,24.859999999999673,0.6600701279532634,0.07334112532814037,0.6600701279532634,0.659174389661936,34.643246795053116,0.659174389661936
204,UP,2026,7128,2026-08-13 08:00:00,LATE,2026-08-13 08:00:00,4397.63,2026-08-13 17:30:14,9,1,0.1111111111111111,38.1899999999996,1.0140015360633627,0.11266683734037364,1.0140015360633627,1.0096709247406601,31.370388385972525,1.0096709247406601
205,DOWN,2026,7136,2026-08-14 16:00:00,EXACT,2026-08-14 16:00:00,4373.94,2026-08-17 17:16:16,3,3,1.0,135.02999999999793,3.570639537173944,1.1902131790579813,1.6021484152889363,3.5723281835075564,-3.5723281835075564,1.602957599338839
206,DOWN,2026,7153,2026-08-19 12:00:00,EXACT,2026-08-19 12:00:00,4355.93,2026-08-19 15:37:30,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2964419894110115,0.0
207,UP,2026,7159,2026-08-20 12:00:00,EARLY,2026-08-20 12:00:00,4489.28,2026-08-25 16:23:01,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2.73932679254164,0.0
207,UP,2026,7174,2026-08-25 01:00:02,EXACT,2026-08-25 01:00:02,4653.81,2026-08-25 16:23:01,7,0,0.0,0.0,0.0,0.0,0.0,0.0,26.504269806092626,0.0
207,UP,2026,7176,2026-08-25 08:00:00,LATE,2026-08-25 08:00:00,4625.8,2026-08-25 16:23:01,7,0,0.0,0.0,0.0,0.0,0.0,0.0,21.197342818634137,0.0
208,DOWN,2026,7187,2026-08-27 04:00:00,EARLY,2026-08-27 04:00:00,4605.31,2026-08-28 16:57:42,1,1,1.0,3.480000000000473,0.09196718395547658,0.09196718395547658,0.09196718395547658,0.09210379077533574,-0.09210379077533574,0.09210379077533574
208,DOWN,2026,7192,2026-08-28 01:00:02,EXACT,2026-08-28 01:00:02,4603.19,2026-08-28 16:57:42,2,2,1.0,24.579999999999018,0.6511021988366928,0.3255510994183464,0.6151610005092788,0.6522974142436014,-0.6522974142436014,0.6162061008436373
208,DOWN,2026,7196,2026-08-28 16:00:00,LATE,2026-08-28 16:00:00,4602.19,2026-08-28 16:57:42,2,2,1.0,22.579999999999018,0.5981821253118601,0.29909106265593005,0.5886682786957863,0.6022259159098122,-0.6022259159098122,0.5926244398368563
