observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.18 00:00:00,M30:wave:HIGH:1705528800,side=HIGH price=1.4704600000 occurred=2024.01.17 22:00:00 confirmed_bar=2024.01.17 23:30:00 wick_bottom=1.4702500000 wick_top=1.4704600000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.18 18:30:00,M30:wave:LOW:1705597200,side=LOW price=1.4650100000 occurred=2024.01.18 17:00:00 confirmed_bar=2024.01.18 18:00:00 wick_bottom=1.4650100000 wick_top=1.4656800000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.18 22:00:00,M30:wave:HIGH:1705600800,side=HIGH price=1.4676500000 occurred=2024.01.18 18:00:00 confirmed_bar=2024.01.18 21:30:00 wick_bottom=1.4670800000 wick_top=1.4676500000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.19 02:30:00,M30:wave:LOW:1705622400,side=LOW price=1.4645000000 occurred=2024.01.19 00:00:00 confirmed_bar=2024.01.19 02:00:00 wick_bottom=1.4645000000 wick_top=1.4663600000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.19 11:30:00,M30:wave:HIGH:1705651200,side=HIGH price=1.4685600000 occurred=2024.01.19 08:00:00 confirmed_bar=2024.01.19 11:00:00 wick_bottom=1.4684000000 wick_top=1.4685600000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.22 01:30:00,M30:wave:LOW:1705881600,side=LOW price=1.4610800000 occurred=2024.01.22 00:00:00 confirmed_bar=2024.01.22 01:00:00 wick_bottom=1.4610800000 wick_top=1.4610800000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.22 10:00:00,M30:wave:HIGH:1705914000,side=HIGH price=1.4658700000 occurred=2024.01.22 09:00:00 confirmed_bar=2024.01.22 09:30:00 wick_bottom=1.4652200000 wick_top=1.4658700000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.22 15:00:00,M30:wave:LOW:1705930200,side=LOW price=1.4604700000 occurred=2024.01.22 13:30:00 confirmed_bar=2024.01.22 14:30:00 wick_bottom=1.4604700000 wick_top=1.4608300000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.22 21:00:00,M30:structure:PROTECTED_BREAK:1705955400,direction=LONG bar_open=2024.01.22 20:30:00 close=1.4662100000 broken_id=M30:wave:HIGH:1705914000 broken_kind=WAVE broken_price=1.4658700000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.23 05:30:00,M30:wave:HIGH:1705982400,side=HIGH price=1.4679000000 occurred=2024.01.23 04:00:00 confirmed_bar=2024.01.23 05:00:00 wick_bottom=1.4676000000 wick_top=1.4679000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.23 07:30:00,M30:wave:LOW:1705989600,side=LOW price=1.4665500000 occurred=2024.01.23 06:00:00 confirmed_bar=2024.01.23 07:00:00 wick_bottom=1.4665500000 wick_top=1.4667500000 trend_at_confirmation=TRANSITION
