observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.25 17:00:00,M30:wave:LOW:1706196600,side=LOW price=22.7360000000 occurred=2024.01.25 15:30:00 confirmed_bar=2024.01.25 16:30:00 wick_bottom=22.7360000000 wick_top=22.8170000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.25 18:30:00,M30:wave:HIGH:1706202000,side=HIGH price=23.0080000000 occurred=2024.01.25 17:00:00 confirmed_bar=2024.01.25 18:00:00 wick_bottom=22.9860000000 wick_top=23.0080000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 07:00:00,M30:wave:LOW:1706207400,side=LOW price=22.7100000000 occurred=2024.01.25 18:30:00 confirmed_bar=2024.01.26 06:30:00 wick_bottom=22.7100000000 wick_top=22.7400000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 09:30:00,M30:wave:HIGH:1706254200,side=HIGH price=22.9500000000 occurred=2024.01.26 07:30:00 confirmed_bar=2024.01.26 09:00:00 wick_bottom=22.9360000000 wick_top=22.9500000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 12:30:00,M30:wave:LOW:1706266800,side=LOW price=22.7860000000 occurred=2024.01.26 11:00:00 confirmed_bar=2024.01.26 12:00:00 wick_bottom=22.7860000000 wick_top=22.8370000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 14:30:00,M30:wave:HIGH:1706274000,side=HIGH price=22.9640000000 occurred=2024.01.26 13:00:00 confirmed_bar=2024.01.26 14:00:00 wick_bottom=22.9400000000 wick_top=22.9640000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 23:00:00,M30:wave:LOW:1706288400,side=LOW price=22.6840000000 occurred=2024.01.26 17:00:00 confirmed_bar=2024.01.26 22:30:00 wick_bottom=22.6840000000 wick_top=22.7710000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.29 12:00:00,M30:wave:HIGH:1706522400,side=HIGH price=23.0200000000 occurred=2024.01.29 10:00:00 confirmed_bar=2024.01.29 11:30:00 wick_bottom=22.9850000000 wick_top=23.0200000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.29 14:00:00,M30:wave:LOW:1706531400,side=LOW price=22.9050000000 occurred=2024.01.29 12:30:00 confirmed_bar=2024.01.29 13:30:00 wick_bottom=22.9050000000 wick_top=22.9200000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.29 17:00:00,M30:structure:PROTECTED_BREAK:1706545800,direction=SHORT bar_open=2024.01.29 16:30:00 close=22.8170000000 broken_id=M30:wave:LOW:1706531400 broken_kind=WAVE broken_price=22.9050000000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.30 04:30:00,M30:wave:HIGH:1706581800,side=HIGH price=23.2260000000 occurred=2024.01.30 02:30:00 confirmed_bar=2024.01.30 04:00:00 wick_bottom=23.2100000000 wick_top=23.2260000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.30 19:00:00,M30:wave:LOW:1706634000,side=LOW price=22.9200000000 occurred=2024.01.30 17:00:00 confirmed_bar=2024.01.30 18:30:00 wick_bottom=22.9200000000 wick_top=22.9780000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.30 21:00:00,M30:wave:HIGH:1706641200,side=HIGH price=23.1300000000 occurred=2024.01.30 19:00:00 confirmed_bar=2024.01.30 20:30:00 wick_bottom=23.1260000000 wick_top=23.1300000000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.30 22:30:00,M30:wave:LOW:1706646600,side=LOW price=23.0440000000 occurred=2024.01.30 20:30:00 confirmed_bar=2024.01.30 22:00:00 wick_bottom=23.0440000000 wick_top=23.0750000000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.31 00:00:00,M30:wave:HIGH:1706652000,side=HIGH price=23.1640000000 occurred=2024.01.30 22:00:00 confirmed_bar=2024.01.30 23:30:00 wick_bottom=23.1550000000 wick_top=23.1640000000 trend_at_confirmation=BULLISH
