observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.25 02:00:00,M30:wave:LOW:1706140800,side=LOW price=1.3508700000 occurred=2024.01.25 00:00:00 confirmed_bar=2024.01.25 01:30:00 wick_bottom=1.3508700000 wick_top=1.3517300000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.25 12:00:00,M30:structure:PROTECTED_BREAK:1706182200,direction=SHORT bar_open=2024.01.25 11:30:00 close=1.3505400000 broken_id=M30:wave:LOW:1706140800 broken_kind=WAVE broken_price=1.3508700000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.25 12:00:00,M30:wave:HIGH:1706151600,side=HIGH price=1.3533400000 occurred=2024.01.25 03:00:00 confirmed_bar=2024.01.25 11:30:00 wick_bottom=1.3532800000 wick_top=1.3533400000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.25 15:00:00,M30:wave:LOW:1706184000,side=LOW price=1.3500000000 occurred=2024.01.25 12:00:00 confirmed_bar=2024.01.25 14:30:00 wick_bottom=1.3500000000 wick_top=1.3503700000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 03:30:00,M30:wave:HIGH:1706200200,side=HIGH price=1.3518800000 occurred=2024.01.25 16:30:00 confirmed_bar=2024.01.26 03:00:00 wick_bottom=1.3495200000 wick_top=1.3518800000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 09:30:00,M30:wave:LOW:1706254200,side=LOW price=1.3462200000 occurred=2024.01.26 07:30:00 confirmed_bar=2024.01.26 09:00:00 wick_bottom=1.3462200000 wick_top=1.3463900000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 11:00:00,M30:wave:HIGH:1706259600,side=HIGH price=1.3482000000 occurred=2024.01.26 09:00:00 confirmed_bar=2024.01.26 10:30:00 wick_bottom=1.3476200000 wick_top=1.3482000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 17:30:00,M30:wave:LOW:1706283000,side=LOW price=1.3413000000 occurred=2024.01.26 15:30:00 confirmed_bar=2024.01.26 17:00:00 wick_bottom=1.3413000000 wick_top=1.3426500000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.29 04:00:00,M30:wave:HIGH:1706297400,side=HIGH price=1.3466500000 occurred=2024.01.26 19:30:00 confirmed_bar=2024.01.29 03:30:00 wick_bottom=1.3461900000 wick_top=1.3466500000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.29 17:30:00,M30:wave:LOW:1706538600,side=LOW price=1.3424400000 occurred=2024.01.29 14:30:00 confirmed_bar=2024.01.29 17:00:00 wick_bottom=1.3424400000 wick_top=1.3427500000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.29 19:00:00,M30:wave:HIGH:1706549400,side=HIGH price=1.3464100000 occurred=2024.01.29 17:30:00 confirmed_bar=2024.01.29 18:30:00 wick_bottom=1.3461500000 wick_top=1.3464100000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.30 04:30:00,M30:wave:LOW:1706581800,side=LOW price=1.3400900000 occurred=2024.01.30 02:30:00 confirmed_bar=2024.01.30 04:00:00 wick_bottom=1.3400900000 wick_top=1.3402300000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.30 19:00:00,M30:wave:HIGH:1706634000,side=HIGH price=1.3445200000 occurred=2024.01.30 17:00:00 confirmed_bar=2024.01.30 18:30:00 wick_bottom=1.3440200000 wick_top=1.3445200000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.31 01:30:00,M30:wave:LOW:1706652000,side=LOW price=1.3394500000 occurred=2024.01.30 22:00:00 confirmed_bar=2024.01.31 01:00:00 wick_bottom=1.3394500000 wick_top=1.3396300000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.31 16:00:00,M30:wave:HIGH:1706711400,side=HIGH price=1.3436100000 occurred=2024.01.31 14:30:00 confirmed_bar=2024.01.31 15:30:00 wick_bottom=1.3434700000 wick_top=1.3436100000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.31 19:30:00,M30:wave:LOW:1706724000,side=LOW price=1.3357500000 occurred=2024.01.31 18:00:00 confirmed_bar=2024.01.31 19:00:00 wick_bottom=1.3357500000 wick_top=1.3358700000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.31 23:00:00,M30:structure:PROTECTED_BREAK:1706740200,direction=LONG bar_open=2024.01.31 22:30:00 close=1.3441600000 broken_id=M30:wave:HIGH:1706711400 broken_kind=WAVE broken_price=1.3436100000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.01 02:30:00,M30:wave:HIGH:1706742000,side=HIGH price=1.3445300000 occurred=2024.01.31 23:00:00 confirmed_bar=2024.02.01 02:00:00 wick_bottom=1.3441500000 wick_top=1.3445300000 trend_at_confirmation=TRANSITION
