idx,year,stage,direction,p_stop,mu_nonstop,EV,R,pnl,rid,L,decision
5002,2025,k1,LONG,0.15840821,0.24937517331229914,0.05146388517139075,-0.4394041976980377,-12.980000000000018,1650,3,2025-06-20 20:00:00
5006,2025,k1,LONG,0.38161963,1.2500619558419506,0.39139413972708226,-1.0,-13.460000000000036,1652,3,2025-06-23 16:00:00
5014,2025,k1,LONG,0.16559565,0.17044328525796082,-0.02337703214007264,-0.1114235500878767,-3.1700000000000728,1654,4,2025-06-25 00:00:00
5019,2025,k1,LONG,0.31220964,0.7439260808757253,0.19945557617246013,-0.7643158529234313,-12.679999999999836,1656,5,2025-06-25 20:00:00
5026,2025,k1,LONG,0.38229254,0.4830466361656981,-0.0839110132575494,-0.4902298850574541,-8.529999999999745,1658,1,2025-06-27 00:00:00
5033,2025,k1,LONG,0.111474715,0.25124780607193303,0.11176531889474334,-0.0900645161290266,-3.4899999999997817,1662,2,2025-06-30 08:00:00
5036,2025,k1,LONG,0.28696173,0.49926405951717223,0.06903264483212529,1.791904971403431,40.73000000000002,1664,7,2025-06-30 20:00:00
5047,2025,k1,LONG,0.31306228,0.5169357156312,0.04204034584459354,-0.0988493723849311,-1.889999999999873,1666,3,2025-07-02 16:00:00
5052,2025,k1,LONG,0.44758826,0.708141188971974,-0.05640276207624578,-1.0,-14.289999999999964,1668,1,2025-07-03 12:00:00
5057,2025,k1,LONG,0.3557602,0.47595147285330464,-0.049133313184464844,-0.3993115318416582,-6.960000000000036,1670,2,2025-07-04 08:00:00
5064,2025,k1,LONG,0.13169752,0.27534180619531284,0.10738244828151741,0.0719586963536625,2.230000000000018,1672,3,2025-07-07 20:00:00
5075,2025,k1,LONG,0.3212101,0.5657220555398177,0.06279633888654884,1.3539244186046375,18.63000000000011,1674,7,2025-07-09 16:00:00
5083,2025,k1,LONG,0.49288246,0.7294662797445115,-0.12295733705807338,2.498589562764474,35.42999999999984,1676,8,2025-07-11 00:00:00
5091,2025,k1,LONG,0.3766855,1.4941319504945079,0.5546286092949633,-1.0,-12.230000000000018,1678,1,2025-07-14 12:00:00
5096,2025,k1,LONG,0.34429324,0.47178128050757057,-0.03494306032065925,-0.5982996811902198,-11.259999999999764,1680,2,2025-07-15 08:00:00
5102,2025,k1,LONG,0.4801194,0.573959008872746,-0.18172925738809037,-0.2506887052341513,-3.6399999999998727,1682,2,2025-07-16 08:00:00
5105,2025,k1,LONG,0.3870557,0.48598538968480665,-0.08917371816406733,-0.4557449147883419,-8.289999999999964,1684,2,2025-07-16 20:00:00
5111,2025,k1,LONG,0.1199109,0.35518946545546837,0.1926874751902889,-0.0587219343695968,-1.699999999999818,1686,3,2025-07-17 20:00:00
5115,2025,k1,LONG,0.47685543,0.880371510332702,-0.016293822958815374,0.1568627450980288,2.1599999999998545,1688,3,2025-07-18 12:00:00
5119,2025,k1,LONG,0.5028379,0.720359407383354,-0.14470249798614226,2.5995334370139584,33.42999999999984,1690,6,2025-07-21 08:00:00
5127,2025,k1,LONG,0.24617676,0.27390381964910304,-0.039701704870922144,0.6630883567299972,16.0600000000004,1692,4,2025-07-22 16:00:00
5141,2025,k1,LONG,0.3222453,0.5838047603229714,0.07343112048247902,-0.4156079854809596,-6.870000000000346,1694,2,2025-07-25 00:00:00
