phase,year,m5_index,decision,accept_time,direction,pre_same75,pre_opp75,ext_p60,ext_p120,ext_p240,same75_afteracc_H60,opp75_afteracc_H60,first75_afteracc_H60,same75_afteracc_H120,opp75_afteracc_H120,first75_afteracc_H120,same75_afteracc_H240,opp75_afteracc_H240,first75_afteracc_H240
2,2025,219973,2025-02-07 18:05:00,2025-02-07 18:20:00,-1,False,False,0.4594752710987175,0.6223494056731789,0.7623251596347973,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,220364,2025-02-11 04:40:00,2025-02-11 04:42:00,-1,False,False,0.5249453776455691,0.6029291402100021,0.8258760736790243,0.0,0.0,0.0,0,0,0,0,1,-1
2,2025,221047,2025-02-13 15:35:00,2025-02-13 16:27:00,-1,False,False,0.5032542249644671,0.7806333567948763,0.8892926970792215,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,221329,2025-02-14 16:05:00,2025-02-14 16:37:00,1,False,False,0.5507880224108402,0.7921444813566393,0.8921941741959779,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2025,221344,2025-02-14 17:20:00,2025-02-14 17:26:00,-1,False,False,0.3037471140327571,0.4645054841224597,0.6438398946372119,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,222400,2025-02-20 15:50:00,2025-02-20 16:04:00,-1,False,False,0.4050797676370578,0.6238221993085349,0.8033769147458437,1.0,0.0,1.0,1,0,1,1,1,1
2,2025,222403,2025-02-20 16:05:00,2025-02-20 16:13:00,-1,False,False,0.42399582416233544,0.6515144034118275,0.8107982231308459,0.0,0.0,0.0,0,0,0,0,1,-1
2,2025,222688,2025-02-21 16:50:00,2025-02-21 16:58:00,-1,False,False,0.27286905913700077,0.4895792362683655,0.7221127387068839,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,222691,2025-02-21 17:05:00,2025-02-21 17:56:00,-1,True,False,0.32577889272010185,0.571532590674654,0.7678451641614157,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,223215,2025-02-25 14:45:00,2025-02-25 15:06:00,1,False,False,0.41797461986447393,0.7566225621304459,0.8596770993710242,0.0,0.0,0.0,1,0,1,1,1,1
2,2025,223246,2025-02-25 17:20:00,2025-02-25 17:26:00,-1,False,False,0.3297221252097229,0.5052582071859041,0.6766395460665283,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,223508,2025-02-26 16:10:00,2025-02-26 16:13:00,-1,False,False,0.3881289974138584,0.6010247060814589,0.7248425164938622,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2025,223791,2025-02-27 16:45:00,2025-02-27 17:02:00,-1,True,False,0.4570669946723038,0.6161288795794766,0.7428925039858527,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,224619,2025-03-04 16:45:00,2025-03-04 17:05:00,-1,False,False,0.3516696279333033,0.561712784711354,0.7095248102306384,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,224622,2025-03-04 17:00:00,2025-03-04 17:06:00,1,False,False,0.34423980391413755,0.5343221698613203,0.6932267883902015,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,224881,2025-03-05 15:35:00,2025-03-05 16:04:00,-1,True,False,0.45450212593943856,0.6938937021190159,0.8292553926994132,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2025,225438,2025-03-07 16:00:00,2025-03-07 16:03:00,-1,False,False,0.3764208967568422,0.6121698877926326,0.7795218891585725,0.0,1.0,-1.0,0,1,-1,0,1,-1
2,2025,226267,2025-03-12 15:05:00,2025-03-12 15:18:00,-1,False,False,0.6517957183384244,0.8361182873124665,0.9192798306106609,1.0,0.0,1.0,1,0,1,1,1,1
2,2025,226563,2025-03-13 16:45:00,2025-03-13 16:58:00,1,False,False,0.225833614797899,0.3224077171019174,0.5102888626974214,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,226576,2025-03-13 17:50:00,2025-03-13 17:55:00,1,False,False,0.462672226650183,0.6677136892580003,0.7684077041301346,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,226791,2025-03-14 12:45:00,2025-03-14 12:58:00,1,False,False,0.3314180161716119,0.6850692541672303,0.8896895635264858,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,226831,2025-03-14 16:05:00,2025-03-14 16:16:00,1,False,False,0.44243966898001896,0.7167989581857878,0.8803391949280385,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,227378,2025-03-18 15:40:00,2025-03-18 16:03:00,1,False,False,0.44806588139430126,0.6607820308001204,0.8050004050234186,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,227383,2025-03-18 16:05:00,2025-03-18 16:15:00,-1,False,False,0.40352375367012283,0.6187153236987736,0.7691233559898352,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,227714,2025-03-19 20:40:00,2025-03-19 20:45:00,1,False,False,0.4204132220056731,0.6736961846697522,0.7717898580056479,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,227924,2025-03-20 15:10:00,2025-03-20 15:27:00,-1,False,False,0.4066945568186123,0.6784611682851349,0.8389282652547172,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,228205,2025-03-21 15:35:00,2025-03-21 15:38:00,-1,False,False,0.43676764623506437,0.6461950332279838,0.7945489725965457,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,229324,2025-03-27 16:50:00,2025-03-27 17:06:00,-1,False,False,0.2938693123830087,0.46589043339834163,0.6552308744290867,0.0,0.0,0.0,0,0,0,1,0,1
2,2025,229585,2025-03-28 15:35:00,2025-03-28 16:18:00,1,True,False,0.46144685584047734,0.6806103313049938,0.8016189020522713,0.0,0.0,0.0,0,0,0,1,0,1
2,2025,229861,2025-03-31 16:35:00,2025-03-31 16:42:00,-1,False,False,0.5351414934672108,0.7977732113310092,0.9100970457914739,1.0,0.0,1.0,1,1,1,1,1,1
2,2025,230167,2025-04-01 19:05:00,2025-04-01 19:10:00,-1,False,False,0.3051672643471198,0.5528737430780892,0.7372981624003032,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,230170,2025-04-01 19:20:00,2025-04-01 19:27:00,1,False,False,0.312412688009538,0.5089519590535043,0.6836020807669083,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,230704,2025-04-03 17:50:00,2025-04-03 18:03:00,-1,False,False,0.30043552425941444,0.42455253360423284,0.6365851009355962,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,230942,2025-04-04 14:40:00,2025-04-04 14:47:00,-1,False,False,0.35319332137310944,0.6024785118085924,0.8154485020437652,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,230953,2025-04-04 15:35:00,2025-04-04 15:44:00,-1,True,False,0.4737695422760675,0.6760923398974444,0.8396231731693421,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,230980,2025-04-04 17:50:00,2025-04-04 18:00:00,1,False,False,0.32793339564812424,0.49465683018594997,0.6317802509361949,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,231076,2025-04-07 02:50:00,2025-04-07 03:02:00,1,False,False,0.3012442368806127,0.47023282644084785,0.7805812283996084,0.0,1.0,-1.0,1,1,-1,1,1,-1
2,2025,231079,2025-04-07 03:05:00,2025-04-07 03:21:00,-1,True,False,0.4307903846263764,0.6116700310875777,0.8393232708119682,1.0,0.0,1.0,1,1,1,1,1,1
2,2025,231091,2025-04-07 04:05:00,2025-04-07 04:09:00,1,False,False,0.55356882984622,0.7545719325808279,0.9234244032204032,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,231251,2025-04-07 17:25:00,2025-04-07 17:31:00,-1,False,False,0.3820229754389815,0.6113045602313847,0.7904569611746145,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,231839,2025-04-09 20:25:00,2025-04-09 20:31:00,-1,False,False,0.3647598679778307,0.616587719215961,0.8145101060401225,0.0,0.0,0.0,0,0,0,0,1,-1
2,2025,233112,2025-04-16 11:30:00,2025-04-16 11:33:00,-1,False,False,0.3542678327729863,0.5996057034704889,0.760793483319973,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,233305,2025-04-17 04:35:00,2025-04-17 04:50:00,-1,False,False,0.37705857251117214,0.603138115332604,0.7964230611591121,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,233843,2025-04-22 03:25:00,2025-04-22 03:44:00,-1,False,False,0.3232280852918378,0.5964054540411743,0.8019940203390881,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2025,233921,2025-04-22 09:55:00,2025-04-22 10:13:00,-1,False,False,0.38128962516022125,0.5805800610515682,0.7130376862277726,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,234002,2025-04-22 16:40:00,2025-04-22 16:42:00,-1,False,False,0.3509200220463186,0.5278205903664284,0.7001197625408948,0.0,0.0,0.0,0,0,0,1,0,1
2,2025,234034,2025-04-22 19:20:00,2025-04-22 19:28:00,-1,False,False,0.4281004483703787,0.6941092554813498,0.8373770087964204,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,234279,2025-04-23 16:45:00,2025-04-23 16:51:00,-1,False,False,0.434231781997984,0.7138266362004073,0.8936201022595646,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,234281,2025-04-23 16:55:00,2025-04-23 17:10:00,-1,False,False,0.5072202292754356,0.7594894440316742,0.9059526710197163,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,236211,2025-05-02 16:45:00,2025-05-02 16:56:00,-1,False,False,0.41655672634223745,0.6019364462652734,0.7395799508376739,0.0,0.0,0.0,0,0,0,1,0,1
2,2025,236617,2025-05-06 04:35:00,2025-05-06 04:56:00,1,False,False,0.3836125032202961,0.6019940644098685,0.8007581847678662,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,236852,2025-05-07 01:10:00,2025-05-07 01:15:00,1,False,False,0.5235121587359456,0.7050109657815157,0.8844713082987627,0.0,1.0,-1.0,0,1,-1,0,1,-1
2,2025,236862,2025-05-07 02:00:00,2025-05-07 02:14:00,1,False,False,0.41764380267939893,0.6009876743806191,0.7567766010803698,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,236883,2025-05-07 03:45:00,2025-05-07 04:08:00,1,False,False,0.5059131652790955,0.7009046435705041,0.9124529408483646,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,237225,2025-05-08 09:15:00,2025-05-08 09:32:00,-1,False,False,0.415565137725553,0.7000494175772545,0.8604252264484764,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,237787,2025-05-12 10:05:00,2025-05-12 10:22:00,-1,False,False,0.37790543762088435,0.5120562109294227,0.6018081790080833,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,238406,2025-05-14 15:40:00,2025-05-14 15:48:00,-1,False,False,0.38523490508421276,0.659674025883209,0.7939258917700418,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,238408,2025-05-14 15:50:00,2025-05-14 15:57:00,-1,False,False,0.4342089965328948,0.7400425455939583,0.8427442543664159,0.0,0.0,0.0,0,0,0,1,0,1
2,2025,238413,2025-05-14 16:15:00,2025-05-14 16:31:00,1,False,False,0.37181125613201543,0.6120179026241386,0.7348470067445376,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,239649,2025-05-21 04:15:00,2025-05-21 04:28:00,-1,False,False,0.2812821134559227,0.6985677604316206,0.8829836757499403,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,240077,2025-05-22 16:55:00,2025-05-22 17:01:00,-1,False,False,0.3362212313444701,0.5467856388266139,0.6988847682516155,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,240790,2025-05-27 09:50:00,2025-05-27 09:58:00,-1,False,False,0.25376828182210986,0.4677261455460516,0.6169436135627551,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,240803,2025-05-27 10:55:00,2025-05-27 11:35:00,1,True,False,0.19051532872639138,0.3285953337336627,0.47650196592430527,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,241251,2025-05-29 02:15:00,2025-05-29 02:27:00,-1,False,False,0.40822764989380167,0.6224402727767306,0.8029994070453712,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,241261,2025-05-29 03:05:00,2025-05-29 03:19:00,-1,False,False,0.5773513915546099,0.7543190264843593,0.8646333513369059,0.0,0.0,0.0,1,0,1,1,1,1
2,2025,241276,2025-05-29 04:20:00,2025-05-29 04:28:00,1,False,False,0.344559383733298,0.554983249001431,0.8013807730189622,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,241702,2025-05-30 16:50:00,2025-05-30 16:57:00,-1,False,False,0.3154610805416536,0.4900543924045597,0.6676758600414598,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,242254,2025-06-03 16:50:00,2025-06-03 17:05:00,-1,False,False,0.28254186922658,0.536284635581858,0.7371411607473299,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,242514,2025-06-04 15:30:00,2025-06-04 15:41:00,1,False,False,0.39911603295092396,0.7003941229125358,0.83681350261958,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,242817,2025-06-05 17:45:00,2025-06-05 17:54:00,-1,False,False,0.3379799302274146,0.4865842295107196,0.5863204496358112,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,242827,2025-06-05 18:35:00,2025-06-05 18:44:00,-1,False,False,0.1539935414927739,0.24465210029144935,0.3229790768059784,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,243895,2025-06-11 15:35:00,2025-06-11 15:50:00,-1,False,False,0.5326793426871124,0.7781635858030113,0.9163284743003077,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,243907,2025-06-11 16:35:00,2025-06-11 16:57:00,-1,False,False,0.39096932789248817,0.5873427630408967,0.7106836983396534,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,244112,2025-06-12 10:40:00,2025-06-12 10:44:00,-1,False,False,0.28233579487539584,0.5067903871936691,0.7010944111438819,0.0,0.0,0.0,0,0,0,0,1,-1
2,2025,244309,2025-06-13 04:05:00,2025-06-13 04:24:00,1,False,False,0.5434227172806996,0.7688479534850127,0.8600397101512584,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,244739,2025-06-16 16:55:00,2025-06-16 17:10:00,1,False,False,0.6173657995114984,0.8327931010364329,0.9184854199979993,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,245297,2025-06-18 17:25:00,2025-06-18 18:20:00,1,False,False,0.48246760708888653,0.7599955320288744,0.8710871158850098,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,245358,2025-06-18 22:30:00,2025-06-18 22:36:00,1,False,False,0.3284734757947299,0.45733467997493893,0.5477916273478617,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,246912,2025-06-26 16:35:00,2025-06-26 17:01:00,1,True,False,0.39769947209662476,0.5607454447761545,0.6851118760522344,0.0,0.0,0.0,0,0,0,1,0,1
2,2025,247186,2025-06-27 16:25:00,2025-06-27 16:42:00,1,False,False,0.42084489841574885,0.5760888318661005,0.7322971098961665,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,247188,2025-06-27 16:35:00,2025-06-27 17:22:00,1,True,False,0.4745250608218397,0.6402494522071008,0.7791198988154866,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,247282,2025-06-30 01:25:00,2025-06-30 01:29:00,-1,False,False,0.29160852111139424,0.5147668471919805,0.812327881715956,0.0,1.0,-1.0,0,1,-1,0,1,-1
2,2025,248280,2025-07-03 15:35:00,2025-07-03 16:01:00,-1,True,False,0.7340447526993987,0.8952995991113242,0.9524445417401839,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,248647,2025-07-07 04:10:00,2025-07-07 04:18:00,-1,False,False,0.4339228117640383,0.6815997589323937,0.78798682390247,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,249090,2025-07-08 18:05:00,2025-07-08 18:16:00,-1,False,False,0.3282925710131304,0.4739128937662449,0.6344111006404787,0.0,0.0,0.0,0,0,0,0,1,-1
2,2025,249092,2025-07-08 18:15:00,2025-07-08 18:25:00,1,False,False,0.40088472101508615,0.577123203254432,0.7302420982780168,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,249620,2025-07-10 16:15:00,2025-07-10 16:31:00,-1,False,False,0.433693459655972,0.6824415832419475,0.8214889016415424,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,250475,2025-07-15 18:30:00,2025-07-15 18:46:00,-1,False,False,0.17582123446209302,0.3227265451861018,0.4890336045303411,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,250716,2025-07-16 15:35:00,2025-07-16 15:57:00,-1,False,False,0.41375383802872423,0.7254423090018125,0.8579145811482132,0.0,0.0,0.0,1,0,1,1,1,1
2,2025,250732,2025-07-16 16:55:00,2025-07-16 17:07:00,1,False,False,0.3032531348654176,0.5422087043361179,0.7559762709201996,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,250744,2025-07-16 17:55:00,2025-07-16 17:58:00,1,False,False,0.3066789367795815,0.4509294446959137,0.6246786420990041,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,250992,2025-07-17 15:35:00,2025-07-17 15:48:00,-1,False,False,0.5459148076274499,0.7856705649367374,0.9137604242045415,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2025,252137,2025-07-23 19:00:00,2025-07-23 19:03:00,-1,True,False,0.34730837278922433,0.6132273258031309,0.8176847828216535,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,252385,2025-07-24 16:40:00,2025-07-24 16:47:00,1,False,False,0.4818102363548009,0.6819505642701277,0.8012079722596643,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,252662,2025-07-25 16:45:00,2025-07-25 16:54:00,1,False,False,0.4151465752445591,0.6941344237452155,0.8165930030546623,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2025,252939,2025-07-28 16:50:00,2025-07-28 17:48:00,-1,True,False,0.3796964379974373,0.6353884987548648,0.8240958451312381,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,253543,2025-07-30 21:10:00,2025-07-30 21:29:00,-1,False,False,0.5067382384321267,0.7569461247268616,0.8444735080077017,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,254028,2025-08-01 15:35:00,2025-08-01 15:39:00,1,False,False,0.6067921988083331,0.7145991932364895,0.843498096743207,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,255079,2025-08-07 11:10:00,2025-08-07 11:19:00,-1,False,False,0.4917424124453932,0.6840509779210807,0.8213764442562932,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,255145,2025-08-07 16:40:00,2025-08-07 16:51:00,1,False,False,0.5400330701198196,0.7354600410570047,0.8347236027048974,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,255409,2025-08-08 15:40:00,2025-08-08 15:50:00,-1,True,False,0.31024859979970076,0.6169409107192665,0.8068866888296378,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,255420,2025-08-08 16:35:00,2025-08-08 17:04:00,1,False,False,0.34439329927370266,0.5400952817513093,0.685750361312063,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,255473,2025-08-08 21:00:00,2025-08-08 21:03:00,1,False,False,0.10994516061088094,0.24728502487598034,0.5253893418937283,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,255960,2025-08-12 15:35:00,2025-08-12 15:39:00,-1,False,False,0.6468054131987134,0.8724459863255797,0.9461648698700308,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,255974,2025-08-12 16:45:00,2025-08-12 16:49:00,-1,False,False,0.5370659605873286,0.6671485110820442,0.747551621854354,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,256512,2025-08-14 15:35:00,2025-08-14 15:54:00,1,False,False,0.3922932494048877,0.733372975108108,0.8459158338691065,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2025,256531,2025-08-14 17:10:00,2025-08-14 17:51:00,1,False,False,0.44997064605722464,0.5791146976593249,0.6685188205934125,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,257366,2025-08-19 17:45:00,2025-08-19 17:54:00,-1,False,False,0.3030192218985343,0.5018795921540224,0.6963445708975039,0.0,0.0,0.0,0,0,0,1,0,1
2,2025,257892,2025-08-21 15:35:00,2025-08-21 15:42:00,-1,False,False,0.43396340644421466,0.6814741104986397,0.8420149379750603,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,258186,2025-08-22 17:05:00,2025-08-22 17:09:00,1,False,False,0.8759169371487362,0.9054629554585102,0.9400985024079344,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,259285,2025-08-28 16:40:00,2025-08-28 17:03:00,1,False,False,0.44475053952447213,0.6669202814935664,0.8086262196261463,0.0,0.0,0.0,0,0,0,1,0,1
2,2025,259550,2025-08-29 15:45:00,2025-08-29 16:11:00,1,False,False,0.43802756734038695,0.8105055438361742,0.8988464033029129,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,259566,2025-08-29 17:05:00,2025-08-29 17:22:00,1,False,False,0.32978755441592916,0.5045500318169741,0.6792957615121764,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,259697,2025-09-01 05:00:00,2025-09-01 05:09:00,1,True,False,0.5528317751514954,0.7140361849447756,0.818498626167752,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,259934,2025-09-02 04:15:00,2025-09-02 04:20:00,1,False,False,0.4096383385786982,0.6685818552893998,0.8447774951236675,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,259941,2025-09-02 04:50:00,2025-09-02 05:04:00,1,False,False,0.6798426383577152,0.8031503590198716,0.9265406308640207,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,260069,2025-09-02 15:30:00,2025-09-02 15:33:00,1,False,False,0.4365579387644339,0.7102150550948692,0.8466048169005652,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,260082,2025-09-02 16:35:00,2025-09-02 16:54:00,1,False,False,0.4643740724141414,0.6298754109111842,0.7231384430392811,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,260094,2025-09-02 17:35:00,2025-09-02 17:42:00,1,False,False,0.2400527442194991,0.3508533933427429,0.4438041709298301,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,260201,2025-09-03 03:30:00,2025-09-03 03:46:00,1,False,False,0.3389325707255738,0.7235343473967017,0.8949657791440538,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,260510,2025-09-04 06:15:00,2025-09-04 06:18:00,1,False,False,0.4924955853364699,0.6434436274413758,0.8580878078462074,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,260637,2025-09-04 16:50:00,2025-09-04 17:09:00,-1,False,False,0.4122090413704551,0.6713750856260262,0.858533312599896,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,260898,2025-09-05 15:35:00,2025-09-05 15:43:00,1,False,False,0.6777148432658912,0.8181532621109381,0.868782976057539,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,260910,2025-09-05 16:35:00,2025-09-05 17:24:00,1,True,False,0.5949677138705072,0.7681946773805246,0.8181622457403118,0.0,0.0,0.0,0,0,0,1,0,1
2,2025,260919,2025-09-05 17:20:00,2025-09-05 17:38:00,-1,False,False,0.1987137065844635,0.28570289527657755,0.36814906078893805,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,261468,2025-09-09 17:05:00,2025-09-09 17:17:00,-1,True,False,0.6552025073884035,0.800564326043696,0.8681605748740442,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,261483,2025-09-09 18:20:00,2025-09-09 18:37:00,1,False,False,0.416828346064251,0.5464617216405698,0.6461473212219057,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,261727,2025-09-10 15:40:00,2025-09-10 15:59:00,-1,False,False,0.48945156827414465,0.85072501181504,0.9453126740790126,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,262002,2025-09-11 15:35:00,2025-09-11 15:44:00,-1,False,False,0.7481981633337049,0.9031371587238424,0.9636865791385174,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,262844,2025-09-16 16:45:00,2025-09-16 17:11:00,1,False,False,0.4243926407502822,0.6540275434169657,0.8067607138242621,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2025,263246,2025-09-18 04:15:00,2025-09-18 04:18:00,-1,False,False,0.47596388954832675,0.6257210604604243,0.6999919300243638,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,263394,2025-09-18 16:35:00,2025-09-18 17:00:00,-1,True,False,0.4824774731971903,0.679137469383278,0.8298756206265283,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,263947,2025-09-22 16:40:00,2025-09-22 16:50:00,-1,False,False,0.35378344657155475,0.5880450404510954,0.7332302908949363,0.0,0.0,0.0,0,0,0,0,1,-1
2,2025,264287,2025-09-23 22:00:00,2025-09-23 22:05:00,1,False,False,0.27858401368955305,0.409722088215383,0.6027454840131266,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,264762,2025-09-25 15:35:00,2025-09-25 15:47:00,-1,False,False,0.35148660962014994,0.6397634025648418,0.8175831226972142,0.0,0.0,0.0,1,0,1,1,0,1
2,2025,264775,2025-09-25 16:40:00,2025-09-25 16:50:00,-1,False,False,0.4446952099577147,0.6239695903959538,0.7371529278068394,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,265051,2025-09-26 16:40:00,2025-09-26 16:55:00,1,False,False,0.42938625840156086,0.6595166079075223,0.8027878587481119,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,265177,2025-09-29 04:10:00,2025-09-29 04:26:00,-1,False,False,0.4562940965857889,0.751639023103239,0.8713277407237312,0.0,0.0,0.0,0,1,-1,0,1,-1
2,2025,265182,2025-09-29 04:35:00,2025-09-29 04:56:00,1,False,False,0.4412550415019826,0.7384108923631221,0.8653675040470006,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,265332,2025-09-29 17:05:00,2025-09-29 17:22:00,-1,False,False,0.4260828315021502,0.647071361382259,0.8224401050051708,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,265537,2025-09-30 11:10:00,2025-09-30 11:23:00,-1,False,False,0.3706126668674543,0.5857694568772426,0.8116570177794132,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,265609,2025-09-30 17:10:00,2025-09-30 17:16:00,1,False,False,0.3257681168612528,0.47248203824288326,0.6319859213776019,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,265893,2025-10-01 17:50:00,2025-10-01 18:08:00,1,False,False,0.3637324144390467,0.5132930620383949,0.6627321479745478,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,265896,2025-10-01 18:05:00,2025-10-01 19:02:00,-1,False,False,0.4047109627463286,0.6236976741053267,0.7747305357145616,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,266156,2025-10-02 16:45:00,2025-10-02 16:52:00,-1,False,False,0.39163949782280655,0.677494547511288,0.8426919120209395,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,266162,2025-10-02 17:15:00,2025-10-02 17:32:00,-1,False,False,0.4524997624189133,0.6321896480226332,0.7744277029428426,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,266179,2025-10-02 18:40:00,2025-10-02 18:53:00,1,False,False,0.18171964349647915,0.2826577577368179,0.3775990638974059,1.0,0.0,1.0,1,0,1,1,0,1
2,2025,266436,2025-10-03 17:05:00,2025-10-03 17:24:00,-1,False,False,0.5467667976910711,0.7668545559004802,0.9056762237910129,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,266738,2025-10-06 19:15:00,2025-10-06 19:37:00,1,False,False,0.3111025654292665,0.5193541840183783,0.7217928843104735,0.0,0.0,0.0,0,0,0,0,0,0
2,2025,267325,2025-10-08 22:10:00,2025-10-08 22:13:00,1,False,False,0.1672671247633731,0.27459847262233594,0.40530622728697646,0.0,0.0,0.0,0,0,0,0,1,-1
2,2025,267349,2025-10-09 01:10:00,2025-10-09 01:23:00,1,False,False,0.1859437075316471,0.25970798681795776,0.5495954826525437,0.0,0.0,0.0,0,0,0,0,0,0
