block,ts,arrival_side,ref,before,after,primary,resolution,eligible,topology,d_same,d_opp,nearest_bsl,nearest_ssl,structural_sl,sl_dist,atr180,sl_atr180,entry_authorized,entry_reject_reason
FULL_2022_202608,2023-12-27 16:34:00,UP,2070.54,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,74.09000000000015,16.079999999999927,2144.63,2054.46,2061.43,9.110000000000127,8.779975344693929,1.0375883350863444,True,
FULL_2022_202608,2023-12-29 12:01:00,DOWN,2064.57,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2088.39,2061.43,,,,,,
FULL_2022_202608,2023-12-29 15:54:00,DOWN,2061.43,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,6.9699999999998,26.960000000000036,2088.39,2054.46,2074.72,13.289999999999964,8.807170717663782,1.5089976595259313,True,
FULL_2022_202608,2024-01-02 07:47:00,UP,2074.72,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2088.39,2058.16,,,,,,
FULL_2022_202608,2024-01-02 17:37:00,DOWN,2058.16,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,3.699999999999818,30.230000000000018,2088.39,2054.46,2078.9,20.740000000000236,8.8289345950009,2.3490943076805206,True,
FULL_2022_202608,2024-01-03 11:44:00,DOWN,2054.46,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,22.470000000000027,24.440000000000055,2078.9,2031.99,2065.95,11.489999999999782,8.801049757275239,1.3055260811929585,True,
FULL_2022_202608,2024-01-03 16:37:00,DOWN,2031.99,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,4.589999999999918,33.95999999999981,2065.95,2027.4,2065.95,33.95999999999981,8.868130101014073,3.829443142260224,True,
FULL_2022_202608,2024-01-05 15:30:00,DOWN,2030.61,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,3.209999999999809,17.580000000000155,2048.19,2027.4,2046.95,16.340000000000146,8.831771008825994,1.8501385490713962,True,
FULL_2022_202608,2024-01-05 15:31:00,DOWN,2027.4,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.730000000000018,20.789999999999964,2048.19,2021.67,2046.95,19.549999999999955,8.831771008825994,2.213599059629461,True,
FULL_2022_202608,2024-01-05 16:29:00,UP,2048.19,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2050.87,2021.67,,,,,,
FULL_2022_202608,2024-01-05 17:00:00,UP,2050.87,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,15.079999999999927,29.199999999999818,2065.95,2021.67,2021.67,29.199999999999818,8.879816725443627,3.2883561567585184,True,
FULL_2022_202608,2024-01-08 13:18:00,DOWN,2018.75,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2063.96,2015.57,,,,,,
FULL_2022_202608,2024-01-09 09:25:00,UP,2036.84,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,27.12000000000012,20.089999999999918,2063.96,2016.75,2026.06,10.779999999999973,8.996952455663616,1.1981835019272467,True,
FULL_2022_202608,2024-01-10 07:48:00,DOWN,2025.97,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2041.88,2016.75,,,,,,
FULL_2022_202608,2024-01-11 15:30:00,UP,2041.88,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,22.079999999999927,21.49000000000001,2063.96,2020.39,2020.39,21.49000000000001,8.93317056916888,2.4056408453868117,True,
FULL_2022_202608,2024-01-11 18:24:00,DOWN,2020.39,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2063.96,2016.75,,,,,,
FULL_2022_202608,2024-01-11 18:26:00,DOWN,2016.75,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,1.1800000000000637,47.210000000000036,2063.96,2015.57,2043.91,27.160000000000082,8.988264066006831,3.021718075987315,True,
FULL_2022_202608,2024-01-11 18:36:00,DOWN,2015.57,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,42.58999999999992,48.3900000000001,2063.96,1972.98,2043.91,28.340000000000146,8.988264066006831,3.153000378257757,True,
FULL_2022_202608,2024-01-12 12:50:00,UP,2043.91,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2063.96,2013.25,,,,,,
FULL_2022_202608,2024-01-16 05:38:00,DOWN,2049.2,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,35.94999999999982,9.370000000000346,2058.57,2013.25,2055.49,6.289999999999964,8.999862968137357,0.6988995301671537,True,
FULL_2022_202608,2024-01-17 16:55:00,DOWN,2013.25,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,40.26999999999998,19.670000000000073,2032.92,1972.98,2032.92,19.670000000000073,9.055553382877244,2.172147760422155,True,
FULL_2022_202608,2024-01-19 14:04:00,UP,2032.92,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2058.57,2001.78,,,,,,
FULL_2022_202608,2024-01-23 07:33:00,UP,2030.11,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,9.190000000000055,13.699999999999818,2039.3,2016.41,2019.53,10.579999999999927,8.914666319668308,1.1868083022532672,True,
FULL_2022_202608,2024-01-24 09:44:00,UP,2030.63,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,7.179999999999836,9.300000000000182,2037.81,2021.33,2022.59,8.040000000000191,8.854167692455713,0.9080469536228412,True,
FULL_2022_202608,2024-01-24 16:45:00,DOWN,2022.74,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2037.81,2021.33,,,,,,
FULL_2022_202608,2024-01-24 17:03:00,DOWN,2021.33,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,4.919999999999845,16.480000000000018,2037.81,2016.41,2037.81,16.480000000000018,8.85396318006091,1.861313364970041,True,
FULL_2022_202608,2024-01-24 17:35:00,DOWN,2016.41,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,14.63000000000011,21.399999999999864,2037.81,2001.78,2037.81,21.399999999999864,8.85396318006091,2.4169967239295254,True,
FULL_2022_202608,2024-01-25 15:30:00,DOWN,2011.13,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,9.350000000000136,25.449999999999818,2036.58,2001.78,2019.78,8.649999999999864,8.848659378566811,0.977549211686446,True,
FULL_2022_202608,2024-01-26 15:30:00,UP,2025.31,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2036.58,2009.11,,,,,,
FULL_2022_202608,2024-01-29 01:28:00,UP,2026.7,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,9.879999999999882,17.590000000000146,2036.58,2009.11,2015.9,10.799999999999955,8.794366928979883,1.2280588343898813,True,
FULL_2022_202608,2024-01-29 15:48:00,UP,2036.58,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.2300000000000182,20.679999999999836,2037.81,2015.9,2015.9,20.679999999999836,8.787188903993238,2.353426132742184,True,
FULL_2022_202608,2024-01-30 09:35:00,UP,2039.3,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,19.27000000000021,18.799999999999955,2058.57,2020.5,2029.74,9.559999999999945,8.804944821020724,1.0857535389860276,True,
FULL_2022_202608,2024-01-31 16:42:00,UP,2048.55,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,10.019999999999982,19.5300000000002,2058.57,2029.02,2032.75,15.800000000000182,8.750261856175763,1.8056602487671671,True,
FULL_2022_202608,2024-02-01 13:09:00,DOWN,2030.77,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2055.96,2029.02,,,,,,
FULL_2022_202608,2024-02-01 18:09:00,UP,2055.96,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,2.6100000000001273,26.940000000000055,2058.57,2029.02,2029.98,25.980000000000018,8.823460225960023,2.9444230873918067,True,
FULL_2022_202608,2024-02-01 18:12:00,UP,2058.57,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,3.5799999999999272,29.550000000000182,2062.15,2029.02,2029.98,28.590000000000146,8.823460225960023,3.2402254067949237,True,
FULL_2022_202608,2024-02-01 18:43:00,UP,2062.15,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.8099999999999454,33.13000000000011,2063.96,2029.02,2029.98,32.17000000000007,8.823460225960023,3.6459619215317383,True,
FULL_2022_202608,2024-02-01 18:44:00,UP,2063.96,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,1.9899999999997817,34.940000000000055,2065.95,2029.02,2029.98,33.98000000000002,8.823460225960023,3.851096863340014,True,
FULL_2022_202608,2024-02-02 15:57:00,DOWN,2029.98,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2065.35,2029.02,,,,,,
FULL_2022_202608,2024-02-02 16:03:00,DOWN,2029.02,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,8.519999999999982,36.32999999999993,2065.35,2020.5,2065.35,36.32999999999993,8.932823264965169,4.067023260438544,False,SL_ERA_GT_4
FULL_2022_202608,2024-02-05 08:36:00,DOWN,2027.82,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,7.319999999999936,29.79000000000019,2057.61,2020.5,2042.09,14.269999999999982,8.919487632037333,1.5998676817202468,True,
FULL_2022_202608,2024-02-05 15:21:00,DOWN,2020.5,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,4.599999999999909,21.589999999999918,2042.09,2015.9,2042.09,21.589999999999918,8.930157145192682,2.4176506246166487,True,
FULL_2022_202608,2024-02-05 15:51:00,DOWN,2015.9,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,6.790000000000191,26.189999999999827,2042.09,2009.11,2042.09,26.189999999999827,8.930157145192682,2.9327591412093494,True,
FULL_2022_202608,2024-02-07 16:43:00,UP,2038.84,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2042.09,2022.82,,,,,,
FULL_2022_202608,2024-02-07 16:45:00,UP,2042.09,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,15.52000000000021,19.269999999999982,2057.61,2022.82,2022.82,19.269999999999982,8.765925553877963,2.198284696985034,True,
FULL_2022_202608,2024-02-08 10:29:00,DOWN,2030.53,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2044.48,2022.82,,,,,,
FULL_2022_202608,2024-02-08 15:31:00,DOWN,2022.82,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,7.980000000000018,21.660000000000082,2044.48,2014.84,2038.43,15.610000000000127,8.708786410853925,1.7924426278895862,True,
FULL_2022_202608,2024-02-12 12:02:00,DOWN,2020.25,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,0.14000000000010004,16.86999999999989,2037.12,2020.11,2037.12,16.86999999999989,8.59851396410835,1.961966924798648,True,
FULL_2022_202608,2024-02-12 12:19:00,DOWN,2020.11,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.269999999999982,17.00999999999999,2037.12,2014.84,2037.12,17.00999999999999,8.59851396410835,1.9782488079920095,True,
FULL_2022_202608,2024-02-12 16:22:00,DOWN,2014.84,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.730000000000018,22.279999999999973,2037.12,2009.11,2037.12,22.279999999999973,8.600855553196636,2.5904399698608214,True,
FULL_2022_202608,2024-02-13 12:45:00,UP,2027.54,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2037.12,2011.85,,,,,,
FULL_2022_202608,2024-02-13 15:42:00,DOWN,2011.85,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,2.740000000000009,25.269999999999982,2037.12,2009.11,2037.12,25.269999999999982,8.508363713377921,2.9700187781426535,True,
FULL_2022_202608,2024-02-13 15:47:00,DOWN,2009.11,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,7.329999999999927,28.00999999999999,2037.12,2001.78,2037.12,28.00999999999999,8.508363713377921,3.2920548466868125,True,
FULL_2022_202608,2024-02-13 16:08:00,DOWN,2001.78,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,28.799999999999955,35.33999999999992,2037.12,1972.98,2037.12,35.33999999999992,8.627428359414711,4.096238012968838,False,SL_ERA_GT_4
FULL_2022_202608,2024-02-15 11:48:00,UP,1996.12,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2032.91,1984.16,,,,,,
FULL_2022_202608,2024-02-16 17:36:00,UP,2008.29,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,24.62000000000012,24.12999999999988,2032.91,1984.16,1990.22,18.069999999999936,8.397799161755453,2.1517542455995855,True,
FULL_2022_202608,2024-02-20 10:59:00,UP,2022.92,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,9.990000000000009,9.710000000000036,2032.91,2013.21,2014.94,7.980000000000018,8.265611042191619,0.9654458647117913,True,
FULL_2022_202608,2024-02-21 06:07:00,UP,2030.89,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.019999999999982,17.680000000000064,2032.91,2013.21,2022.85,8.040000000000191,8.196079109702936,0.9809568566123318,True,
FULL_2022_202608,2024-02-21 19:11:00,DOWN,2022.85,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2032.19,2013.21,,,,,,
FULL_2022_202608,2024-02-22 10:05:00,UP,2032.19,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,0.7200000000000273,12.190000000000055,2032.91,2020.0,2025.5,6.690000000000055,8.101739469976142,0.8257485969268962,True,
FULL_2022_202608,2024-02-22 10:07:00,UP,2032.91,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,4.209999999999809,12.910000000000082,2037.12,2020.0,2025.5,7.410000000000082,8.101739469976142,0.9146184010804661,True,
FULL_2022_202608,2024-02-22 18:47:00,DOWN,2020.0,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2037.12,2013.21,,,,,,
FULL_2022_202608,2024-02-23 08:26:00,DOWN,2019.55,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,6.339999999999918,15.319999999999936,2034.87,2013.21,2027.36,7.809999999999945,8.038800990983635,0.9715379207371455,True,
FULL_2022_202608,2024-02-23 18:33:00,UP,2034.87,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2037.12,2013.21,,,,,,
FULL_2022_202608,2024-02-23 18:34:00,UP,2037.12,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,1.5200000000002092,23.909999999999854,2038.64,2013.21,2016.03,21.089999999999918,8.056137115805761,2.6178799711120027,True,
FULL_2022_202608,2024-02-23 19:00:00,UP,2038.64,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,5.839999999999918,25.430000000000064,2044.48,2013.21,2016.03,22.610000000000127,8.056137115805761,2.8065560050660476,True,
FULL_2022_202608,2024-02-27 10:23:00,UP,2036.93,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,4.369999999999891,11.8900000000001,2041.3,2025.04,2025.04,11.8900000000001,7.941844686252936,1.497133281966756,True,
FULL_2022_202608,2024-02-28 08:52:00,DOWN,2028.75,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2039.41,2025.04,,,,,,
FULL_2022_202608,2024-02-28 11:38:00,DOWN,2025.04,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,9.009999999999991,14.370000000000118,2039.41,2016.03,2032.03,6.990000000000009,7.866822857173012,0.8885416802828462,True,
FULL_2022_202608,2024-02-29 15:31:00,UP,2039.41,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2041.3,2024.42,,,,,,
FULL_2022_202608,2024-02-29 15:36:00,UP,2041.3,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,3.1800000000000637,16.87999999999988,2044.48,2024.42,2024.42,16.87999999999988,7.784644397332835,2.168371365271776,True,
FULL_2022_202608,2024-02-29 15:45:00,UP,2044.48,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,13.13000000000011,20.059999999999945,2057.61,2024.42,2024.42,20.059999999999945,7.784644397332835,2.5768678665492897,True,
FULL_2022_202608,2024-03-01 12:25:00,UP,2050.65,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,6.960000000000036,22.62000000000012,2057.61,2028.03,2028.03,22.62000000000012,7.786085912126246,2.905182431235592,True,
FULL_2022_202608,2024-03-01 17:15:00,UP,2057.61,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,7.739999999999782,29.580000000000155,2065.35,2028.03,2039.01,18.600000000000136,7.80694099039221,2.382495272205932,True,
FULL_2022_202608,2024-03-01 17:42:00,UP,2065.35,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,0.599999999999909,37.319999999999936,2065.95,2028.03,2039.01,26.339999999999918,7.80694099039221,3.3739207241883653,True,
FULL_2022_202608,2024-03-01 17:45:00,UP,2065.95,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,12.950000000000273,37.919999999999845,2078.9,2028.03,2039.01,26.939999999999827,7.80694099039221,3.450775410388544,True,
FULL_2022_202608,2024-03-01 18:39:00,UP,2078.9,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,9.489999999999782,50.87000000000012,2088.39,2028.03,2039.01,39.8900000000001,7.80694099039221,5.10955572087603,False,SL_ERA_GT_4
FULL_2022_202608,2024-03-04 15:55:00,UP,2088.39,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,56.24000000000024,49.37999999999988,2144.63,2039.01,2079.42,8.9699999999998,7.940214078222802,1.129692463154279,True,
FULL_2022_202608,2024-03-05 10:27:00,UP,2119.86,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,24.769999999999982,80.85000000000014,2144.63,2039.01,2110.41,9.450000000000273,8.059215306093124,1.1725707331401922,True,
FULL_2022_202608,2024-03-06 16:32:00,UP,2141.7,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.930000000000291,18.129999999999654,2144.63,2123.57,2124.29,17.409999999999854,8.171427008932644,2.1305948129950876,True,
FULL_2022_202608,2024-03-06 16:34:00,UP,2144.63,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,21.059999999999945,,2123.57,2124.29,20.340000000000146,8.171427008932644,2.4891613151246843,True,
FULL_2022_202608,2024-03-08 10:28:00,UP,2164.71,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,16.800000000000182,,2147.91,2153.97,10.740000000000236,8.27490794664064,1.297899634564557,True,
FULL_2022_202608,2024-03-12 07:44:00,DOWN,2174.77,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2185.63,2153.97,,,,,,
FULL_2022_202608,2024-03-12 16:09:00,DOWN,2153.97,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,6.059999999999945,31.66000000000031,2185.63,2147.91,2184.73,30.76000000000022,8.656367767110057,3.553453460800626,True,
FULL_2022_202608,2024-03-18 00:00:00,DOWN,2152.7,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.149999999999636,19.960000000000036,2172.66,2150.55,2172.66,19.960000000000036,8.626469044245603,2.3138088014486775,True,
FULL_2022_202608,2024-03-18 03:22:00,DOWN,2150.55,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.6400000000003274,22.109999999999673,2172.66,2147.91,2172.66,22.109999999999673,8.626469044245603,2.563041713428327,True,
FULL_2022_202608,2024-03-18 04:46:00,DOWN,2147.91,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,24.33999999999969,24.75,2172.66,2123.57,2172.66,24.75,8.619544216222017,2.871381523099609,True,
FULL_2022_202608,2024-03-20 16:01:00,UP,2160.14,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2162.79,2147.08,,,,,,
FULL_2022_202608,2024-03-20 16:02:00,UP,2163.51,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,9.149999999999636,16.43000000000029,2172.66,2147.08,2148.36,15.150000000000091,8.4564540909047,1.7915310409234768,True,
FULL_2022_202608,2024-03-20 20:05:00,UP,2172.66,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,7.140000000000327,25.579999999999927,2179.8,2147.08,2149.56,23.09999999999991,8.466251568177452,2.7284802269314916,True,
FULL_2022_202608,2024-03-20 20:54:00,UP,2179.8,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,5.829999999999927,32.720000000000255,2185.63,2147.08,2149.56,30.240000000000236,8.466251568177452,3.571828660710358,True,
FULL_2022_202608,2024-03-20 21:23:00,UP,2185.63,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,9.460000000000036,38.55000000000018,2195.09,2147.08,2149.56,36.070000000000164,8.466251568177452,4.260445098935919,False,SL_ERA_GT_4
FULL_2022_202608,2024-03-21 00:15:00,UP,2195.09,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,45.5300000000002,,2149.56,2149.56,45.5300000000002,8.597661281687579,5.295626160218237,False,SL_ERA_GT_4
FULL_2022_202608,2024-03-22 09:18:00,DOWN,2166.3,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2211.71,2149.56,,,,,,
FULL_2022_202608,2024-03-25 15:42:00,UP,2180.05,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,31.659999999999854,22.980000000000018,2211.71,2157.07,2163.41,16.640000000000327,9.040460544983906,1.840614194067029,True,
FULL_2022_202608,2024-03-26 11:13:00,UP,2181.24,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,30.470000000000255,17.829999999999927,2211.71,2163.41,2167.5,13.739999999999782,8.984007772125235,1.52938425127269,True,
FULL_2022_202608,2024-03-28 07:43:00,UP,2197.54,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,2.4600000000000364,30.039999999999964,2200.0,2167.5,2187.3,10.239999999999782,9.158316911682984,1.1181093751993805,True,
FULL_2022_202608,2024-03-28 07:50:00,UP,2200.0,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,11.710000000000036,32.5,2211.71,2167.5,2187.3,12.699999999999818,9.158316911682984,1.386717682132054,True,
FULL_2022_202608,2024-03-28 12:41:00,UP,2211.71,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,10.9699999999998,24.409999999999854,2222.68,2187.3,2187.3,24.409999999999854,9.16542846195168,2.663268836948841,True,
FULL_2022_202608,2024-03-28 18:38:00,UP,2222.68,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,35.379999999999654,,2187.3,2202.18,20.5,9.225564970496395,2.2220861340806284,True,
FULL_2022_202608,2024-04-02 12:31:00,UP,2265.6,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,37.15000000000009,,2228.45,2246.62,18.980000000000018,9.640596994529178,1.9687577450619234,True,
FULL_2022_202608,2024-04-03 19:22:00,UP,2288.31,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,37.65000000000009,,2250.66,2265.36,22.949999999999818,9.87754380521792,2.3234521104200248,True,
FULL_2022_202608,2024-04-04 21:56:00,UP,2304.84,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,39.48000000000002,,2265.36,2282.75,22.090000000000146,9.969340706709307,2.215793466175121,True,
FULL_2022_202608,2024-04-05 17:24:00,UP,2305.52,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,37.820000000000164,,2267.7,2267.7,37.820000000000164,10.154970944947722,3.724284412533576,True,
FULL_2022_202608,2024-04-09 10:14:00,UP,2353.9,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,35.25,,2318.65,2336.71,17.190000000000055,10.729098778588687,1.6021848949983513,True,
FULL_2022_202608,2024-04-10 15:30:00,DOWN,2338.19,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2365.27,2318.65,,,,,,
FULL_2022_202608,2024-04-11 16:47:00,UP,2346.81,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,13.220000000000255,27.48999999999978,2360.03,2319.32,2325.7,21.110000000000127,11.165814418324423,1.8905920525918931,True,
FULL_2022_202608,2024-04-11 21:06:00,UP,2360.03,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,5.239999999999782,34.33000000000038,2365.27,2325.7,2325.7,34.33000000000038,11.2062821160004,3.0634602667180575,True,
FULL_2022_202608,2024-04-11 22:40:00,UP,2365.27,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,39.570000000000164,,2325.7,2325.7,39.570000000000164,11.2062821160004,3.53105513411106,True,
FULL_2022_202608,2024-04-15 17:06:00,DOWN,2333.83,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,2431.48,2325.7,,,,,,
FULL_2022_202608,2024-04-15 17:10:00,DOWN,2325.7,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,6.379999999999654,105.7800000000002,2431.48,2319.32,2361.19,35.49000000000024,11.998920134325349,2.957766165846365,True,
FULL_2022_202608,2024-04-16 18:07:00,UP,2392.07,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,2431.48,2324.21,,,,,,
FULL_2022_202608,2024-04-17 19:45:00,DOWN,2362.97,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,OPPOSITE_NEAREST,38.75999999999976,35.33000000000038,2398.3,2324.21,2398.3,35.33000000000038,12.469047610626578,2.833416079820793,True,
